Order,Material,SLoc,Quantity,Pstng Date,Year,Tavg,Tmax,Tmin,RH,Month,Season,Delta_T,Region,Location
55004299,101,5021,-1,2024-01-03,2024,13.09,21.48,6.85,45.68,1,Winter,14.63,North1,Delhi
55010462,101,5021,-1,2024-01-03,2024,13.09,21.48,6.85,45.68,1,Winter,14.63,North1,Delhi
55002647,101,5030,-1,2024-01-03,2024,13.09,21.48,6.85,45.68,1,Winter,14.63,North1,Delhi
55004297,101,5021,-1,2024-01-03,2024,13.09,21.48,6.85,45.68,1,Winter,14.63,North1,Delhi
55002633,101,5030,-1,2024-01-03,2024,13.09,21.48,6.85,45.68,1,Winter,14.63,North1,Delhi
55003311,101,5021,-1,2024-01-03,2024,13.09,21.48,6.85,45.68,1,Winter,14.63,North1,Delhi
54956913,101,5030,-1,2024-01-03,2024,13.09,21.48,6.85,45.68,1,Winter,14.63,North1,Delhi
54998109,101,5030,-1,2024-01-03,2024,13.09,21.48,6.85,45.68,1,Winter,14.63,North1,Delhi
55012153,101,5021,-1,2024-01-03,2024,13.09,21.48,6.85,45.68,1,Winter,14.63,North1,Delhi
55020202,101,5043,-1,2024-01-04,2024,25.06,28.04,22.8,80.49,1,Winter,5.239999999999998,South,Chennai
55012058,101,5022,-1,2024-01-04,2024,15.74,21.81,11.54,68.67,1,Winter,10.27,North1,Uttar Pradesh
55004273,101,5043,-2,2024-01-04,2024,25.06,28.04,22.8,80.49,1,Winter,5.239999999999998,South,Chennai
55012546,101,5021,-1,2024-01-04,2024,11.26,17.51,6.76,60.43,1,Winter,10.750000000000002,North1,Delhi
55010468,101,5029,-1,2024-01-04,2024,10.51,17.64,4.33,58.38,1,Winter,13.31,North1,Haryana
55003919,101,5022,-1,2024-01-04,2024,15.74,21.81,11.54,68.67,1,Winter,10.27,North1,Uttar Pradesh
55017750,101,5029,-1,2024-01-04,2024,10.51,17.64,4.33,58.38,1,Winter,13.31,North1,Haryana
55017743,101,5029,-1,2024-01-04,2024,10.51,17.64,4.33,58.38,1,Winter,13.31,North1,Haryana
55024079,101,5021,-1,2024-01-05,2024,11.51,19.06,6.24,68.29,1,Winter,12.82,North1,Delhi
54963825,101,5023,-1,2024-01-05,2024,11.57,19.45,6.24,62.93,1,Winter,13.21,North1,Haryana
55020415,101,5021,-1,2024-01-05,2024,11.51,19.06,6.24,68.29,1,Winter,12.82,North1,Delhi
55026069,101,5030,-1,2024-01-06,2024,11.67,18.85,5.82,69.21,1,Winter,13.03,North1,Delhi
55028037,101,5021,-1,2024-01-06,2024,11.67,18.85,5.82,69.21,1,Winter,13.03,North1,Delhi
55033161,101,5021,-1,2024-01-06,2024,11.67,18.85,5.82,69.21,1,Winter,13.03,North1,Delhi
55024118,101,5001,-2,2024-01-06,2024,23.06,32.18,16.18,59.31,1,Winter,16.0,West1,Mumbai
55033017,101,5021,-1,2024-01-06,2024,11.67,18.85,5.82,69.21,1,Winter,13.03,North1,Delhi
55036509,101,5001,-1,2024-01-08,2024,26.04,33.74,20.81,59.62,1,Winter,12.930000000000003,West1,Mumbai
55032445,101,5030,-1,2024-01-08,2024,13.99,23.07,6.52,57.67,1,Winter,16.55,North1,Delhi
54880424,101,5021,-1,2024-01-08,2024,13.99,23.07,6.52,57.67,1,Winter,16.55,North1,Delhi
54945601,101,5001,1,2024-01-08,2024,26.04,33.74,20.81,59.62,1,Winter,12.930000000000003,West1,Mumbai
55036170,101,5021,-1,2024-01-08,2024,13.99,23.07,6.52,57.67,1,Winter,16.55,North1,Delhi
55032440,101,5030,-1,2024-01-08,2024,13.99,23.07,6.52,57.67,1,Winter,16.55,North1,Delhi
55044844,101,5021,-1,2024-01-09,2024,13.13,21.38,8.27,58.17,1,Winter,13.11,North1,Delhi
55043254,101,5021,-1,2024-01-09,2024,13.13,21.38,8.27,58.17,1,Winter,13.11,North1,Delhi
55044038,101,5021,-1,2024-01-09,2024,13.13,21.38,8.27,58.17,1,Winter,13.11,North1,Delhi
55043252,101,5021,-1,2024-01-09,2024,13.13,21.38,8.27,58.17,1,Winter,13.11,North1,Delhi
55044751,101,5029,-1,2024-01-09,2024,12.32,21.43,6.5,54.45,1,Winter,14.93,North1,Haryana
55056381,101,5063,-1,2024-01-10,2024,20.48,28.71,13.19,65.66,1,Winter,15.52,East,Orissa
55037349,101,5003,-1,2024-01-10,2024,21.51,27.73,16.1,68.86,1,Winter,11.63,West1,Pune
55033294,101,5030,-1,2024-01-10,2024,11.66,21.87,4.4,55.33,1,Winter,17.47,North1,Delhi
55051673,101,5021,-1,2024-01-10,2024,11.66,21.87,4.4,55.33,1,Winter,17.47,North1,Delhi
55034287,101,5030,-1,2024-01-10,2024,11.66,21.87,4.4,55.33,1,Winter,17.47,North1,Delhi
55034458,101,5030,-1,2024-01-10,2024,11.66,21.87,4.4,55.33,1,Winter,17.47,North1,Delhi
54997894,101,5029,-1,2024-01-10,2024,10.86,20.58,3.85,55.78,1,Winter,16.729999999999997,North1,Haryana
55053241,101,5021,-1,2024-01-10,2024,11.66,21.87,4.4,55.33,1,Winter,17.47,North1,Delhi
55032668,101,5021,-1,2024-01-10,2024,11.66,21.87,4.4,55.33,1,Winter,17.47,North1,Delhi
54997894,101,5029,-1,2024-01-10,2024,10.86,20.58,3.85,55.78,1,Winter,16.729999999999997,North1,Haryana
55020414,101,5023,-1,2024-01-11,2024,10.71,20.35,3.4,47.75,1,Winter,16.950000000000003,North1,Haryana
55055657,101,5021,-1,2024-01-11,2024,10.61,19.94,3.73,53.14,1,Winter,16.21,North1,Delhi
54924128,101,5043,1,2024-01-12,2024,25.09,28.17,22.79,81.21,1,Winter,5.380000000000003,South,Chennai
55070836,101,5021,-1,2024-01-12,2024,11.2,20.86,3.64,47.98,1,Winter,17.22,North1,Delhi
55070727,101,5021,-1,2024-01-12,2024,11.2,20.86,3.64,47.98,1,Winter,17.22,North1,Delhi
55057794,101,5003,-2,2024-01-12,2024,22.29,30.12,16.12,59.5,1,Winter,14.0,West1,Pune
55076834,101,5021,-1,2024-01-13,2024,12.81,22.48,7.14,42.54,1,Winter,15.34,North1,Delhi
55077917,101,5030,-1,2024-01-13,2024,12.81,22.48,7.14,42.54,1,Winter,15.34,North1,Delhi
55079935,101,5021,-1,2024-01-15,2024,11.46,20.68,3.47,45.32,1,Winter,17.21,North1,Delhi
55082742,101,5021,-1,2024-01-16,2024,12.15,20.77,7.46,43.45,1,Winter,13.31,North1,Delhi
55083274,101,5030,-1,2024-01-16,2024,12.15,20.77,7.46,43.45,1,Winter,13.31,North1,Delhi
55100380,101,5029,-1,2024-01-17,2024,12.08,20.8,5.05,39.96,1,Winter,15.75,North1,Haryana
55099552,101,5021,-1,2024-01-17,2024,12.0,19.91,5.66,42.26,1,Winter,14.25,North1,Delhi
54981794,101,5049,-1,2024-01-18,2024,23.54,31.27,16.42,75.16,1,Winter,14.849999999999998,South,Tamilnadu
55102975,101,5001,-1,2024-01-18,2024,22.0,29.41,16.33,60.56,1,Winter,13.080000000000002,West1,Mumbai
55108933,101,5030,-1,2024-01-18,2024,12.41,20.28,6.22,45.61,1,Winter,14.060000000000002,North1,Delhi
55118062,101,5021,-1,2024-01-19,2024,12.52,21.74,6.8,49.3,1,Winter,14.939999999999998,North1,Delhi
55117911,101,5029,-1,2024-01-19,2024,12.75,21.94,7.23,48.0,1,Winter,14.71,North1,Haryana
55119857,101,5021,-1,2024-01-19,2024,12.52,21.74,6.8,49.3,1,Winter,14.939999999999998,North1,Delhi
55124728,101,5030,-1,2024-01-20,2024,12.29,19.03,6.74,49.95,1,Winter,12.29,North1,Delhi
55123961,101,5021,-1,2024-01-21,2024,11.12,21.84,4.2,53.01,1,Winter,17.64,North1,Delhi
55125018,101,5021,-1,2024-01-21,2024,11.12,21.84,4.2,53.01,1,Winter,17.64,North1,Delhi
55125041,101,5021,-1,2024-01-21,2024,11.12,21.84,4.2,53.01,1,Winter,17.64,North1,Delhi
55125033,101,5021,-1,2024-01-21,2024,11.12,21.84,4.2,53.01,1,Winter,17.64,North1,Delhi
55127713,101,5030,-1,2024-01-22,2024,11.83,20.79,3.62,38.7,1,Winter,17.169999999999998,North1,Delhi
55127889,101,5021,-1,2024-01-22,2024,11.83,20.79,3.62,38.7,1,Winter,17.169999999999998,North1,Delhi
55130268,101,5021,-1,2024-01-22,2024,11.83,20.79,3.62,38.7,1,Winter,17.169999999999998,North1,Delhi
55140717,101,5021,-1,2024-01-24,2024,12.49,22.31,6.25,45.28,1,Winter,16.06,North1,Delhi
55155860,101,5041,-1,2024-01-25,2024,24.33,32.39,18.09,58.3,1,Winter,14.3,South,Bangalore
55169205,101,5021,-1,2024-01-27,2024,14.78,25.57,6.46,38.48,1,Winter,19.11,North1,Delhi
55169633,101,5021,-1,2024-01-27,2024,14.78,25.57,6.46,38.48,1,Winter,19.11,North1,Delhi
55169851,101,5021,-1,2024-01-27,2024,14.78,25.57,6.46,38.48,1,Winter,19.11,North1,Delhi
55157390,101,5021,-1,2024-01-27,2024,14.78,25.57,6.46,38.48,1,Winter,19.11,North1,Delhi
55158078,101,5042,-2,2024-01-27,2024,22.22,31.13,15.23,40.39,1,Winter,15.9,South,Hyderabad
55155691,101,5003,-1,2024-01-27,2024,21.6,30.49,13.17,44.82,1,Winter,17.32,West1,Pune
55172699,101,5022,-1,2024-01-29,2024,16.08,25.21,7.54,43.29,1,Winter,17.67,North1,Uttar Pradesh
55171934,101,5021,-1,2024-01-29,2024,15.37,24.55,6.32,44.84,1,Winter,18.23,North1,Delhi
55146750,101,5023,-1,2024-01-29,2024,14.82,25.0,7.07,47.61,1,Winter,17.93,North1,Haryana
55182277,101,5030,-1,2024-01-30,2024,16.16,23.61,9.04,42.92,1,Winter,14.57,North1,Delhi
55171496,101,5001,-1,2024-01-30,2024,24.42,33.18,18.03,42.87,1,Winter,15.15,West1,Mumbai
55186018,101,5043,-1,2024-01-30,2024,24.13,28.26,20.29,80.26,1,Winter,7.970000000000002,South,Chennai
55190317,101,5021,-1,2024-01-31,2024,16.08,24.48,10.97,50.07,1,Winter,13.51,North1,Delhi
55191456,101,5021,-1,2024-01-31,2024,16.08,24.48,10.97,50.07,1,Winter,13.51,North1,Delhi
55184163,101,5021,-1,2024-01-31,2024,16.08,24.48,10.97,50.07,1,Winter,13.51,North1,Delhi
55124952,101,5001,-1,2024-02-01,2024,23.02,30.33,16.97,62.49,2,Winter,13.36,West1,Mumbai
55200206,101,5041,-1,2024-02-01,2024,24.97,33.46,17.13,50.47,2,Winter,16.330000000000002,South,Bangalore
55192940,101,5023,-1,2024-02-01,2024,14.82,23.32,9.19,72.78,2,Winter,14.13,North1,Haryana
55199764,101,5030,-1,2024-02-01,2024,14.26,20.64,9.74,73.16,2,Winter,10.9,North1,Delhi
55199424,101,5029,-1,2024-02-01,2024,14.82,23.32,9.19,72.78,2,Winter,14.13,North1,Haryana
55199629,101,5022,-2,2024-02-01,2024,15.78,23.35,10.8,51.56,2,Winter,12.55,North1,Uttar Pradesh
55202255,101,5021,-1,2024-02-02,2024,13.83,23.76,8.36,57.25,2,Winter,15.400000000000002,North1,Delhi
55208289,101,5029,-1,2024-02-02,2024,12.58,22.37,6.89,63.0,2,Winter,15.48,North1,Haryana
55208664,101,5021,-1,2024-02-02,2024,13.83,23.76,8.36,57.25,2,Winter,15.400000000000002,North1,Delhi
55209575,101,5023,-1,2024-02-02,2024,12.58,22.37,6.89,63.0,2,Winter,15.48,North1,Haryana
55199385,101,5029,-1,2024-02-02,2024,12.58,22.37,6.89,63.0,2,Winter,15.48,North1,Haryana
55218871,101,5029,-1,2024-02-05,2024,13.93,21.36,8.61,62.75,2,Winter,12.75,North1,Haryana
55219831,101,5029,-2,2024-02-05,2024,13.93,21.36,8.61,62.75,2,Winter,12.75,North1,Haryana
55215469,101,5021,-1,2024-02-05,2024,15.45,22.88,10.25,66.77,2,Winter,12.63,North1,Delhi
55210600,101,5003,-1,2024-02-05,2024,23.43,32.64,16.97,51.44,2,Winter,15.670000000000002,West1,Pune
55210129,101,5021,-1,2024-02-05,2024,15.45,22.88,10.25,66.77,2,Winter,12.63,North1,Delhi
55218569,101,5022,-1,2024-02-05,2024,16.35,21.71,13.24,84.49,2,Winter,8.47,North1,Uttar Pradesh
55227380,101,5030,-1,2024-02-06,2024,12.68,21.18,6.16,41.28,2,Winter,15.02,North1,Delhi
55221072,101,5021,-1,2024-02-06,2024,12.68,21.18,6.16,41.28,2,Winter,15.02,North1,Delhi
55230222,101,5021,-1,2024-02-06,2024,12.68,21.18,6.16,41.28,2,Winter,15.02,North1,Delhi
55220441,101,5030,-1,2024-02-06,2024,12.68,21.18,6.16,41.28,2,Winter,15.02,North1,Delhi
55210527,101,5021,-1,2024-02-06,2024,12.68,21.18,6.16,41.28,2,Winter,15.02,North1,Delhi
55227655,101,5022,-2,2024-02-06,2024,15.38,24.15,9.41,55.48,2,Winter,14.739999999999998,North1,Uttar Pradesh
55227782,101,5021,-1,2024-02-07,2024,12.76,20.52,7.06,41.85,2,Winter,13.46,North1,Delhi
55237030,101,5029,-1,2024-02-07,2024,12.27,20.44,7.91,48.19,2,Winter,12.53,North1,Haryana
55238182,101,5022,-1,2024-02-07,2024,14.83,24.92,6.68,34.14,2,Winter,18.24,North1,Uttar Pradesh
55236812,101,5030,-1,2024-02-08,2024,12.51,22.6,5.23,42.24,2,Winter,17.37,North1,Delhi
55239241,101,5021,-1,2024-02-08,2024,12.51,22.6,5.23,42.24,2,Winter,17.37,North1,Delhi
55240301,101,5043,-1,2024-02-08,2024,25.48,31.24,21.05,77.01,2,Winter,10.189999999999998,South,Chennai
55229661,101,5030,-1,2024-02-09,2024,14.35,24.75,4.22,35.15,2,Winter,20.53,North1,Delhi
55245767,101,5021,-1,2024-02-09,2024,14.35,24.75,4.22,35.15,2,Winter,20.53,North1,Delhi
55253440,101,5021,-1,2024-02-09,2024,14.35,24.75,4.22,35.15,2,Winter,20.53,North1,Delhi
55253466,101,5021,-1,2024-02-09,2024,14.35,24.75,4.22,35.15,2,Winter,20.53,North1,Delhi
55224476,101,5014,-1,2024-02-10,2024,22.57,32.97,13.47,20.78,2,Winter,19.5,West2,Vadodara
55261023,101,5021,-1,2024-02-10,2024,15.69,24.57,8.91,33.51,2,Winter,15.66,North1,Delhi
55259124,101,5022,-1,2024-02-10,2024,15.92,24.3,8.82,27.86,2,Winter,15.48,North1,Uttar Pradesh
55265018,101,5021,-1,2024-02-12,2024,16.91,25.13,7.87,40.35,2,Winter,17.259999999999998,North1,Delhi
55263201,101,5023,-1,2024-02-12,2024,15.14,25.01,8.25,43.21,2,Winter,16.76,North1,Haryana
55247838,101,5001,-1,2024-02-12,2024,25.42,34.81,18.09,39.34,2,Winter,16.720000000000002,West1,Mumbai
55264955,101,5021,-1,2024-02-12,2024,16.91,25.13,7.87,40.35,2,Winter,17.259999999999998,North1,Delhi
55265016,101,5021,-1,2024-02-12,2024,16.91,25.13,7.87,40.35,2,Winter,17.259999999999998,North1,Delhi
55269767,101,5030,-1,2024-02-13,2024,17.65,23.99,12.55,34.89,2,Winter,11.439999999999998,North1,Delhi
55272691,101,5030,-1,2024-02-13,2024,17.65,23.99,12.55,34.89,2,Winter,11.439999999999998,North1,Delhi
55278646,101,5041,-1,2024-02-14,2024,25.01,33.82,17.73,54.3,2,Winter,16.09,South,Bangalore
54924128,101,5043,2,2024-02-14,2024,26.1,30.47,22.93,74.59,2,Winter,7.539999999999999,South,Chennai
55276934,101,5021,-1,2024-02-14,2024,16.78,25.92,11.45,41.28,2,Winter,14.470000000000002,North1,Delhi
55278241,101,5021,-1,2024-02-14,2024,16.78,25.92,11.45,41.28,2,Winter,14.470000000000002,North1,Delhi
55276613,101,5030,-1,2024-02-14,2024,16.78,25.92,11.45,41.28,2,Winter,14.470000000000002,North1,Delhi
55278043,101,5061,-1,2024-02-14,2024,25.01,33.82,17.73,54.3,2,Winter,16.09,East,Kolkatta
55279670,101,5043,-1,2024-02-14,2024,26.1,30.47,22.93,74.59,2,Winter,7.539999999999999,South,Chennai
55284645,101,5021,-1,2024-02-15,2024,16.76,26.66,8.96,45.43,2,Winter,17.7,North1,Delhi
55255609,101,5023,-1,2024-02-15,2024,16.77,26.62,9.22,39.33,2,Winter,17.4,North1,Haryana
