Order,Material,SLoc,Quantity,Pstng Date,Merge_Date,Year
51194998,107,5064,-1,2022-02-03,2022-02-03,2022
51445234,107,5003,-1,2022-04-30,2022-04-30,2022
51884040,107,5003,-1,2022-07-23,2022-07-23,2022
51949891,107,5003,-1,2022-08-11,2022-08-11,2022
51969550,107,5003,-1,2022-08-16,2022-08-16,2022
51969550,107,5003,1,2022-08-17,2022-08-17,2022
51969950,107,5004,-1,2022-08-18,2022-08-18,2022
51949891,107,5003,1,2022-09-02,2022-09-02,2022
52255038,107,5003,-1,2022-10-10,2022-10-10,2022
52289832,107,5003,-1,2022-10-10,2022-10-10,2022
52273777,107,5003,-1,2022-10-10,2022-10-10,2022
52276451,107,5003,-1,2022-10-10,2022-10-10,2022
52354956,107,5003,-1,2022-10-21,2022-10-21,2022
52659265,107,5003,-1,2022-12-08,2022-12-08,2022
52694886,107,5003,-1,2022-12-16,2022-12-16,2022
52716495,107,5003,-1,2022-12-19,2022-12-19,2022
52694886,107,5003,1,2022-12-21,2022-12-21,2022
52761008,107,5003,-1,2022-12-27,2022-12-27,2022
