Order,Material,SLoc,   Quantity,Pstng Date,,,,,,,,,,,
68284549,594479,5022,-1,1/19/2026,,,,,,,,,,,
68289964,594479,5022,-1,1/19/2026,,,,,,,,,,,
68286610,594479,5042,-1,1/19/2026,,,,,,,,,,,
68287770,594479,5001,-1,1/19/2026,,,,,,,,,,,
68284536,594479,5022,-1,1/19/2026,,,,,,,,,,,
68287803,594479,5001,-1,1/19/2026,,,,,,,,,,,
68288691,594479,5030,-1,1/19/2026,,,,,,,,,,,
68284739,594479,5023,-1,1/19/2026,,,,,,,,,,,
68285302,594479,5021,-1,1/19/2026,,,,,,,,,,,
68287228,594479,5030,-1,1/19/2026,,,,,,,,,,,
68287107,594479,5030,-1,1/19/2026,,,,,,,,,,,
68286011,594479,5021,-1,1/19/2026,,,,,,,,,,,
68286096,594479,5022,-1,1/19/2026,,,,,,,,,,,
68272958,594479,5023,1,1/19/2026,,,,,,,,,,,
68287336,594479,5023,-1,1/19/2026,,,,,,,,,,,
68287104,594479,5021,-1,1/19/2026,,,,,,,,,,,
68301561,594479,5022,-1,1/20/2026,,,,,,,,,,,
68296499,594479,5030,-1,1/20/2026,,,,,,,,,,,
68298882,594479,5023,-1,1/20/2026,,,,,,,,,,,
68300835,594479,5030,-1,1/20/2026,,,,,,,,,,,
68299764,594479,5023,-1,1/20/2026,,,,,,,,,,,
68292747,594479,5023,-1,1/20/2026,,,,,,,,,,,
68288489,594479,5021,-1,1/20/2026,,,,,,,,,,,
68286481,594479,5021,-1,1/20/2026,,,,,,,,,,,
68296771,594479,5021,-1,1/20/2026,,,,,,,,,,,
68296356,594479,5030,-1,1/20/2026,,,,,,,,,,,
68298299,594479,5021,-1,1/20/2026,,,,,,,,,,,
68288380,594479,5001,-1,1/20/2026,,,,,,,,,,,
68309166,594479,5043,-1,1/20/2026,,,,,,,,,,,
68300275,594479,5021,-1,1/21/2026,,,,,,,,,,,
68302197,594479,5021,-1,1/21/2026,,,,,,,,,,,
68309645,594479,5042,-1,1/21/2026,,,,,,,,,,,
68308779,594479,5001,-1,1/21/2026,,,,,,,,,,,
68305103,594479,5010,-1,1/21/2026,,,,,,,,,,,
68309165,594479,5043,-1,1/21/2026,,,,,,,,,,,
68299973,594479,5023,-1,1/21/2026,,,,,,,,,,,
68310112,594479,5022,-1,1/21/2026,,,,,,,,,,,
68228358,594479,5021,1,1/21/2026,,,,,,,,,,,
68310062,594479,5022,-1,1/21/2026,,,,,,,,,,,
68306802,594479,5022,-1,1/21/2026,,,,,,,,,,,
68314948,594479,5001,-1,1/21/2026,,,,,,,,,,,
68311051,594479,5030,-1,1/21/2026,,,,,,,,,,,
68196162,594479,5030,1,1/21/2026,,,,,,,,,,,
68308221,594479,5023,-1,1/21/2026,,,,,,,,,,,
68309140,594479,5023,-1,1/21/2026,,,,,,,,,,,
68309199,594479,5021,-1,1/21/2026,,,,,,,,,,,
68303369,594479,5030,-1,1/21/2026,,,,,,,,,,,
68309365,594479,5030,-1,1/21/2026,,,,,,,,,,,
68322626,594479,5021,-1,1/22/2026,,,,,,,,,,,
68319678,594479,5030,-1,1/22/2026,,,,,,,,,,,
68321555,594479,5030,-1,1/22/2026,,,,,,,,,,,
68320725,594479,5010,-1,1/22/2026,,,,,,,,,,,
68322205,594479,5030,-1,1/22/2026,,,,,,,,,,,
68320502,594479,5023,-1,1/22/2026,,,,,,,,,,,
68313495,594479,5021,-1,1/22/2026,,,,,,,,,,,
68313520,594479,5021,-1,1/22/2026,,,,,,,,,,,
68316267,594479,5022,-1,1/22/2026,,,,,,,,,,,
68311764,594479,5022,-1,1/22/2026,,,,,,,,,,,
68313712,594479,5001,-1,1/22/2026,,,,,,,,,,,
68322336,594479,5030,-1,1/22/2026,,,,,,,,,,,
68313486,594479,5021,-1,1/22/2026,,,,,,,,,,,
68314483,594479,5030,-1,1/22/2026,,,,,,,,,,,
68330310,594479,5001,-1,1/23/2026,,,,,,,,,,,
68330832,594479,5021,-1,1/23/2026,,,,,,,,,,,
68333377,594479,5022,-1,1/23/2026,,,,,,,,,,,
68322282,594479,5021,-1,1/23/2026,,,,,,,,,,,
68322866,594479,5022,-1,1/23/2026,,,,,,,,,,,
68331322,594479,5022,-1,1/23/2026,,,,,,,,,,,
68321614,594479,5021,-1,1/23/2026,,,,,,,,,,,
68330542,594479,5030,-1,1/23/2026,,,,,,,,,,,
68330507,594479,5023,-1,1/23/2026,,,,,,,,,,,
68322831,594479,5030,-1,1/23/2026,,,,,,,,,,,
68330583,594479,5021,-1,1/23/2026,,,,,,,,,,,
68330937,594479,5021,-1,1/23/2026,,,,,,,,,,,
68330635,594479,5021,-1,1/23/2026,,,,,,,,,,,
68330963,594479,5001,-1,1/23/2026,,,,,,,,,,,
68333515,594479,5021,-1,1/23/2026,,,,,,,,,,,
68339506,594479,5023,-1,1/24/2026,,,,,,,,,,,
68340381,594479,5023,-1,1/24/2026,,,,,,,,,,,
68339703,594479,5021,-1,1/24/2026,,,,,,,,,,,
68340276,594479,5021,-1,1/24/2026,,,,,,,,,,,
68340522,594479,5021,-1,1/24/2026,,,,,,,,,,,
59820994,594479,5021,-1,1/24/2026,,,,,,,,,,,
59821038,594479,5021,-1,1/24/2026,,,,,,,,,,,
68334409,594479,5043,-1,1/24/2026,,,,,,,,,,,
68339657,594479,5030,-1,1/24/2026,,,,,,,,,,,
68339587,594479,5021,-1,1/24/2026,,,,,,,,,,,
68339650,594479,5030,-1,1/24/2026,,,,,,,,,,,
68353510,594479,5028,-1,1/27/2026,,,,,,,,,,,
68354153,594479,5001,-1,1/27/2026,,,,,,,,,,,
68341311,594479,5001,-1,1/27/2026,,,,,,,,,,,
68351223,594479,5021,-1,1/27/2026,,,,,,,,,,,
68350684,594479,5022,-1,1/27/2026,,,,,,,,,,,
68340732,594479,5021,-1,1/27/2026,,,,,,,,,,,
68353935,594479,5021,-1,1/27/2026,,,,,,,,,,,
68354577,594479,5022,-1,1/27/2026,,,,,,,,,,,
68354141,594479,5022,-1,1/27/2026,,,,,,,,,,,
68354142,594479,5022,-1,1/27/2026,,,,,,,,,,,
68347097,594479,5030,-1,1/27/2026,,,,,,,,,,,
68141699,594479,5022,-1,1/27/2026,,,,,,,,,,,
68351412,594479,5023,-1,1/27/2026,,,,,,,,,,,
68357248,594479,5043,-1,1/27/2026,,,,,,,,,,,
68359439,594479,5043,-1,1/27/2026,,,,,,,,,,,
68356623,594479,5030,-1,1/27/2026,,,,,,,,,,,
68353268,594479,5023,-1,1/27/2026,,,,,,,,,,,
68321614,594479,5021,1,1/27/2026,,,,,,,,,,,
68350833,594479,5030,-1,1/27/2026,,,,,,,,,,,
68347983,594479,5042,-1,1/27/2026,,,,,,,,,,,
68340786,594479,5021,-1,1/27/2026,,,,,,,,,,,
68357406,594479,5023,-1,1/27/2026,,,,,,,,,,,
68341315,594479,5021,-1,1/27/2026,,,,,,,,,,,
68354033,594479,5030,-1,1/27/2026,,,,,,,,,,,
68347071,594479,5030,-1,1/27/2026,,,,,,,,,,,
68353597,594479,5030,-1,1/27/2026,,,,,,,,,,,
68354174,594479,5042,-1,1/27/2026,,,,,,,,,,,
68341975,594479,5001,-1,1/27/2026,,,,,,,,,,,
68353270,594479,5021,-1,1/28/2026,,,,,,,,,,,
68356240,594479,5021,-1,1/28/2026,,,,,,,,,,,
68356257,594479,5021,-1,1/28/2026,,,,,,,,,,,
68365070,594479,5023,-1,1/28/2026,,,,,,,,,,,
68365030,594479,5023,-1,1/28/2026,,,,,,,,,,,
68365056,594479,5023,-1,1/28/2026,,,,,,,,,,,
68358815,594479,5021,-2,1/28/2026,,,,,,,,,,,
68365196,594479,5021,-1,1/28/2026,,,,,,,,,,,
68340284,594479,5041,-1,1/28/2026,,,,,,,,,,,
68366737,594479,5022,-1,1/28/2026,,,,,,,,,,,
68365195,594479,5021,-1,1/28/2026,,,,,,,,,,,
68366050,594479,5022,-1,1/28/2026,,,,,,,,,,,
68357429,594479,5022,-1,1/28/2026,,,,,,,,,,,
68367103,594479,5022,-1,1/28/2026,,,,,,,,,,,
68361865,594479,5030,-1,1/28/2026,,,,,,,,,,,
68373409,594479,5001,-1,1/29/2026,,,,,,,,,,,
68377858,594479,5022,-1,1/29/2026,,,,,,,,,,,
68376479,594479,5021,-1,1/29/2026,,,,,,,,,,,
68376308,594479,5022,-1,1/29/2026,,,,,,,,,,,
68367590,594479,5001,-1,1/29/2026,,,,,,,,,,,
68365902,594479,5003,-1,1/29/2026,,,,,,,,,,,
68368866,594479,5001,-1,1/29/2026,,,,,,,,,,,
68375837,594479,5023,-1,1/29/2026,,,,,,,,,,,
59861561,594479,5046,-1,1/29/2026,,,,,,,,,,,
68374157,594479,5021,-1,1/29/2026,,,,,,,,,,,
68379418,594479,5001,-1,1/29/2026,,,,,,,,,,,
68378483,594479,5030,-1,1/29/2026,,,,,,,,,,,
68377375,594479,5030,-1,1/29/2026,,,,,,,,,,,
68376468,594479,5022,-1,1/29/2026,,,,,,,,,,,
68376406,594479,5021,-1,1/29/2026,,,,,,,,,,,
68357417,594479,5046,-1,1/29/2026,,,,,,,,,,,
68377249,594479,5021,-1,1/29/2026,,,,,,,,,,,
68373292,594479,5030,-1,1/29/2026,,,,,,,,,,,
68376228,594479,5030,-1,1/29/2026,,,,,,,,,,,
68374415,594479,5022,-1,1/29/2026,,,,,,,,,,,
68367405,594479,5030,-1,1/29/2026,,,,,,,,,,,
68380724,594479,5046,-1,1/29/2026,,,,,,,,,,,
68290882,594479,5036,-1,1/29/2026,,,,,,,,,,,
68367675,594479,5021,-1,1/29/2026,,,,,,,,,,,
68378531,594479,5030,-1,1/29/2026,,,,,,,,,,,
68387405,594479,5028,-1,1/30/2026,,,,,,,,,,,
68287104,594479,5021,1,1/30/2026,,,,,,,,,,,
68386811,594479,5023,-1,1/30/2026,,,,,,,,,,,
68390920,594479,5041,-1,1/30/2026,,,,,,,,,,,
68390008,594479,5041,-1,1/30/2026,,,,,,,,,,,
68386753,594479,5030,-1,1/30/2026,,,,,,,,,,,
68386662,594479,5023,-1,1/30/2026,,,,,,,,,,,
68388940,594479,5030,-1,1/30/2026,,,,,,,,,,,
68340786,594479,5021,1,1/30/2026,,,,,,,,,,,
68389090,594479,5021,-1,1/30/2026,,,,,,,,,,,
68388182,594479,5030,-1,1/30/2026,,,,,,,,,,,
68339703,594479,5021,1,1/30/2026,,,,,,,,,,,
68388854,594479,5030,-1,1/30/2026,,,,,,,,,,,
68380958,594479,5023,-1,1/30/2026,,,,,,,,,,,
68389727,594479,5021,-1,1/30/2026,,,,,,,,,,,
68381418,594479,5021,-1,1/30/2026,,,,,,,,,,,
68358815,594479,5021,1,1/30/2026,,,,,,,,,,,
68388338,594479,5043,-1,1/30/2026,,,,,,,,,,,
68386438,594479,5021,-1,1/30/2026,,,,,,,,,,,
68358815,594479,5021,1,1/30/2026,,,,,,,,,,,
68389438,594479,5024,-1,1/31/2026,,,,,,,,,,,
68396304,594479,5001,-1,1/31/2026,,,,,,,,,,,
68396470,594479,5021,-1,1/31/2026,,,,,,,,,,,
68391079,594479,5001,-1,1/31/2026,,,,,,,,,,,
68396803,594479,5011,-1,1/31/2026,,,,,,,,,,,
68394109,594479,5021,-1,1/31/2026,,,,,,,,,,,
68396808,594479,5011,-1,1/31/2026,,,,,,,,,,,
68397026,594479,5011,-1,1/31/2026,,,,,,,,,,,
68396328,594479,5021,-1,1/31/2026,,,,,,,,,,,
68396640,594479,5022,-1,1/31/2026,,,,,,,,,,,
68366957,594479,5022,-1,1/31/2026,,,,,,,,,,,
68396776,594479,5028,-1,1/31/2026,,,,,,,,,,,
68395869,594479,5030,-1,1/31/2026,,,,,,,,,,,
68396685,594479,5030,-1,1/31/2026,,,,,,,,,,,
68396301,594479,5001,-1,1/31/2026,,,,,,,,,,,
68388055,594479,5023,-1,1/31/2026,,,,,,,,,,,
68395702,594479,5022,-1,1/31/2026,,,,,,,,,,,
68396196,594479,5023,-1,1/31/2026,,,,,,,,,,,
68396510,594479,5021,-1,1/31/2026,,,,,,,,,,,
68354780,594479,5003,-1,2/1/2026,,,,,,,,,,,
68402536,594479,5030,-1,2/2/2026,,,,,,,,,,,
68398780,594479,5021,-1,2/2/2026,,,,,,,,,,,
68400198,594479,5001,-1,2/2/2026,,,,,,,,,,,
68403003,594479,5043,-1,2/2/2026,,,,,,,,,,,
68396821,594479,5023,-1,2/2/2026,,,,,,,,,,,
68402397,594479,5030,-1,2/2/2026,,,,,,,,,,,
68399751,594479,5023,-1,2/2/2026,,,,,,,,,,,
68401416,594479,5023,-1,2/2/2026,,,,,,,,,,,
68397112,594479,5010,-1,2/2/2026,,,,,,,,,,,
68401145,594479,5001,-1,2/2/2026,,,,,,,,,,,
68400858,594479,5001,-1,2/2/2026,,,,,,,,,,,
68401066,594479,5041,-1,2/2/2026,,,,,,,,,,,
68398920,594479,5001,-1,2/2/2026,,,,,,,,,,,
68295833,594479,5022,-1,2/2/2026,,,,,,,,,,,
68400171,594479,5023,-1,2/2/2026,,,,,,,,,,,
68353935,594479,5021,1,2/2/2026,,,,,,,,,,,
68402146,594479,5022,-1,2/2/2026,,,,,,,,,,,
68400513,594479,5022,-1,2/2/2026,,,,,,,,,,,
68402728,594479,5030,-1,2/2/2026,,,,,,,,,,,
68398719,594479,5023,-1,2/2/2026,,,,,,,,,,,
68400864,594479,5001,-1,2/2/2026,,,,,,,,,,,
68400355,594479,5030,-1,2/2/2026,,,,,,,,,,,
68412345,594479,5023,-1,2/3/2026,,,,,,,,,,,
68401268,594479,5001,-1,2/3/2026,,,,,,,,,,,
68410770,594479,5023,-1,2/3/2026,,,,,,,,,,,
68402381,594479,5021,-1,2/3/2026,,,,,,,,,,,
68413028,594479,5022,-1,2/3/2026,,,,,,,,,,,
68411515,594479,5022,-1,2/3/2026,,,,,,,,,,,
59486542,594479,5033,1,2/3/2026,,,,,,,,,,,
68408920,594479,5001,-1,2/3/2026,,,,,,,,,,,
68411606,594479,5021,-1,2/3/2026,,,,,,,,,,,
68402851,594479,5021,-1,2/3/2026,,,,,,,,,,,
68418262,594479,5003,-1,2/4/2026,,,,,,,,,,,
68424185,594479,5030,-1,2/4/2026,,,,,,,,,,,
68422582,594479,5001,-1,2/4/2026,,,,,,,,,,,
68422081,594479,5021,-1,2/4/2026,,,,,,,,,,,
68422262,594479,5021,-1,2/4/2026,,,,,,,,,,,
68422785,594479,5022,-1,2/4/2026,,,,,,,,,,,
68417691,594479,5030,-1,2/4/2026,,,,,,,,,,,
68422450,594479,5001,-1,2/4/2026,,,,,,,,,,,
68419076,594479,5041,-1,2/4/2026,,,,,,,,,,,
68422239,594479,5030,-1,2/4/2026,,,,,,,,,,,
68422002,594479,5021,-1,2/4/2026,,,,,,,,,,,
68419465,594479,5030,-1,2/4/2026,,,,,,,,,,,
68422049,594479,5030,-1,2/4/2026,,,,,,,,,,,
68432432,594479,5021,-1,2/5/2026,,,,,,,,,,,
68437651,594479,5041,-1,2/5/2026,,,,,,,,,,,
68432557,594479,5030,-1,2/5/2026,,,,,,,,,,,
