Order,Material,SLoc,Quantity,Pstng Date,Year,Tavg,Tmax,Tmin,RH,Month,Season,Delta_T,Region,Location
49651244.0,103,5041,-2,2021-01-05,2021,20.98,26.13,16.89,86.53,1,Winter,9.239999999999998,South,Bangalore
49736828.0,103,5030,-2,2021-01-05,2021,17.53,24.13,13.84,73.36,1,Winter,10.29,North1,Delhi
49753696.0,103,5041,-1,2021-01-09,2021,22.21,27.51,18.68,83.32,1,Winter,8.830000000000002,South,Bangalore
49760114.0,103,5041,-2,2021-01-12,2021,20.05,25.22,15.83,82.01,1,Winter,9.39,South,Bangalore
49739287.0,103,5030,-1,2021-01-12,2021,11.24,20.74,4.3,48.85,1,Winter,16.439999999999998,North1,Delhi
49757346.0,103,5021,-1,2021-01-12,2021,11.24,20.74,4.3,48.85,1,Winter,16.439999999999998,North1,Delhi
49695612.0,103,5005,-1,2021-01-13,2021,19.84,30.97,11.4,40.93,1,Winter,19.57,West2,Ahmedabad
49486176.0,103,5021,-1,2021-01-13,2021,10.09,19.4,3.68,46.81,1,Winter,15.72,North1,Delhi
49515874.0,103,5021,-2,2021-01-13,2021,10.09,19.4,3.68,46.81,1,Winter,15.72,North1,Delhi
49773674.0,103,5021,-1,2021-01-14,2021,12.06,20.21,4.95,39.14,1,Winter,15.260000000000002,North1,Delhi
49735184.0,103,5005,-1,2021-01-16,2021,22.12,32.09,14.09,38.42,1,Winter,18.000000000000004,West2,Ahmedabad
49599920.0,103,5021,-2,2021-01-16,2021,10.91,22.04,3.38,45.45,1,Winter,18.66,North1,Delhi
49661695.0,103,5021,-2,2021-01-16,2021,10.91,22.04,3.38,45.45,1,Winter,18.66,North1,Delhi
49593755.0,103,5021,-2,2021-01-16,2021,10.91,22.04,3.38,45.45,1,Winter,18.66,North1,Delhi
49695602.0,103,5005,-1,2021-01-16,2021,22.12,32.09,14.09,38.42,1,Winter,18.000000000000004,West2,Ahmedabad
49628311.0,103,5021,-2,2021-01-16,2021,10.91,22.04,3.38,45.45,1,Winter,18.66,North1,Delhi
49535211.0,103,5021,-2,2021-01-16,2021,10.91,22.04,3.38,45.45,1,Winter,18.66,North1,Delhi
49610384.0,103,5021,-1,2021-01-16,2021,10.91,22.04,3.38,45.45,1,Winter,18.66,North1,Delhi
49529879.0,103,5021,-1,2021-01-16,2021,10.91,22.04,3.38,45.45,1,Winter,18.66,North1,Delhi
49756222.0,103,5024,-2,2021-01-16,2021,15.76,26.89,8.99,34.99,1,Winter,17.9,North1,Jaipur
49590665.0,103,5021,-1,2021-01-16,2021,10.91,22.04,3.38,45.45,1,Winter,18.66,North1,Delhi
49636884.0,103,5021,-2,2021-01-16,2021,10.91,22.04,3.38,45.45,1,Winter,18.66,North1,Delhi
49727983.0,103,5003,-2,2021-01-16,2021,22.1,28.9,15.92,67.05,1,Winter,12.98,West1,Pune
49781830.0,103,5021,-1,2021-01-16,2021,10.91,22.04,3.38,45.45,1,Winter,18.66,North1,Delhi
49636967.0,103,5021,-1,2021-01-18,2021,13.73,18.63,9.99,40.97,1,Winter,8.639999999999999,North1,Delhi
