Order,Material,SLoc,Quantity,Pstng Date,Year,Tavg,Tmax,Tmin,RH,Month,Season,Delta_T,Region,Location
96530078.0,105,5019,5,2022-04-29,2022,30.6,39.44,23.37,42.85,4,Summer,16.069999999999997,West 1,Pune
96530078.0,105,5019,-5,2022-04-29,2022,30.6,39.44,23.37,42.85,4,Summer,16.069999999999997,West 1,Pune
96530078.0,105,5019,-5,2022-04-29,2022,30.6,39.44,23.37,42.85,4,Summer,16.069999999999997,West 1,Pune
51700585.0,105,5064,-1,2022-06-08,2022,27.48,30.96,24.56,84.59,6,Summer,6.400000000000002,East,Guwahati
51687241.0,105,5003,-1,2022-06-16,2022,25.98,31.13,23.17,77.15,6,Summer,7.959999999999997,West1,Pune
51740022.0,105,5062,-1,2022-06-22,2022,27.3,31.36,24.55,77.26,6,Summer,6.809999999999999,East,Ranchi
51618217.0,105,5064,-1,2022-07-21,2022,29.22,34.63,25.1,78.64,7,Monsoon,9.53,East,Guwahati
51806192.0,105,5041,-1,2022-07-29,2022,23.39,26.92,19.64,80.18,7,Monsoon,7.280000000000001,South,Bangalore
51806192.0,105,5041,1,2022-08-03,2022,22.77,26.6,19.91,83.4,8,Monsoon,6.690000000000001,South,Bangalore
52111411.0,105,5003,-1,2022-09-13,2022,23.45,26.15,22.08,93.25,9,Monsoon,4.07,West1,Pune
52164413.0,105,5003,-1,2022-09-21,2022,21.45,24.01,19.82,93.48,9,Monsoon,4.190000000000001,West1,Pune
52210083.0,105,5041,-1,2022-09-27,2022,22.21,25.74,18.84,87.8,9,Monsoon,6.899999999999999,South,Bangalore
52275512.0,105,5042,-1,2022-10-07,2022,24.18,27.04,22.45,91.06,10,Post-Monsoon,4.59,South,Hyderabad
52498965.0,105,5042,-1,2022-11-11,2022,19.57,26.3,14.46,80.86,11,Post-Monsoon,11.84,South,Hyderabad
52732476.0,105,5042,-1,2022-12-21,2022,21.45,29.03,16.68,62.57,12,Winter,12.35,South,Hyderabad
51769130.0,105,5042,-1,2022-12-27,2022,23.9,30.21,19.44,76.74,12,Winter,10.77,South,Hyderabad
