Order,Material,SLoc,Quantity,Pstng Date,Merge_Date,Year
96530078.0,105,5019,5,2022-04-29,2022-04-29,2022
96530078.0,105,5019,-5,2022-04-29,2022-04-29,2022
96530078.0,105,5019,-5,2022-04-29,2022-04-29,2022
51700585.0,105,5064,-1,2022-06-08,2022-06-08,2022
51687241.0,105,5003,-1,2022-06-16,2022-06-16,2022
51740022.0,105,5062,-1,2022-06-22,2022-06-22,2022
51618217.0,105,5064,-1,2022-07-21,2022-07-21,2022
51806192.0,105,5041,-1,2022-07-29,2022-07-29,2022
51806192.0,105,5041,1,2022-08-03,2022-08-03,2022
52111411.0,105,5003,-1,2022-09-13,2022-09-13,2022
52164413.0,105,5003,-1,2022-09-21,2022-09-21,2022
52210083.0,105,5041,-1,2022-09-27,2022-09-27,2022
52275512.0,105,5042,-1,2022-10-07,2022-10-07,2022
52498965.0,105,5042,-1,2022-11-11,2022-11-11,2022
52732476.0,105,5042,-1,2022-12-21,2022-12-21,2022
51769130.0,105,5042,-1,2022-12-27,2022-12-27,2022
