SLoc,Pstng Date,Consumption,Month_Year
5011,2022-07-01,1.0,Jul 2022
5011,2022-08-01,0.0,Aug 2022
5011,2022-09-01,4.0,Sep 2022
5011,2022-10-01,7.0,Oct 2022
5011,2022-11-01,4.0,Nov 2022
5011,2022-12-01,3.0,Dec 2022
5011,2023-01-01,4.0,Jan 2023
5011,2023-02-01,3.0,Feb 2023
5011,2023-03-01,5.0,Mar 2023
5011,2023-04-01,2.0,Apr 2023
5011,2023-05-01,6.0,May 2023
5011,2023-06-01,8.0,Jun 2023
5011,2023-07-01,8.0,Jul 2023
5011,2023-08-01,5.0,Aug 2023
5011,2023-09-01,4.0,Sep 2023
5011,2023-10-01,4.0,Oct 2023
5011,2023-11-01,1.0,Nov 2023
5011,2023-12-01,3.0,Dec 2023
5011,2024-01-01,1.0,Jan 2024
5011,2024-02-01,1.0,Feb 2024
5011,2024-03-01,4.0,Mar 2024
5011,2024-04-01,2.0,Apr 2024
5011,2024-05-01,2.0,May 2024
5011,2024-06-01,1.0,Jun 2024
5011,2024-07-01,2.0,Jul 2024
5011,2024-08-01,2.0,Aug 2024
5011,2024-09-01,2.0,Sep 2024
5011,2024-10-01,4.0,Oct 2024
5011,2024-11-01,9.0,Nov 2024
5011,2024-12-01,3.0,Dec 2024
5011,2025-01-01,4.0,Jan 2025
5011,2025-02-01,1.0,Feb 2025
5011,2025-03-01,0.0,Mar 2025
5011,2025-04-01,4.0,Apr 2025
5011,2025-05-01,5.0,May 2025
5011,2025-06-01,6.0,Jun 2025
5011,2025-07-01,6.0,Jul 2025
5011,2025-08-01,7.0,Aug 2025
5011,2025-09-01,1.0,Sep 2025
5011,2025-10-01,9.0,Oct 2025
5011,2025-11-01,4.0,Nov 2025
5011,2025-12-01,5.0,Dec 2025
5011,2026-01-01,9.0,Jan 2026
5011,2026-02-01,5.0,Feb 2026
5011,2026-03-01,6.0,Mar 2026
5011,2026-04-01,9.0,Apr 2026
5014,2020-01-01,0.0,Jan 2020
5014,2020-02-01,0.0,Feb 2020
5014,2020-03-01,0.0,Mar 2020
5014,2020-04-01,0.0,Apr 2020
5014,2020-05-01,0.0,May 2020
5014,2020-06-01,0.0,Jun 2020
5014,2020-07-01,0.0,Jul 2020
5014,2020-08-01,0.0,Aug 2020
5014,2020-09-01,0.0,Sep 2020
5014,2020-10-01,0.0,Oct 2020
5014,2020-11-01,0.0,Nov 2020
5014,2020-12-01,0.0,Dec 2020
5014,2021-01-01,0.0,Jan 2021
5014,2021-02-01,0.0,Feb 2021
5014,2021-03-01,0.0,Mar 2021
5014,2021-04-01,0.0,Apr 2021
5014,2021-05-01,0.0,May 2021
5014,2021-06-01,0.0,Jun 2021
5014,2021-07-01,1.0,Jul 2021
5014,2021-08-01,0.0,Aug 2021
5014,2021-09-01,0.0,Sep 2021
5014,2021-10-01,0.0,Oct 2021
5014,2021-11-01,0.0,Nov 2021
5014,2021-12-01,0.0,Dec 2021
5014,2022-01-01,0.0,Jan 2022
5014,2022-02-01,0.0,Feb 2022
5014,2022-03-01,0.0,Mar 2022
5014,2022-04-01,1.0,Apr 2022
5014,2022-05-01,0.0,May 2022
5014,2022-06-01,0.0,Jun 2022
5014,2022-07-01,0.0,Jul 2022
5014,2022-08-01,0.0,Aug 2022
5014,2022-09-01,0.0,Sep 2022
5014,2022-10-01,1.0,Oct 2022
5014,2022-11-01,1.0,Nov 2022
5014,2022-12-01,2.0,Dec 2022
5014,2023-01-01,0.0,Jan 2023
5014,2023-02-01,0.0,Feb 2023
5014,2023-03-01,1.0,Mar 2023
5014,2023-04-01,1.0,Apr 2023
5014,2023-05-01,1.0,May 2023
5014,2023-06-01,3.0,Jun 2023
5014,2023-07-01,4.0,Jul 2023
5014,2023-08-01,1.0,Aug 2023
5014,2023-09-01,0.0,Sep 2023
5014,2023-10-01,1.0,Oct 2023
5014,2023-11-01,1.0,Nov 2023
5014,2023-12-01,2.0,Dec 2023
5014,2024-01-01,1.0,Jan 2024
5014,2024-02-01,1.0,Feb 2024
5014,2024-03-01,4.0,Mar 2024
5014,2024-04-01,0.0,Apr 2024
5014,2024-05-01,0.0,May 2024
5014,2024-06-01,0.0,Jun 2024
5014,2024-07-01,3.0,Jul 2024
5014,2024-08-01,0.0,Aug 2024
5014,2024-09-01,1.0,Sep 2024
5014,2024-10-01,1.0,Oct 2024
5014,2024-11-01,2.0,Nov 2024
5014,2024-12-01,0.0,Dec 2024
5014,2025-01-01,3.0,Jan 2025
5014,2025-02-01,1.0,Feb 2025
5014,2025-03-01,0.0,Mar 2025
5014,2025-04-01,0.0,Apr 2025
5014,2025-05-01,5.0,May 2025
5014,2025-06-01,0.0,Jun 2025
5014,2025-07-01,2.0,Jul 2025
5014,2025-08-01,0.0,Aug 2025
5014,2025-09-01,2.0,Sep 2025
5014,2025-10-01,1.0,Oct 2025
5014,2025-11-01,1.0,Nov 2025
5014,2025-12-01,1.0,Dec 2025
5014,2026-01-01,0.0,Jan 2026
5014,2026-02-01,3.0,Feb 2026
5014,2026-03-01,1.0,Mar 2026
5014,2026-04-01,7.0,Apr 2026
5021,2020-01-01,18.0,Jan 2020
5021,2020-02-01,18.0,Feb 2020
5021,2020-03-01,17.0,Mar 2020
5021,2020-04-01,7.0,Apr 2020
5021,2020-05-01,1.0,May 2020
5021,2020-06-01,19.0,Jun 2020
5021,2020-07-01,18.0,Jul 2020
5021,2020-08-01,12.0,Aug 2020
5021,2020-09-01,11.0,Sep 2020
5021,2020-10-01,23.0,Oct 2020
5021,2020-11-01,21.0,Nov 2020
5021,2020-12-01,28.0,Dec 2020
5021,2021-01-01,18.0,Jan 2021
5021,2021-02-01,22.0,Feb 2021
5021,2021-03-01,38.0,Mar 2021
5021,2021-04-01,22.0,Apr 2021
5021,2021-05-01,15.0,May 2021
5021,2021-06-01,34.0,Jun 2021
5021,2021-07-01,20.0,Jul 2021
5021,2021-08-01,39.0,Aug 2021
5021,2021-09-01,32.0,Sep 2021
5021,2021-10-01,30.0,Oct 2021
5021,2021-11-01,36.0,Nov 2021
5021,2021-12-01,52.0,Dec 2021
5021,2022-01-01,60.0,Jan 2022
5021,2022-02-01,103.0,Feb 2022
5021,2022-03-01,134.0,Mar 2022
5021,2022-04-01,100.0,Apr 2022
5021,2022-05-01,85.0,May 2022
5021,2022-06-01,60.0,Jun 2022
5021,2022-07-01,11.0,Jul 2022
5021,2022-08-01,56.0,Aug 2022
5021,2022-09-01,93.0,Sep 2022
5021,2022-10-01,64.0,Oct 2022
5021,2022-11-01,95.0,Nov 2022
5021,2022-12-01,84.0,Dec 2022
5021,2023-01-01,115.0,Jan 2023
5021,2023-02-01,128.0,Feb 2023
5021,2023-03-01,171.0,Mar 2023
5021,2023-04-01,126.0,Apr 2023
5021,2023-05-01,126.0,May 2023
5021,2023-06-01,133.0,Jun 2023
5021,2023-07-01,35.0,Jul 2023
5021,2023-08-01,67.0,Aug 2023
5021,2023-09-01,0.0,Sep 2023
5021,2023-10-01,86.0,Oct 2023
5021,2023-11-01,43.0,Nov 2023
5021,2023-12-01,100.0,Dec 2023
5021,2024-01-01,139.0,Jan 2024
5021,2024-02-01,176.0,Feb 2024
5021,2024-03-01,177.0,Mar 2024
5021,2024-04-01,180.0,Apr 2024
5021,2024-05-01,121.0,May 2024
5021,2024-06-01,97.0,Jun 2024
5021,2024-07-01,110.0,Jul 2024
5021,2024-08-01,96.0,Aug 2024
5021,2024-09-01,88.0,Sep 2024
5021,2024-10-01,88.0,Oct 2024
5021,2024-11-01,147.0,Nov 2024
5021,2024-12-01,71.0,Dec 2024
5021,2025-01-01,141.0,Jan 2025
5021,2025-02-01,229.0,Feb 2025
5021,2025-03-01,257.0,Mar 2025
5021,2025-04-01,190.0,Apr 2025
5021,2025-05-01,131.0,May 2025
5021,2025-06-01,76.0,Jun 2025
5021,2025-07-01,88.0,Jul 2025
5021,2025-08-01,94.0,Aug 2025
5021,2025-09-01,83.0,Sep 2025
5021,2025-10-01,65.0,Oct 2025
5021,2025-11-01,44.0,Nov 2025
5021,2025-12-01,72.0,Dec 2025
5021,2026-01-01,102.0,Jan 2026
5021,2026-02-01,153.0,Feb 2026
5021,2026-03-01,216.0,Mar 2026
5021,2026-04-01,71.0,Apr 2026
5022,2020-01-01,4.0,Jan 2020
5022,2020-02-01,9.0,Feb 2020
5022,2020-03-01,7.0,Mar 2020
5022,2020-04-01,1.0,Apr 2020
5022,2020-05-01,0.0,May 2020
5022,2020-06-01,20.0,Jun 2020
5022,2020-07-01,18.0,Jul 2020
5022,2020-08-01,10.0,Aug 2020
5022,2020-09-01,9.0,Sep 2020
5022,2020-10-01,14.0,Oct 2020
5022,2020-11-01,10.0,Nov 2020
5022,2020-12-01,8.0,Dec 2020
5022,2021-01-01,13.0,Jan 2021
5022,2021-02-01,24.0,Feb 2021
5022,2021-03-01,17.0,Mar 2021
5022,2021-04-01,16.0,Apr 2021
5022,2021-05-01,9.0,May 2021
5022,2021-06-01,9.0,Jun 2021
5022,2021-07-01,11.0,Jul 2021
5022,2021-08-01,21.0,Aug 2021
5022,2021-09-01,29.0,Sep 2021
5022,2021-10-01,16.0,Oct 2021
5022,2021-11-01,21.0,Nov 2021
5022,2021-12-01,33.0,Dec 2021
5022,2022-01-01,33.0,Jan 2022
5022,2022-02-01,32.0,Feb 2022
5022,2022-03-01,42.0,Mar 2022
5022,2022-04-01,40.0,Apr 2022
5022,2022-05-01,41.0,May 2022
5022,2022-06-01,19.0,Jun 2022
5022,2022-07-01,4.0,Jul 2022
5022,2022-08-01,12.0,Aug 2022
5022,2022-09-01,22.0,Sep 2022
5022,2022-10-01,24.0,Oct 2022
5022,2022-11-01,34.0,Nov 2022
5022,2022-12-01,31.0,Dec 2022
5022,2023-01-01,32.0,Jan 2023
5022,2023-02-01,53.0,Feb 2023
5022,2023-03-01,57.0,Mar 2023
5022,2023-04-01,38.0,Apr 2023
5022,2023-05-01,41.0,May 2023
5022,2023-06-01,33.0,Jun 2023
5022,2023-07-01,21.0,Jul 2023
5022,2023-08-01,31.0,Aug 2023
5022,2023-09-01,12.0,Sep 2023
5022,2023-10-01,29.0,Oct 2023
5022,2023-11-01,35.0,Nov 2023
5022,2023-12-01,55.0,Dec 2023
5022,2024-01-01,37.0,Jan 2024
5022,2024-02-01,57.0,Feb 2024
5022,2024-03-01,57.0,Mar 2024
5022,2024-04-01,42.0,Apr 2024
5022,2024-05-01,42.0,May 2024
5022,2024-06-01,38.0,Jun 2024
5022,2024-07-01,39.0,Jul 2024
5022,2024-08-01,53.0,Aug 2024
5022,2024-09-01,33.0,Sep 2024
5022,2024-10-01,23.0,Oct 2024
5022,2024-11-01,41.0,Nov 2024
5022,2024-12-01,53.0,Dec 2024
5022,2025-01-01,47.0,Jan 2025
5022,2025-02-01,48.0,Feb 2025
5022,2025-03-01,42.0,Mar 2025
5022,2025-04-01,53.0,Apr 2025
5022,2025-05-01,33.0,May 2025
5022,2025-06-01,19.0,Jun 2025
5022,2025-07-01,29.0,Jul 2025
5022,2025-08-01,33.0,Aug 2025
5022,2025-09-01,42.0,Sep 2025
5022,2025-10-01,40.0,Oct 2025
5022,2025-11-01,42.0,Nov 2025
5022,2025-12-01,27.0,Dec 2025
5022,2026-01-01,49.0,Jan 2026
5022,2026-02-01,53.0,Feb 2026
5022,2026-03-01,75.0,Mar 2026
5022,2026-04-01,80.0,Apr 2026
5023,2020-01-01,2.0,Jan 2020
5023,2020-02-01,2.0,Feb 2020
5023,2020-03-01,0.0,Mar 2020
5023,2020-04-01,2.0,Apr 2020
5023,2020-05-01,2.0,May 2020
5023,2020-06-01,4.0,Jun 2020
5023,2020-07-01,3.0,Jul 2020
5023,2020-08-01,8.0,Aug 2020
5023,2020-09-01,1.0,Sep 2020
5023,2020-10-01,4.0,Oct 2020
5023,2020-11-01,3.0,Nov 2020
5023,2020-12-01,5.0,Dec 2020
5023,2021-01-01,2.0,Jan 2021
5023,2021-02-01,5.0,Feb 2021
5023,2021-03-01,7.0,Mar 2021
5023,2021-04-01,8.0,Apr 2021
5023,2021-05-01,4.0,May 2021
5023,2021-06-01,7.0,Jun 2021
5023,2021-07-01,12.0,Jul 2021
5023,2021-08-01,7.0,Aug 2021
5023,2021-09-01,11.0,Sep 2021
5023,2021-10-01,10.0,Oct 2021
5023,2021-11-01,11.0,Nov 2021
5023,2021-12-01,7.0,Dec 2021
5023,2022-01-01,4.0,Jan 2022
5023,2022-02-01,6.0,Feb 2022
5023,2022-03-01,10.0,Mar 2022
5023,2022-04-01,5.0,Apr 2022
5023,2022-05-01,4.0,May 2022
5023,2022-06-01,6.0,Jun 2022
5023,2022-07-01,0.0,Jul 2022
5023,2022-08-01,2.0,Aug 2022
5023,2022-09-01,6.0,Sep 2022
5023,2022-10-01,6.0,Oct 2022
5023,2022-11-01,10.0,Nov 2022
5023,2022-12-01,9.0,Dec 2022
5023,2023-01-01,6.0,Jan 2023
5023,2023-02-01,9.0,Feb 2023
5023,2023-03-01,13.0,Mar 2023
5023,2023-04-01,11.0,Apr 2023
5023,2023-05-01,14.0,May 2023
5023,2023-06-01,5.0,Jun 2023
5023,2023-07-01,9.0,Jul 2023
5023,2023-08-01,11.0,Aug 2023
5023,2023-09-01,4.0,Sep 2023
5023,2023-10-01,13.0,Oct 2023
5023,2023-11-01,10.0,Nov 2023
5023,2023-12-01,22.0,Dec 2023
5023,2024-01-01,38.0,Jan 2024
5023,2024-02-01,44.0,Feb 2024
5023,2024-03-01,38.0,Mar 2024
5023,2024-04-01,44.0,Apr 2024
5023,2024-05-01,34.0,May 2024
5023,2024-06-01,40.0,Jun 2024
5023,2024-07-01,37.0,Jul 2024
5023,2024-08-01,33.0,Aug 2024
5023,2024-09-01,17.0,Sep 2024
5023,2024-10-01,22.0,Oct 2024
5023,2024-11-01,25.0,Nov 2024
5023,2024-12-01,19.0,Dec 2024
5023,2025-01-01,50.0,Jan 2025
5023,2025-02-01,29.0,Feb 2025
5023,2025-03-01,18.0,Mar 2025
5023,2025-04-01,42.0,Apr 2025
5023,2025-05-01,39.0,May 2025
5023,2025-06-01,42.0,Jun 2025
5023,2025-07-01,64.0,Jul 2025
5023,2025-08-01,43.0,Aug 2025
5023,2025-09-01,49.0,Sep 2025
5023,2025-10-01,36.0,Oct 2025
5023,2025-11-01,45.0,Nov 2025
5023,2025-12-01,33.0,Dec 2025
5023,2026-01-01,41.0,Jan 2026
5023,2026-02-01,52.0,Feb 2026
5023,2026-03-01,51.0,Mar 2026
5023,2026-04-01,56.0,Apr 2026
5024,2020-01-01,1.0,Jan 2020
5024,2020-02-01,0.0,Feb 2020
5024,2020-03-01,0.0,Mar 2020
5024,2020-04-01,0.0,Apr 2020
5024,2020-05-01,1.0,May 2020
5024,2020-06-01,1.0,Jun 2020
5024,2020-07-01,0.0,Jul 2020
5024,2020-08-01,0.0,Aug 2020
5024,2020-09-01,0.0,Sep 2020
5024,2020-10-01,0.0,Oct 2020
5024,2020-11-01,1.0,Nov 2020
5024,2020-12-01,0.0,Dec 2020
5024,2021-01-01,0.0,Jan 2021
5024,2021-02-01,0.0,Feb 2021
5024,2021-03-01,0.0,Mar 2021
5024,2021-04-01,0.0,Apr 2021
5024,2021-05-01,0.0,May 2021
5024,2021-06-01,0.0,Jun 2021
5024,2021-07-01,0.0,Jul 2021
5024,2021-08-01,1.0,Aug 2021
5024,2021-09-01,2.0,Sep 2021
5024,2021-10-01,0.0,Oct 2021
5024,2021-11-01,0.0,Nov 2021
5024,2021-12-01,1.0,Dec 2021
5024,2022-01-01,0.0,Jan 2022
5024,2022-02-01,0.0,Feb 2022
5024,2022-03-01,0.0,Mar 2022
5024,2022-04-01,1.0,Apr 2022
5024,2022-05-01,1.0,May 2022
5024,2022-06-01,1.0,Jun 2022
5024,2022-07-01,1.0,Jul 2022
5024,2022-08-01,0.0,Aug 2022
5024,2022-09-01,0.0,Sep 2022
5024,2022-10-01,0.0,Oct 2022
5024,2022-11-01,1.0,Nov 2022
5024,2022-12-01,0.0,Dec 2022
5024,2023-01-01,0.0,Jan 2023
5024,2023-02-01,2.0,Feb 2023
5024,2023-03-01,1.0,Mar 2023
5024,2023-04-01,2.0,Apr 2023
5024,2023-05-01,1.0,May 2023
5024,2023-06-01,2.0,Jun 2023
5024,2023-07-01,0.0,Jul 2023
5024,2023-08-01,1.0,Aug 2023
5024,2023-09-01,2.0,Sep 2023
5024,2023-10-01,0.0,Oct 2023
5024,2023-11-01,1.0,Nov 2023
5024,2023-12-01,0.0,Dec 2023
5024,2024-01-01,0.0,Jan 2024
5024,2024-02-01,3.0,Feb 2024
5024,2024-03-01,2.0,Mar 2024
5024,2024-04-01,1.0,Apr 2024
5024,2024-05-01,1.0,May 2024
5024,2024-06-01,1.0,Jun 2024
5024,2024-07-01,0.0,Jul 2024
5024,2024-08-01,1.0,Aug 2024
5024,2024-09-01,0.0,Sep 2024
5024,2024-10-01,1.0,Oct 2024
5024,2024-11-01,1.0,Nov 2024
5024,2024-12-01,1.0,Dec 2024
5024,2025-01-01,1.0,Jan 2025
5024,2025-02-01,0.0,Feb 2025
5024,2025-03-01,0.0,Mar 2025
5024,2025-04-01,2.0,Apr 2025
5024,2025-05-01,0.0,May 2025
5024,2025-06-01,2.0,Jun 2025
5024,2025-07-01,0.0,Jul 2025
5024,2025-08-01,1.0,Aug 2025
5024,2025-09-01,0.0,Sep 2025
5024,2025-10-01,0.0,Oct 2025
5024,2025-11-01,0.0,Nov 2025
5024,2025-12-01,0.0,Dec 2025
5024,2026-01-01,1.0,Jan 2026
5024,2026-02-01,1.0,Feb 2026
5024,2026-03-01,0.0,Mar 2026
5024,2026-04-01,0.0,Apr 2026
5025,2020-01-01,0.0,Jan 2020
5025,2020-02-01,0.0,Feb 2020
5025,2020-03-01,0.0,Mar 2020
5025,2020-04-01,0.0,Apr 2020
5025,2020-05-01,0.0,May 2020
5025,2020-06-01,0.0,Jun 2020
5025,2020-07-01,0.0,Jul 2020
5025,2020-08-01,0.0,Aug 2020
5025,2020-09-01,0.0,Sep 2020
5025,2020-10-01,0.0,Oct 2020
5025,2020-11-01,0.0,Nov 2020
5025,2020-12-01,2.0,Dec 2020
5025,2021-01-01,0.0,Jan 2021
5025,2021-02-01,1.0,Feb 2021
5025,2021-03-01,0.0,Mar 2021
5025,2021-04-01,1.0,Apr 2021
5025,2021-05-01,0.0,May 2021
5025,2021-06-01,1.0,Jun 2021
5025,2021-07-01,0.0,Jul 2021
5025,2021-08-01,1.0,Aug 2021
5025,2021-09-01,1.0,Sep 2021
5025,2021-10-01,2.0,Oct 2021
5025,2021-11-01,1.0,Nov 2021
5025,2021-12-01,0.0,Dec 2021
5025,2022-01-01,1.0,Jan 2022
5025,2022-02-01,0.0,Feb 2022
5025,2022-03-01,2.0,Mar 2022
5025,2022-04-01,0.0,Apr 2022
5025,2022-05-01,1.0,May 2022
5025,2022-06-01,2.0,Jun 2022
5025,2022-07-01,0.0,Jul 2022
5025,2022-08-01,0.0,Aug 2022
5025,2022-09-01,0.0,Sep 2022
5025,2022-10-01,3.0,Oct 2022
5025,2022-11-01,0.0,Nov 2022
5025,2022-12-01,0.0,Dec 2022
5025,2023-01-01,0.0,Jan 2023
5025,2023-02-01,0.0,Feb 2023
5025,2023-03-01,0.0,Mar 2023
5025,2023-04-01,2.0,Apr 2023
5025,2023-05-01,2.0,May 2023
5025,2023-06-01,1.0,Jun 2023
5025,2023-07-01,1.0,Jul 2023
5025,2023-08-01,6.0,Aug 2023
5025,2023-09-01,1.0,Sep 2023
5025,2023-10-01,1.0,Oct 2023
5025,2023-11-01,2.0,Nov 2023
5025,2023-12-01,2.0,Dec 2023
5025,2024-01-01,2.0,Jan 2024
5025,2024-02-01,2.0,Feb 2024
5025,2024-03-01,4.0,Mar 2024
5025,2024-04-01,5.0,Apr 2024
5025,2024-05-01,1.0,May 2024
5025,2024-06-01,0.0,Jun 2024
5025,2024-07-01,1.0,Jul 2024
5025,2024-08-01,0.0,Aug 2024
5025,2024-09-01,3.0,Sep 2024
5025,2024-10-01,0.0,Oct 2024
5025,2024-11-01,1.0,Nov 2024
5025,2024-12-01,2.0,Dec 2024
5025,2025-01-01,0.0,Jan 2025
5025,2025-02-01,1.0,Feb 2025
5025,2025-03-01,0.0,Mar 2025
5025,2025-04-01,1.0,Apr 2025
5025,2025-05-01,11.0,May 2025
5025,2025-06-01,3.0,Jun 2025
5025,2025-07-01,0.0,Jul 2025
5025,2025-08-01,1.0,Aug 2025
5025,2025-09-01,1.0,Sep 2025
5025,2025-10-01,0.0,Oct 2025
5025,2025-11-01,1.0,Nov 2025
5025,2025-12-01,0.0,Dec 2025
5025,2026-01-01,1.0,Jan 2026
5025,2026-02-01,0.0,Feb 2026
5025,2026-03-01,1.0,Mar 2026
5025,2026-04-01,2.0,Apr 2026
5026,2020-01-01,0.0,Jan 2020
5026,2020-02-01,0.0,Feb 2020
5026,2020-03-01,0.0,Mar 2020
5026,2020-04-01,0.0,Apr 2020
5026,2020-05-01,0.0,May 2020
5026,2020-06-01,0.0,Jun 2020
5026,2020-07-01,0.0,Jul 2020
5026,2020-08-01,0.0,Aug 2020
5026,2020-09-01,0.0,Sep 2020
5026,2020-10-01,0.0,Oct 2020
5026,2020-11-01,0.0,Nov 2020
5026,2020-12-01,0.0,Dec 2020
5026,2021-01-01,0.0,Jan 2021
5026,2021-02-01,0.0,Feb 2021
5026,2021-03-01,0.0,Mar 2021
5026,2021-04-01,0.0,Apr 2021
5026,2021-05-01,0.0,May 2021
5026,2021-06-01,0.0,Jun 2021
5026,2021-07-01,0.0,Jul 2021
5026,2021-08-01,0.0,Aug 2021
5026,2021-09-01,0.0,Sep 2021
5026,2021-10-01,0.0,Oct 2021
5026,2021-11-01,0.0,Nov 2021
5026,2021-12-01,0.0,Dec 2021
5026,2022-01-01,0.0,Jan 2022
5026,2022-02-01,0.0,Feb 2022
5026,2022-03-01,0.0,Mar 2022
5026,2022-04-01,0.0,Apr 2022
5026,2022-05-01,0.0,May 2022
5026,2022-06-01,0.0,Jun 2022
5026,2022-07-01,0.0,Jul 2022
5026,2022-08-01,0.0,Aug 2022
5026,2022-09-01,0.0,Sep 2022
5026,2022-10-01,0.0,Oct 2022
5026,2022-11-01,0.0,Nov 2022
5026,2022-12-01,0.0,Dec 2022
5026,2023-01-01,0.0,Jan 2023
5026,2023-02-01,0.0,Feb 2023
5026,2023-03-01,0.0,Mar 2023
5026,2023-04-01,0.0,Apr 2023
5026,2023-05-01,1.0,May 2023
5026,2023-06-01,0.0,Jun 2023
5026,2023-07-01,0.0,Jul 2023
5026,2023-08-01,0.0,Aug 2023
5026,2023-09-01,0.0,Sep 2023
5026,2023-10-01,0.0,Oct 2023
5026,2023-11-01,0.0,Nov 2023
5026,2023-12-01,1.0,Dec 2023
5026,2024-01-01,0.0,Jan 2024
5026,2024-02-01,1.0,Feb 2024
5026,2024-03-01,0.0,Mar 2024
5026,2024-04-01,0.0,Apr 2024
5026,2024-05-01,0.0,May 2024
5026,2024-06-01,0.0,Jun 2024
5026,2024-07-01,1.0,Jul 2024
5026,2024-08-01,0.0,Aug 2024
5026,2024-09-01,0.0,Sep 2024
5026,2024-10-01,0.0,Oct 2024
5026,2024-11-01,0.0,Nov 2024
5026,2024-12-01,0.0,Dec 2024
5026,2025-01-01,0.0,Jan 2025
5026,2025-02-01,0.0,Feb 2025
5026,2025-03-01,0.0,Mar 2025
5026,2025-04-01,0.0,Apr 2025
5026,2025-05-01,0.0,May 2025
5026,2025-06-01,0.0,Jun 2025
5026,2025-07-01,0.0,Jul 2025
5026,2025-08-01,0.0,Aug 2025
5026,2025-09-01,0.0,Sep 2025
5026,2025-10-01,0.0,Oct 2025
5026,2025-11-01,0.0,Nov 2025
5026,2025-12-01,0.0,Dec 2025
5026,2026-01-01,0.0,Jan 2026
5026,2026-02-01,0.0,Feb 2026
5026,2026-03-01,0.0,Mar 2026
5026,2026-04-01,0.0,Apr 2026
5027,2020-01-01,0.0,Jan 2020
5027,2020-02-01,1.0,Feb 2020
5027,2020-03-01,1.0,Mar 2020
5027,2020-04-01,0.0,Apr 2020
5027,2020-05-01,0.0,May 2020
5027,2020-06-01,0.0,Jun 2020
5027,2020-07-01,0.0,Jul 2020
5027,2020-08-01,0.0,Aug 2020
5027,2020-09-01,0.0,Sep 2020
5027,2020-10-01,0.0,Oct 2020
5027,2020-11-01,0.0,Nov 2020
5027,2020-12-01,0.0,Dec 2020
5027,2021-01-01,0.0,Jan 2021
5027,2021-02-01,0.0,Feb 2021
5027,2021-03-01,0.0,Mar 2021
5027,2021-04-01,0.0,Apr 2021
5027,2021-05-01,0.0,May 2021
5027,2021-06-01,0.0,Jun 2021
5027,2021-07-01,0.0,Jul 2021
5027,2021-08-01,0.0,Aug 2021
5027,2021-09-01,0.0,Sep 2021
5027,2021-10-01,0.0,Oct 2021
5027,2021-11-01,0.0,Nov 2021
5027,2021-12-01,0.0,Dec 2021
5027,2022-01-01,0.0,Jan 2022
5027,2022-02-01,0.0,Feb 2022
5027,2022-03-01,0.0,Mar 2022
5027,2022-04-01,0.0,Apr 2022
5027,2022-05-01,0.0,May 2022
5027,2022-06-01,0.0,Jun 2022
5027,2022-07-01,0.0,Jul 2022
5027,2022-08-01,0.0,Aug 2022
5027,2022-09-01,0.0,Sep 2022
5027,2022-10-01,0.0,Oct 2022
5027,2022-11-01,0.0,Nov 2022
5027,2022-12-01,0.0,Dec 2022
5027,2023-01-01,0.0,Jan 2023
5027,2023-02-01,0.0,Feb 2023
5027,2023-03-01,0.0,Mar 2023
5027,2023-04-01,0.0,Apr 2023
5027,2023-05-01,0.0,May 2023
5027,2023-06-01,0.0,Jun 2023
5027,2023-07-01,0.0,Jul 2023
5027,2023-08-01,1.0,Aug 2023
5027,2023-09-01,0.0,Sep 2023
5027,2023-10-01,0.0,Oct 2023
5027,2023-11-01,0.0,Nov 2023
5027,2023-12-01,0.0,Dec 2023
5027,2024-01-01,0.0,Jan 2024
5027,2024-02-01,1.0,Feb 2024
5027,2024-03-01,0.0,Mar 2024
5027,2024-04-01,0.0,Apr 2024
5027,2024-05-01,0.0,May 2024
5027,2024-06-01,0.0,Jun 2024
5027,2024-07-01,0.0,Jul 2024
5027,2024-08-01,0.0,Aug 2024
5027,2024-09-01,0.0,Sep 2024
5027,2024-10-01,0.0,Oct 2024
5027,2024-11-01,0.0,Nov 2024
5027,2024-12-01,0.0,Dec 2024
5027,2025-01-01,0.0,Jan 2025
5027,2025-02-01,0.0,Feb 2025
5027,2025-03-01,0.0,Mar 2025
5027,2025-04-01,0.0,Apr 2025
5027,2025-05-01,0.0,May 2025
5027,2025-06-01,0.0,Jun 2025
5027,2025-07-01,0.0,Jul 2025
5027,2025-08-01,0.0,Aug 2025
5027,2025-09-01,0.0,Sep 2025
5027,2025-10-01,0.0,Oct 2025
5027,2025-11-01,0.0,Nov 2025
5027,2025-12-01,0.0,Dec 2025
5027,2026-01-01,0.0,Jan 2026
5027,2026-02-01,0.0,Feb 2026
5027,2026-03-01,0.0,Mar 2026
5027,2026-04-01,0.0,Apr 2026
5028,2020-01-01,0.0,Jan 2020
5028,2020-02-01,0.0,Feb 2020
5028,2020-03-01,0.0,Mar 2020
5028,2020-04-01,0.0,Apr 2020
5028,2020-05-01,0.0,May 2020
5028,2020-06-01,0.0,Jun 2020
5028,2020-07-01,0.0,Jul 2020
5028,2020-08-01,0.0,Aug 2020
5028,2020-09-01,0.0,Sep 2020
5028,2020-10-01,0.0,Oct 2020
5028,2020-11-01,0.0,Nov 2020
5028,2020-12-01,0.0,Dec 2020
5028,2021-01-01,0.0,Jan 2021
5028,2021-02-01,0.0,Feb 2021
5028,2021-03-01,0.0,Mar 2021
5028,2021-04-01,0.0,Apr 2021
