Order,Material,SLoc,Quantity,Pstng Date,Year,Tavg,Tmax,Tmin,RH,Month,Season,Delta_T,Region,Location
95747553.0,109,5019,-2,2021-02-12,2021,21.62,30.64,14.25,48.51,2,Winter,16.39,West 1,Pune
50227125.0,109,5001,-1,2021-05-20,2021,28.88,32.66,25.94,77.0,5,Summer,6.719999999999995,West1,Mumbai
49983460.0,109,5003,-1,2021-05-24,2021,26.45,32.67,22.19,75.11,5,Summer,10.48,West1,Pune
50549847.0,109,5024,-1,2021-08-23,2021,27.81,32.24,24.32,79.67,8,Monsoon,7.920000000000002,North1,Jaipur
50778125.0,109,5001,-1,2021-10-16,2021,26.1,30.92,21.82,75.9,10,Post-Monsoon,9.1,West1,Mumbai
50883483.0,109,5001,-1,2021-11-12,2021,23.06,31.0,16.73,68.81,11,Post-Monsoon,14.27,West1,Mumbai
50958212.0,109,5001,-1,2021-12-02,2021,22.43,27.64,18.79,82.78,12,Winter,8.850000000000001,West1,Mumbai
50998133.0,109,5001,-1,2021-12-10,2021,23.73,29.86,18.84,75.92,12,Winter,11.02,West1,Mumbai
50998155.0,109,5001,-1,2021-12-11,2021,24.02,29.92,19.4,76.93,12,Winter,10.520000000000003,West1,Mumbai
51036756.0,109,5001,-1,2021-12-21,2021,20.96,28.18,15.19,68.61,12,Winter,12.99,West1,Mumbai
