Order,Material,SLoc,Quantity,Pstng Date,Merge_Date,Year
95747553.0,109,5019,-2,2021-02-12,2021-02-12,2021
50227125.0,109,5001,-1,2021-05-20,2021-05-20,2021
49983460.0,109,5003,-1,2021-05-24,2021-05-24,2021
50549847.0,109,5024,-1,2021-08-23,2021-08-23,2021
50778125.0,109,5001,-1,2021-10-16,2021-10-16,2021
50883483.0,109,5001,-1,2021-11-12,2021-11-12,2021
50958212.0,109,5001,-1,2021-12-02,2021-12-02,2021
50998133.0,109,5001,-1,2021-12-10,2021-12-10,2021
50998155.0,109,5001,-1,2021-12-11,2021-12-11,2021
51036756.0,109,5001,-1,2021-12-21,2021-12-21,2021
