Order,Material,SLoc,Quantity,Pstng Date,Merge_Date,Year
54998286.0,104,5025,-1,2024-01-04,2024-01-04,2024
55277919.0,104,5043,-1,2024-02-14,2024-02-14,2024
55442261.0,104,5024,-1,2024-03-14,2024-03-14,2024
55139328.0,104,5001,-1,2024-03-15,2024-03-15,2024
55535991.0,104,5001,-1,2024-03-23,2024-03-23,2024
55666979.0,104,5001,-1,2024-04-13,2024-04-13,2024
56099543.0,104,5001,-1,2024-06-20,2024-06-20,2024
56074064.0,104,5025,1,2024-07-15,2024-07-15,2024
56365775.0,104,5001,-1,2024-07-30,2024-07-30,2024
56460969.0,104,5001,-1,2024-08-12,2024-08-12,2024
56503763.0,104,5001,-1,2024-08-17,2024-08-17,2024
56537835.0,104,5001,-1,2024-08-23,2024-08-23,2024
56543422.0,104,5001,-1,2024-08-23,2024-08-23,2024
56556398.0,104,5003,-1,2024-08-27,2024-08-27,2024
56606619.0,104,5001,-1,2024-09-02,2024-09-02,2024
56649672.0,104,5003,-1,2024-09-07,2024-09-07,2024
56688302.0,104,5001,-1,2024-09-13,2024-09-13,2024
56714667.0,104,5001,-1,2024-09-17,2024-09-17,2024
56778873.0,104,5001,-1,2024-09-26,2024-09-26,2024
56778850.0,104,5001,-1,2024-09-26,2024-09-26,2024
56778834.0,104,5001,-1,2024-09-26,2024-09-26,2024
56791270.0,104,5030,-1,2024-09-27,2024-09-27,2024
56801855.0,104,5001,-1,2024-09-28,2024-09-28,2024
56840203.0,104,5001,-1,2024-10-03,2024-10-03,2024
56841274.0,104,5001,-1,2024-10-04,2024-10-04,2024
56733777.0,104,5001,-1,2024-10-04,2024-10-04,2024
56809850.0,104,5028,-1,2024-10-05,2024-10-05,2024
56869369.0,104,5005,-1,2024-10-08,2024-10-08,2024
56916581.0,104,5001,-1,2024-10-14,2024-10-14,2024
56920237.0,104,5046,-1,2024-10-16,2024-10-16,2024
56932057.0,104,5042,-1,2024-10-18,2024-10-18,2024
56988719.0,104,5052,-1,2024-10-22,2024-10-22,2024
56950541.0,104,5028,-1,2024-10-26,2024-10-26,2024
98574501.0,104,5019,-1,2024-11-06,2024-11-06,2024
98574501.0,104,5019,-1,2024-11-06,2024-11-06,2024
98574501.0,104,5019,1,2024-11-06,2024-11-06,2024
57080653.0,104,5041,-1,2024-11-06,2024-11-06,2024
98574501.0,104,5019,1,2024-11-06,2024-11-06,2024
98574501.0,104,5019,-1,2024-11-06,2024-11-06,2024
57008373.0,104,5024,-1,2024-11-07,2024-11-07,2024
57112741.0,104,5042,-1,2024-11-09,2024-11-09,2024
57119128.0,104,5005,-1,2024-11-13,2024-11-13,2024
56950541.0,104,5028,1,2024-11-18,2024-11-18,2024
57173043.0,104,5001,-1,2024-11-19,2024-11-19,2024
57174627.0,104,5003,-1,2024-11-19,2024-11-19,2024
57178618.0,104,5042,-1,2024-11-20,2024-11-20,2024
57207514.0,104,5042,-1,2024-11-23,2024-11-23,2024
57211234.0,104,5042,-1,2024-11-25,2024-11-25,2024
57211759.0,104,5042,-1,2024-11-25,2024-11-25,2024
57163511.0,104,5011,-1,2024-11-28,2024-11-28,2024
57108894.0,104,5011,-1,2024-11-28,2024-11-28,2024
57246314.0,104,5003,-1,2024-11-29,2024-11-29,2024
57101832.0,104,5011,-1,2024-11-30,2024-11-30,2024
57181323.0,104,5005,-1,2024-12-02,2024-12-02,2024
57313836.0,104,5001,-1,2024-12-10,2024-12-10,2024
57313350.0,104,5001,-1,2024-12-10,2024-12-10,2024
57274430.0,104,5003,-1,2024-12-11,2024-12-11,2024
57340349.0,104,5001,-1,2024-12-12,2024-12-12,2024
57365552.0,104,5003,-1,2024-12-16,2024-12-16,2024
57373195.0,104,5042,-1,2024-12-17,2024-12-17,2024
57401302.0,104,5011,-1,2024-12-20,2024-12-20,2024
57407770.0,104,5042,-1,2024-12-23,2024-12-23,2024
57375203.0,104,5030,-1,2024-12-24,2024-12-24,2024
57375203.0,104,5030,1,2024-12-24,2024-12-24,2024
57375203.0,104,5030,1,2024-12-24,2024-12-24,2024
57375203.0,104,5030,-1,2024-12-24,2024-12-24,2024
57429702.0,104,5005,-1,2024-12-27,2024-12-27,2024
57439418.0,104,5033,-1,2024-12-28,2024-12-28,2024
57442690.0,104,5028,-1,2024-12-30,2024-12-30,2024
