Order,Material,SLoc,Quantity,Pstng Date,Merge_Date,Year
57518908,110,5003,-1,2025-01-13,2025-01-13,2025
57553869,110,5011,-1,2025-01-17,2025-01-17,2025
57546400,110,5033,-1,2025-01-18,2025-01-18,2025
57636015,110,5011,-1,2025-01-31,2025-01-31,2025
57654876,110,5033,-1,2025-02-03,2025-02-03,2025
57602294,110,5033,-1,2025-02-05,2025-02-05,2025
57677707,110,50BK,-1,2025-02-06,2025-02-06,2025
57676661,110,50BK,-1,2025-02-06,2025-02-06,2025
57677315,110,50BK,-1,2025-02-06,2025-02-06,2025
57676743,110,50BK,-1,2025-02-06,2025-02-06,2025
57677159,110,50BK,-1,2025-02-06,2025-02-06,2025
57677867,110,50BK,-1,2025-02-06,2025-02-06,2025
57677983,110,50BK,-1,2025-02-06,2025-02-06,2025
57676868,110,50BK,-1,2025-02-06,2025-02-06,2025
57677552,110,50BK,-1,2025-02-06,2025-02-06,2025
57706517,110,5061,-1,2025-02-10,2025-02-10,2025
57687529,110,50BK,-1,2025-02-12,2025-02-12,2025
57687801,110,50BK,-1,2025-02-12,2025-02-12,2025
57687747,110,50BK,-1,2025-02-12,2025-02-12,2025
57688315,110,50BK,-1,2025-02-12,2025-02-12,2025
57729825,110,5043,-1,2025-02-12,2025-02-12,2025
57687633,110,50BK,-1,2025-02-12,2025-02-12,2025
57687353,110,50BK,-1,2025-02-12,2025-02-12,2025
57726246,110,5001,-1,2025-02-12,2025-02-12,2025
57687282,110,50BK,-1,2025-02-12,2025-02-12,2025
57687409,110,50BK,-1,2025-02-12,2025-02-12,2025
57687278,110,50BK,-1,2025-02-12,2025-02-12,2025
57687630,110,50BK,-1,2025-02-12,2025-02-12,2025
57687346,110,50BK,-1,2025-02-12,2025-02-12,2025
57687459,110,50BK,-1,2025-02-12,2025-02-12,2025
57687285,110,50BK,-1,2025-02-12,2025-02-12,2025
57687852,110,50BK,-1,2025-02-12,2025-02-12,2025
57723446,110,50BK,-1,2025-02-12,2025-02-12,2025
57687687,110,50BK,-1,2025-02-12,2025-02-12,2025
57733594,110,5001,-1,2025-02-13,2025-02-13,2025
57704920,110,5005,-1,2025-02-19,2025-02-19,2025
57751856,110,5003,-1,2025-02-19,2025-02-19,2025
57799401,110,5003,-1,2025-02-21,2025-02-21,2025
57812931,110,5033,-1,2025-02-25,2025-02-25,2025
57896250,110,5033,-1,2025-03-07,2025-03-07,2025
57932061,110,5021,-1,2025-03-13,2025-03-13,2025
57952212,110,5030,-1,2025-03-15,2025-03-15,2025
57927491,110,5030,-1,2025-03-15,2025-03-15,2025
57967704,110,5003,-1,2025-03-18,2025-03-18,2025
57987767,110,5021,-1,2025-03-20,2025-03-20,2025
58003244,110,5021,-1,2025-03-23,2025-03-23,2025
57927491,110,5030,1,2025-03-26,2025-03-26,2025
58027250,110,5021,-1,2025-03-26,2025-03-26,2025
58021901,110,5041,-1,2025-03-26,2025-03-26,2025
58003244,110,5021,1,2025-03-27,2025-03-27,2025
