Order,Material,SLoc,Quantity,Pstng Date,Year,Tavg,Tmax,Tmin,RH,Month,Season,Delta_T,Region,Location
52806498.0,104,5033,-1,2023-01-05,2023,10.49,18.46,3.73,61.35,1,Winter,14.73,North1,Lucknow
52828356.0,104,5033,-1,2023-01-10,2023,13.53,22.85,6.82,54.67,1,Winter,16.03,North1,Lucknow
52828440.0,104,5033,-1,2023-01-10,2023,13.53,22.85,6.82,54.67,1,Winter,16.03,North1,Lucknow
53085810.0,104,5064,-1,2023-02-22,2023,20.75,27.32,16.38,76.0,2,Winter,10.94,East,Guwahati
53379491.0,104,5064,-1,2023-04-10,2023,24.9,32.42,19.04,52.63,4,Summer,13.380000000000004,East,Guwahati
53382492.0,104,5064,-1,2023-04-10,2023,24.9,32.42,19.04,52.63,4,Summer,13.380000000000004,East,Guwahati
53382796.0,104,5064,-1,2023-04-10,2023,24.9,32.42,19.04,52.63,4,Summer,13.380000000000004,East,Guwahati
53388938.0,104,5064,-1,2023-04-11,2023,24.92,33.5,18.59,53.2,4,Summer,14.91,East,Guwahati
53388974.0,104,5064,-1,2023-04-11,2023,24.92,33.5,18.59,53.2,4,Summer,14.91,East,Guwahati
53388957.0,104,5064,-1,2023-04-11,2023,24.92,33.5,18.59,53.2,4,Summer,14.91,East,Guwahati
53538529.0,104,5033,-1,2023-05-05,2023,29.54,36.49,22.9,40.25,5,Summer,13.590000000000003,North1,Lucknow
53591734.0,104,5033,-1,2023-05-15,2023,34.07,41.87,26.21,25.61,5,Summer,15.659999999999997,North1,Lucknow
53607603.0,104,5033,-1,2023-05-17,2023,36.2,43.73,27.97,25.64,5,Summer,15.759999999999998,North1,Lucknow
53660710.0,104,5064,-1,2023-05-26,2023,25.7,30.62,21.73,79.15,5,Summer,8.89,East,Guwahati
53940643.0,104,5002,-1,2023-07-10,2023,26.98,29.06,25.36,88.89,7,Monsoon,3.6999999999999993,West1,Navi Mumbai
54054890.0,104,5033,-1,2023-07-27,2023,28.82,31.46,26.35,83.49,7,Monsoon,5.109999999999999,North1,Lucknow
54054836.0,104,5033,-1,2023-07-27,2023,28.82,31.46,26.35,83.49,7,Monsoon,5.109999999999999,North1,Lucknow
54793811.0,104,5003,-1,2023-12-04,2023,22.78,28.66,17.89,77.09,12,Winter,10.77,West1,Pune
54793815.0,104,5003,-1,2023-12-04,2023,22.78,28.66,17.89,77.09,12,Winter,10.77,West1,Pune
54858421.0,104,5001,-1,2023-12-07,2023,24.46,29.8,20.13,73.0,12,Winter,9.670000000000002,West1,Mumbai
54861070.0,104,5042,-1,2023-12-09,2023,21.16,28.9,15.5,67.92,12,Winter,13.4,South,Hyderabad
54874687.0,104,5042,-1,2023-12-09,2023,21.16,28.9,15.5,67.92,12,Winter,13.4,South,Hyderabad
54881031.0,104,5003,-1,2023-12-11,2023,20.33,27.66,14.28,74.77,12,Winter,13.38,West1,Pune
