Order,Material,SLoc,Quantity,Pstng Date,Merge_Date,Year
52806498.0,104,5033,-1,2023-01-05,2023-01-05,2023
52828356.0,104,5033,-1,2023-01-10,2023-01-10,2023
52828440.0,104,5033,-1,2023-01-10,2023-01-10,2023
53085810.0,104,5064,-1,2023-02-22,2023-02-22,2023
53379491.0,104,5064,-1,2023-04-10,2023-04-10,2023
53382492.0,104,5064,-1,2023-04-10,2023-04-10,2023
53382796.0,104,5064,-1,2023-04-10,2023-04-10,2023
53388938.0,104,5064,-1,2023-04-11,2023-04-11,2023
53388974.0,104,5064,-1,2023-04-11,2023-04-11,2023
53388957.0,104,5064,-1,2023-04-11,2023-04-11,2023
53538529.0,104,5033,-1,2023-05-05,2023-05-05,2023
53591734.0,104,5033,-1,2023-05-15,2023-05-15,2023
53607603.0,104,5033,-1,2023-05-17,2023-05-17,2023
53660710.0,104,5064,-1,2023-05-26,2023-05-26,2023
53940643.0,104,5002,-1,2023-07-10,2023-07-10,2023
54054890.0,104,5033,-1,2023-07-27,2023-07-27,2023
54054836.0,104,5033,-1,2023-07-27,2023-07-27,2023
54793811.0,104,5003,-1,2023-12-04,2023-12-04,2023
54793815.0,104,5003,-1,2023-12-04,2023-12-04,2023
54858421.0,104,5001,-1,2023-12-07,2023-12-07,2023
54861070.0,104,5042,-1,2023-12-09,2023-12-09,2023
54874687.0,104,5042,-1,2023-12-09,2023-12-09,2023
54881031.0,104,5003,-1,2023-12-11,2023-12-11,2023
