Order,Material,SLoc,Quantity,Pstng Date,Merge_Date,Year
68166446.0,102,5030,-1,2026-01-03,2026-01-03,2026
68166614.0,102,5042,-2,2026-01-03,2026-01-03,2026
68160574.0,102,5041,-1,2026-01-05,2026-01-05,2026
68174078.0,102,5041,-1,2026-01-05,2026-01-05,2026
68174448.0,102,5023,-1,2026-01-05,2026-01-05,2026
68186637.0,102,5030,-1,2026-01-06,2026-01-06,2026
68184970.0,102,5042,-1,2026-01-06,2026-01-06,2026
68161485.0,102,5005,-2,2026-01-06,2026-01-06,2026
68186069.0,102,5028,-2,2026-01-06,2026-01-06,2026
68193889.0,102,5022,-1,2026-01-07,2026-01-07,2026
68166805.0,102,5011,-2,2026-01-07,2026-01-07,2026
68191744.0,102,5021,-1,2026-01-07,2026-01-07,2026
68186207.0,102,5024,-1,2026-01-07,2026-01-07,2026
68175183.0,102,5021,-1,2026-01-07,2026-01-07,2026
68040454.0,102,5001,-2,2026-01-08,2026-01-08,2026
59678110.0,102,5001,-2,2026-01-08,2026-01-08,2026
68144911.0,102,5001,-2,2026-01-08,2026-01-08,2026
68039914.0,102,5001,-2,2026-01-08,2026-01-08,2026
68201671.0,102,5003,-1,2026-01-08,2026-01-08,2026
68206381.0,102,5003,-1,2026-01-08,2026-01-08,2026
68206226.0,102,5021,-1,2026-01-08,2026-01-08,2026
68215360.0,102,5042,-1,2026-01-09,2026-01-09,2026
68217147.0,102,5001,-1,2026-01-09,2026-01-09,2026
68186042.0,102,5001,-2,2026-01-09,2026-01-09,2026
68214884.0,102,5001,-5,2026-01-09,2026-01-09,2026
68211438.0,102,5030,-1,2026-01-09,2026-01-09,2026
68209230.0,102,5001,-2,2026-01-09,2026-01-09,2026
68180009.0,102,5001,-2,2026-01-09,2026-01-09,2026
68217345.0,102,5033,-1,2026-01-10,2026-01-10,2026
68223149.0,102,5030,-1,2026-01-10,2026-01-10,2026
68221304.0,102,5030,-1,2026-01-10,2026-01-10,2026
68174825.0,102,5023,-1,2026-01-10,2026-01-10,2026
68218372.0,102,5001,-3,2026-01-10,2026-01-10,2026
68218294.0,102,5001,-3,2026-01-10,2026-01-10,2026
68217293.0,102,5006,-1,2026-01-10,2026-01-10,2026
68228141.0,102,5001,-4,2026-01-12,2026-01-12,2026
68180996.0,102,5001,-4,2026-01-12,2026-01-12,2026
68173953.0,102,5001,-1,2026-01-12,2026-01-12,2026
68185134.0,102,5001,-1,2026-01-12,2026-01-12,2026
68228475.0,102,5041,-1,2026-01-12,2026-01-12,2026
68226134.0,102,5030,-1,2026-01-12,2026-01-12,2026
68227794.0,102,5001,-2,2026-01-12,2026-01-12,2026
68226373.0,102,5001,-1,2026-01-12,2026-01-12,2026
68228178.0,102,5042,-1,2026-01-12,2026-01-12,2026
68242479.0,102,5030,-1,2026-01-13,2026-01-13,2026
68235787.0,102,5030,-1,2026-01-13,2026-01-13,2026
68242988.0,102,5001,-6,2026-01-13,2026-01-13,2026
68239319.0,102,5001,-2,2026-01-13,2026-01-13,2026
68239941.0,102,5021,-1,2026-01-13,2026-01-13,2026
68158365.0,102,5022,-2,2026-01-13,2026-01-13,2026
68126589.0,102,5001,-2,2026-01-13,2026-01-13,2026
68240439.0,102,5001,-2,2026-01-13,2026-01-13,2026
68239947.0,102,5021,-1,2026-01-13,2026-01-13,2026
68239714.0,102,5042,-1,2026-01-13,2026-01-13,2026
68250699.0,102,5001,-3,2026-01-14,2026-01-14,2026
68250938.0,102,5042,-1,2026-01-14,2026-01-14,2026
68110753.0,102,5001,-2,2026-01-14,2026-01-14,2026
68250688.0,102,5001,-3,2026-01-14,2026-01-14,2026
68250813.0,102,5042,-1,2026-01-14,2026-01-14,2026
68261818.0,102,5001,-2,2026-01-15,2026-01-15,2026
68261734.0,102,5001,-4,2026-01-15,2026-01-15,2026
68257820.0,102,5030,-1,2026-01-15,2026-01-15,2026
68257971.0,102,5030,-1,2026-01-15,2026-01-15,2026
68237050.0,102,5021,-1,2026-01-15,2026-01-15,2026
68247442.0,102,5001,-2,2026-01-15,2026-01-15,2026
68261603.0,102,5001,-2,2026-01-15,2026-01-15,2026
68258672.0,102,5021,-1,2026-01-15,2026-01-15,2026
68258197.0,102,5030,-1,2026-01-15,2026-01-15,2026
68267893.0,102,5001,-10,2026-01-16,2026-01-16,2026
68265917.0,102,5001,-1,2026-01-16,2026-01-16,2026
68272784.0,102,5001,-1,2026-01-16,2026-01-16,2026
68273206.0,102,5023,-1,2026-01-16,2026-01-16,2026
54672906.0,102,5001,1,2026-01-16,2026-01-16,2026
54581680.0,102,5001,2,2026-01-16,2026-01-16,2026
53050752.0,102,5001,2,2026-01-16,2026-01-16,2026
68273476.0,102,5001,-2,2026-01-16,2026-01-16,2026
68223730.0,102,5023,-1,2026-01-16,2026-01-16,2026
68258852.0,102,5011,-2,2026-01-16,2026-01-16,2026
68277410.0,102,5062,-1,2026-01-16,2026-01-16,2026
68277495.0,102,5021,-1,2026-01-17,2026-01-17,2026
68244045.0,102,5003,-2,2026-01-17,2026-01-17,2026
68283470.0,102,5001,-2,2026-01-17,2026-01-17,2026
68216513.0,102,5004,-1,2026-01-17,2026-01-17,2026
68283158.0,102,5001,-1,2026-01-17,2026-01-17,2026
68284341.0,102,5003,-1,2026-01-19,2026-01-19,2026
68283603.0,102,5011,-2,2026-01-19,2026-01-19,2026
68288509.0,102,5001,-4,2026-01-19,2026-01-19,2026
68289193.0,102,5001,-2,2026-01-19,2026-01-19,2026
68288531.0,102,5001,-2,2026-01-19,2026-01-19,2026
68106604.0,102,5021,1,2026-01-19,2026-01-19,2026
68286182.0,102,5001,-4,2026-01-19,2026-01-19,2026
68288301.0,102,5001,-2,2026-01-19,2026-01-19,2026
68287968.0,102,5010,-1,2026-01-19,2026-01-19,2026
68287352.0,102,5022,-1,2026-01-19,2026-01-19,2026
68288695.0,102,5061,-1,2026-01-19,2026-01-19,2026
68287909.0,102,5023,-1,2026-01-19,2026-01-19,2026
68300972.0,102,5041,-1,2026-01-20,2026-01-20,2026
68264478.0,102,5030,-1,2026-01-20,2026-01-20,2026
68300879.0,102,5005,-1,2026-01-20,2026-01-20,2026
68282736.0,102,5030,-1,2026-01-20,2026-01-20,2026
68299137.0,102,5001,-2,2026-01-20,2026-01-20,2026
