Order,Material,SLoc,Quantity,Pstng Date,Year,Tavg,Tmax,Tmin,RH,Month,Season,Delta_T,Region,Location
52783440.0,102,5002,-1,2023-01-04,2023,22.41,30.88,15.38,60.06,1,Winter,15.499999999999998,West1,Navi Mumbai
52782392.0,102,5030,-1,2023-01-04,2023,8.57,17.48,1.83,58.24,1,Winter,15.65,North1,Delhi
52795877.0,102,5030,-1,2023-01-04,2023,8.57,17.48,1.83,58.24,1,Winter,15.65,North1,Delhi
52789380.0,102,5001,-2,2023-01-04,2023,22.41,30.88,15.38,60.06,1,Winter,15.499999999999998,West1,Mumbai
52767042.0,102,5030,-1,2023-01-04,2023,8.57,17.48,1.83,58.24,1,Winter,15.65,North1,Delhi
52783383.0,102,5030,-1,2023-01-04,2023,8.57,17.48,1.83,58.24,1,Winter,15.65,North1,Delhi
52796171.0,102,5001,-1,2023-01-04,2023,22.41,30.88,15.38,60.06,1,Winter,15.499999999999998,West1,Mumbai
52754986.0,102,5030,-1,2023-01-05,2023,8.75,17.53,1.61,59.63,1,Winter,15.920000000000002,North1,Delhi
52803250.0,102,5029,-1,2023-01-05,2023,9.8,18.03,2.68,45.52,1,Winter,15.35,North1,Haryana
52776153.0,102,5041,-1,2023-01-05,2023,18.78,24.65,14.58,81.13,1,Winter,10.07,South,Bangalore
52810949.0,102,5002,-4,2023-01-06,2023,24.58,31.31,18.97,68.62,1,Winter,12.34,West1,Navi Mumbai
52671234.0,102,5023,-1,2023-01-06,2023,9.62,17.49,2.68,41.83,1,Winter,14.81,North1,Haryana
52810329.0,102,5001,-1,2023-01-06,2023,24.58,31.31,18.97,68.62,1,Winter,12.34,West1,Mumbai
52796844.0,102,5039,-1,2023-01-06,2023,9.5,16.59,3.59,40.55,1,Winter,13.0,North2,Ludhiana
52810883.0,102,5002,-4,2023-01-06,2023,24.58,31.31,18.97,68.62,1,Winter,12.34,West1,Navi Mumbai
52816318.0,102,5001,-1,2023-01-07,2023,24.68,31.48,19.24,65.82,1,Winter,12.240000000000002,West1,Mumbai
52815942.0,102,5001,-1,2023-01-07,2023,24.68,31.48,19.24,65.82,1,Winter,12.240000000000002,West1,Mumbai
52815058.0,102,5022,-1,2023-01-07,2023,9.4,19.16,2.4,60.53,1,Winter,16.76,North1,Uttar Pradesh
52816016.0,102,5030,-1,2023-01-07,2023,9.69,20.17,1.7,48.08,1,Winter,18.47,North1,Delhi
52820235.0,102,5030,-1,2023-01-09,2023,13.14,21.4,5.86,47.41,1,Winter,15.54,North1,Delhi
52804473.0,102,5011,-2,2023-01-09,2023,23.4,26.47,19.91,59.64,1,Winter,6.559999999999999,West1,Virar
52547271.0,102,5003,-2,2023-01-09,2023,17.48,26.1,10.52,54.17,1,Winter,15.580000000000002,West1,Pune
52708453.0,102,5021,1,2023-01-10,2023,12.82,21.64,6.18,53.16,1,Winter,15.46,North1,Delhi
52797680.0,102,5021,-1,2023-01-10,2023,12.82,21.64,6.18,53.16,1,Winter,15.46,North1,Delhi
52828727.0,102,5030,-1,2023-01-10,2023,12.82,21.64,6.18,53.16,1,Winter,15.46,North1,Delhi
52825038.0,102,5001,-6,2023-01-10,2023,22.6,31.95,15.2,43.96,1,Winter,16.75,West1,Mumbai
52828463.0,102,5011,-3,2023-01-11,2023,23.78,25.94,21.68,62.2,1,Winter,4.260000000000002,West1,Virar
52829223.0,102,5030,-1,2023-01-11,2023,13.51,22.83,7.07,64.57,1,Winter,15.759999999999998,North1,Delhi
52828445.0,102,5011,-3,2023-01-11,2023,23.78,25.94,21.68,62.2,1,Winter,4.260000000000002,West1,Virar
52837407.0,102,5030,-1,2023-01-11,2023,13.51,22.83,7.07,64.57,1,Winter,15.759999999999998,North1,Delhi
52836129.0,102,5001,-4,2023-01-12,2023,21.14,30.1,14.64,50.19,1,Winter,15.46,West1,Mumbai
52775803.0,102,5010,-2,2023-01-12,2023,22.46,30.77,16.64,46.25,1,Winter,14.13,West2,Surat
52616203.0,102,5001,-2,2023-01-12,2023,21.14,30.1,14.64,50.19,1,Winter,15.46,West1,Mumbai
52844579.0,102,5061,-1,2023-01-12,2023,17.92,27.41,10.7,65.4,1,Winter,16.71,East,Kolkatta
52852130.0,102,5042,-2,2023-01-13,2023,21.32,30.6,13.37,60.28,1,Winter,17.230000000000004,South,Hyderabad
52852276.0,102,5042,-1,2023-01-13,2023,21.32,30.6,13.37,60.28,1,Winter,17.230000000000004,South,Hyderabad
52852494.0,102,5042,-2,2023-01-13,2023,21.32,30.6,13.37,60.28,1,Winter,17.230000000000004,South,Hyderabad
52860059.0,102,5009,-1,2023-01-14,2023,17.0,27.68,9.16,41.49,1,Winter,18.52,West1,Nashik
52290520.0,102,5026,-1,2023-01-14,2023,11.42,18.0,5.82,66.0,1,Winter,12.18,North2,Chandigarh
52862785.0,102,5041,-1,2023-01-16,2023,18.39,27.94,11.25,68.26,1,Winter,16.69,South,Bangalore
52862178.0,102,5030,-1,2023-01-16,2023,8.92,18.92,1.36,42.56,1,Winter,17.560000000000002,North1,Delhi
52871875.0,102,5041,-1,2023-01-17,2023,18.05,27.79,11.3,70.56,1,Winter,16.49,South,Bangalore
52869557.0,102,5041,-1,2023-01-17,2023,18.05,27.79,11.3,70.56,1,Winter,16.49,South,Bangalore
52868945.0,102,5030,-1,2023-01-17,2023,8.98,19.32,1.42,42.16,1,Winter,17.9,North1,Delhi
52875451.0,102,5010,-1,2023-01-18,2023,22.36,34.31,13.33,32.86,1,Winter,20.980000000000004,West2,Surat
52875603.0,102,5010,-1,2023-01-18,2023,22.36,34.31,13.33,32.86,1,Winter,20.980000000000004,West2,Surat
52880494.0,102,5025,-1,2023-01-18,2023,9.85,17.27,4.23,43.17,1,Winter,13.04,North2,Punjab
52861361.0,102,5011,-1,2023-01-18,2023,23.26,25.18,21.51,54.81,1,Winter,3.669999999999998,West1,Virar
52829411.0,102,5003,-1,2023-01-18,2023,19.37,28.42,11.64,54.3,1,Winter,16.78,West1,Pune
52879616.0,102,5030,-2,2023-01-18,2023,9.25,18.15,1.57,37.57,1,Winter,16.58,North1,Delhi
52889873.0,102,5030,-1,2023-01-19,2023,11.7,19.24,3.72,44.03,1,Winter,15.519999999999998,North1,Delhi
52888585.0,102,5011,-2,2023-01-19,2023,23.78,25.73,22.12,57.07,1,Winter,3.61,West1,Virar
52888184.0,102,5042,-2,2023-01-19,2023,21.25,29.84,13.82,64.09,1,Winter,16.02,South,Hyderabad
52888542.0,102,5011,-2,2023-01-19,2023,23.78,25.73,22.12,57.07,1,Winter,3.61,West1,Virar
52890370.0,102,5030,-1,2023-01-20,2023,13.01,22.04,4.91,55.44,1,Winter,17.13,North1,Delhi
52903929.0,102,5030,-1,2023-01-21,2023,14.18,22.4,6.74,59.32,1,Winter,15.659999999999998,North1,Delhi
52864901.0,102,5005,-1,2023-01-21,2023,18.68,28.03,10.93,29.0,1,Winter,17.1,West2,Ahmedabad
52904519.0,102,5011,-2,2023-01-23,2023,22.02,22.69,21.1,58.83,1,Winter,1.59,West1,Virar
52905543.0,102,5021,-1,2023-01-24,2023,15.89,22.22,12.59,80.09,1,Winter,9.63,North1,Delhi
52771982.0,102,5001,-1,2023-01-24,2023,19.56,26.57,14.48,58.97,1,Winter,12.09,West1,Mumbai
52913997.0,102,5026,-1,2023-01-24,2023,13.85,17.15,11.09,75.82,1,Winter,6.059999999999999,North2,Chandigarh
52922679.0,102,5009,-1,2023-01-25,2023,18.56,28.03,11.32,41.62,1,Winter,16.71,West1,Nashik
52918304.0,102,5041,-1,2023-01-25,2023,19.7,27.74,14.6,72.94,1,Winter,13.14,South,Bangalore
52913781.0,102,5030,-1,2023-01-25,2023,16.17,21.94,10.86,80.75,1,Winter,11.080000000000002,North1,Delhi
52920298.0,102,5030,-2,2023-01-25,2023,16.17,21.94,10.86,80.75,1,Winter,11.080000000000002,North1,Delhi
52907349.0,102,5030,-1,2023-01-25,2023,16.17,21.94,10.86,80.75,1,Winter,11.080000000000002,North1,Delhi
52903929.0,102,5030,-1,2023-01-25,2023,16.17,21.94,10.86,80.75,1,Winter,11.080000000000002,North1,Delhi
52936314.0,102,5021,-1,2023-01-27,2023,11.84,22.05,5.08,49.23,1,Winter,16.97,North1,Delhi
52819286.0,102,5002,-4,2023-01-27,2023,25.15,34.14,18.26,60.04,1,Winter,15.88,West1,Navi Mumbai
52863431.0,102,5002,-1,2023-01-27,2023,25.15,34.14,18.26,60.04,1,Winter,15.88,West1,Navi Mumbai
52936305.0,102,5021,-1,2023-01-27,2023,11.84,22.05,5.08,49.23,1,Winter,16.97,North1,Delhi
52877712.0,102,5024,-2,2023-01-28,2023,15.2,25.34,6.05,21.68,1,Winter,19.29,North1,Jaipur
52839049.0,102,5002,-4,2023-01-28,2023,24.97,34.13,18.15,58.91,1,Winter,15.980000000000004,West1,Navi Mumbai
52862687.0,102,5002,-2,2023-01-30,2023,23.32,30.07,19.12,73.76,1,Winter,10.95,West1,Navi Mumbai
52938115.0,102,5021,-2,2023-01-30,2023,13.12,17.7,9.99,71.39,1,Winter,7.709999999999999,North1,Delhi
52898361.0,102,5002,-2,2023-01-30,2023,23.32,30.07,19.12,73.76,1,Winter,10.95,West1,Navi Mumbai
52947041.0,102,5030,-1,2023-01-30,2023,13.12,17.7,9.99,71.39,1,Winter,7.709999999999999,North1,Delhi
52903268.0,102,5002,-2,2023-01-30,2023,23.32,30.07,19.12,73.76,1,Winter,10.95,West1,Navi Mumbai
52945982.0,102,5062,-1,2023-01-30,2023,19.51,28.93,13.92,42.7,1,Winter,15.01,East,Ranchi
52944850.0,102,5041,-1,2023-01-30,2023,20.89,27.73,15.51,76.99,1,Winter,12.22,South,Bangalore
52954962.0,102,5041,-2,2023-01-31,2023,21.23,28.86,16.08,70.23,1,Winter,12.78,South,Bangalore
52954800.0,102,5001,-1,2023-01-31,2023,24.44,33.42,17.58,56.37,1,Winter,15.840000000000003,West1,Mumbai
52947771.0,102,5009,-1,2023-01-31,2023,22.01,29.81,15.48,49.62,1,Winter,14.329999999999998,West1,Nashik
52947424.0,102,5021,-2,2023-01-31,2023,14.2,23.22,8.44,75.93,1,Winter,14.78,North1,Delhi
52903679.0,102,5023,-2,2023-01-31,2023,13.73,22.99,8.19,72.59,1,Winter,14.8,North1,Haryana
52949944.0,102,5030,-2,2023-01-31,2023,14.2,23.22,8.44,75.93,1,Winter,14.78,North1,Delhi
52954283.0,102,5021,-1,2023-01-31,2023,14.2,23.22,8.44,75.93,1,Winter,14.78,North1,Delhi
52817261.0,102,5022,-1,2023-02-01,2023,14.99,23.96,9.39,63.85,2,Winter,14.57,North1,Uttar Pradesh
52961650.0,102,5021,-1,2023-02-01,2023,13.03,22.89,5.9,60.64,2,Winter,16.990000000000002,North1,Delhi
51427510.0,102,5021,1,2023-02-01,2023,13.03,22.89,5.9,60.64,2,Winter,16.990000000000002,North1,Delhi
51917479.0,102,5021,-1,2023-02-01,2023,13.03,22.89,5.9,60.64,2,Winter,16.990000000000002,North1,Delhi
52964237.0,102,5021,-1,2023-02-01,2023,13.03,22.89,5.9,60.64,2,Winter,16.990000000000002,North1,Delhi
52963558.0,102,5001,-2,2023-02-01,2023,25.45,33.14,18.95,54.2,2,Winter,14.19,West1,Mumbai
52971811.0,102,5002,-4,2023-02-02,2023,25.3,33.44,18.92,51.16,2,Winter,14.519999999999996,West1,Navi Mumbai
52971527.0,102,5002,-2,2023-02-02,2023,25.3,33.44,18.92,51.16,2,Winter,14.519999999999996,West1,Navi Mumbai
52900035.0,102,5002,-4,2023-02-02,2023,25.3,33.44,18.92,51.16,2,Winter,14.519999999999996,West1,Navi Mumbai
52963595.0,102,5021,-1,2023-02-03,2023,15.01,25.39,7.55,49.12,2,Winter,17.84,North1,Delhi
52972750.0,102,5021,-1,2023-02-03,2023,15.01,25.39,7.55,49.12,2,Winter,17.84,North1,Delhi
52986672.0,102,5041,-1,2023-02-04,2023,22.43,30.55,16.8,66.01,2,Winter,13.75,South,Bangalore
52983522.0,102,5030,-2,2023-02-04,2023,16.33,26.87,8.96,47.67,2,Winter,17.91,North1,Delhi
52772681.0,102,5011,-1,2023-02-06,2023,23.76,25.42,22.5,61.07,2,Winter,2.9200000000000017,West1,Virar
52988345.0,102,5011,-3,2023-02-06,2023,23.76,25.42,22.5,61.07,2,Winter,2.9200000000000017,West1,Virar
52937634.0,102,5021,-1,2023-02-06,2023,18.89,28.42,11.33,43.21,2,Winter,17.090000000000003,North1,Delhi
52987031.0,102,5030,-1,2023-02-06,2023,18.89,28.42,11.33,43.21,2,Winter,17.090000000000003,North1,Delhi
52815949.0,102,5021,-1,2023-02-06,2023,18.89,28.42,11.33,43.21,2,Winter,17.090000000000003,North1,Delhi
52997997.0,102,5042,-2,2023-02-07,2023,24.87,33.32,16.52,53.09,2,Winter,16.8,South,Hyderabad
52945615.0,102,5023,-1,2023-02-07,2023,16.6,26.46,9.74,47.42,2,Winter,16.72,North1,Haryana
52998020.0,102,5030,-1,2023-02-07,2023,17.33,26.49,10.91,48.27,2,Winter,15.579999999999998,North1,Delhi
52863804.0,102,5023,-1,2023-02-07,2023,16.6,26.46,9.74,47.42,2,Winter,16.72,North1,Haryana
52998249.0,102,5041,-1,2023-02-07,2023,21.2,29.15,13.37,63.89,2,Winter,15.78,South,Bangalore
52995717.0,102,5001,-1,2023-02-08,2023,24.91,36.45,16.48,41.16,2,Winter,19.97,West1,Mumbai
52998116.0,102,5021,-1,2023-02-08,2023,15.54,25.56,7.67,41.86,2,Winter,17.89,North1,Delhi
53007182.0,102,5022,-1,2023-02-08,2023,17.05,26.77,10.16,46.29,2,Winter,16.61,North1,Uttar Pradesh
52670905.0,102,5021,-1,2023-02-08,2023,15.54,25.56,7.67,41.86,2,Winter,17.89,North1,Delhi
52990257.0,102,5001,-4,2023-02-08,2023,24.91,36.45,16.48,41.16,2,Winter,19.97,West1,Mumbai
52990287.0,102,5001,-2,2023-02-08,2023,24.91,36.45,16.48,41.16,2,Winter,19.97,West1,Mumbai
52778055.0,102,5021,-1,2023-02-08,2023,15.54,25.56,7.67,41.86,2,Winter,17.89,North1,Delhi
52724515.0,102,5003,-1,2023-02-08,2023,21.57,32.07,12.79,41.86,2,Winter,19.28,West1,Pune
53000557.0,102,5030,-1,2023-02-08,2023,15.54,25.56,7.67,41.86,2,Winter,17.89,North1,Delhi
52990273.0,102,5001,-5,2023-02-08,2023,24.91,36.45,16.48,41.16,2,Winter,19.97,West1,Mumbai
