Order,Material,SLoc,Quantity,Pstng Date,Year,Tavg,Tmax,Tmin,RH,Month,Season,Delta_T,Region,Location
51652349.0,104,5001,-1,2022-07-16,2022,26.4,28.23,24.93,91.31,7,Monsoon,3.3000000000000007,West1,Mumbai
52336506.0,104,5042,-1,2022-10-17,2022,24.66,28.42,22.07,88.33,10,Post-Monsoon,6.350000000000001,South,Hyderabad
52345386.0,104,5042,-1,2022-10-18,2022,24.93,28.79,21.48,85.17,10,Post-Monsoon,7.309999999999999,South,Hyderabad
52327460.0,104,5042,-1,2022-10-18,2022,24.93,28.79,21.48,85.17,10,Post-Monsoon,7.309999999999999,South,Hyderabad
52424934.0,104,5002,-1,2022-10-31,2022,23.84,30.17,18.8,73.71,10,Post-Monsoon,11.37,West1,Navi Mumbai
52490539.0,104,5042,-1,2022-11-11,2022,19.57,26.3,14.46,80.86,11,Post-Monsoon,11.84,South,Hyderabad
52507519.0,104,5042,-1,2022-11-14,2022,20.96,27.24,16.06,82.55,11,Post-Monsoon,11.18,South,Hyderabad
52498820.0,104,5042,-1,2022-11-15,2022,20.0,26.83,14.77,77.83,11,Post-Monsoon,12.06,South,Hyderabad
52707503.0,104,5064,-1,2022-12-19,2022,17.2,24.67,12.57,80.27,12,Winter,12.1,East,Guwahati
52765285.0,104,5033,-1,2022-12-28,2022,12.2,22.02,5.93,59.45,12,Winter,16.09,North1,Lucknow
52758537.0,104,5042,-1,2022-12-28,2022,24.29,31.43,18.77,71.71,12,Winter,12.66,South,Hyderabad
52765299.0,104,5033,-1,2022-12-28,2022,12.2,22.02,5.93,59.45,12,Winter,16.09,North1,Lucknow
