Order,Material,SLoc,Quantity,Pstng Date,Merge_Date,Year
48624105,107,5001,-1,2020-02-17,2020-02-17,2020
48624103,107,5001,-1,2020-02-17,2020-02-17,2020
48999219,107,5041,-1,2020-06-05,2020-06-05,2020
49103277,107,5001,-1,2020-07-07,2020-07-07,2020
49103282,107,5001,-1,2020-07-07,2020-07-07,2020
49094798,107,5001,-1,2020-07-07,2020-07-07,2020
49196607,107,5001,-1,2020-08-04,2020-08-04,2020
49233001,107,5001,-1,2020-08-24,2020-08-24,2020
49650983,107,5009,-1,2020-12-07,2020-12-07,2020
49650376,107,5009,-1,2020-12-07,2020-12-07,2020
49649506,107,5009,-1,2020-12-07,2020-12-07,2020
49651266,107,5009,-1,2020-12-07,2020-12-07,2020
49547281,107,5064,-1,2020-12-23,2020-12-23,2020
49547275,107,5064,-1,2020-12-23,2020-12-23,2020
49697161,107,5001,-1,2020-12-24,2020-12-24,2020
49711311,107,5001,-1,2020-12-24,2020-12-24,2020
49719097,107,5001,-1,2020-12-29,2020-12-29,2020
