Order,Material,SLoc,Quantity,Pstng Date,Merge_Date,Year
57479630,106,5043,-1,2025-01-07,2025-01-07,2025
57508343,106,5033,-1,2025-01-11,2025-01-11,2025
57507873,106,5033,-1,2025-01-13,2025-01-13,2025
57543915,106,5042,-1,2025-01-16,2025-01-16,2025
57563601,106,5024,-1,2025-01-21,2025-01-21,2025
57568424,106,5024,-1,2025-01-21,2025-01-21,2025
57584197,106,5023,-1,2025-01-22,2025-01-22,2025
57597916,106,5033,-1,2025-01-23,2025-01-23,2025
57600374,106,5011,-1,2025-01-24,2025-01-24,2025
57610286,106,5029,-1,2025-01-25,2025-01-25,2025
57604364,106,5003,-1,2025-01-25,2025-01-25,2025
57610338,106,5029,-1,2025-01-25,2025-01-25,2025
57604178,106,5033,-1,2025-01-25,2025-01-25,2025
57622289,106,5003,-1,2025-01-29,2025-01-29,2025
57638703,106,5033,-1,2025-01-30,2025-01-30,2025
57593914,106,5003,-1,2025-02-08,2025-02-08,2025
57717336,106,5041,-1,2025-02-12,2025-02-12,2025
57732689,106,5011,-1,2025-02-13,2025-02-13,2025
57754158,106,5023,-1,2025-02-15,2025-02-15,2025
57757194,106,5022,-1,2025-02-17,2025-02-17,2025
57809149,106,5003,-1,2025-02-24,2025-02-24,2025
57819402,106,5003,-1,2025-02-25,2025-02-25,2025
57847999,106,5003,-1,2025-02-28,2025-02-28,2025
57859264,106,5024,-1,2025-03-03,2025-03-03,2025
57859395,106,5005,-1,2025-03-03,2025-03-03,2025
57858892,106,5003,-1,2025-03-04,2025-03-04,2025
57868686,106,5023,-1,2025-03-05,2025-03-05,2025
57859264,106,5024,1,2025-03-05,2025-03-05,2025
57886522,106,5042,-1,2025-03-06,2025-03-06,2025
57903794,106,5024,-1,2025-03-08,2025-03-08,2025
57918757,106,5024,-1,2025-03-11,2025-03-11,2025
57918386,106,5041,-1,2025-03-11,2025-03-11,2025
57927771,106,5041,-1,2025-03-12,2025-03-12,2025
57956466,106,5041,-1,2025-03-17,2025-03-17,2025
57957190,106,5024,-1,2025-03-17,2025-03-17,2025
58007160,106,5042,-1,2025-03-24,2025-03-24,2025
58001155,106,5021,-1,2025-03-25,2025-03-25,2025
58020259,106,5005,-1,2025-03-25,2025-03-25,2025
58030362,106,5006,-1,2025-03-26,2025-03-26,2025
58027986,106,5003,-1,2025-03-26,2025-03-26,2025
58030379,106,5024,-1,2025-03-26,2025-03-26,2025
58027935,106,5003,-1,2025-03-26,2025-03-26,2025
58086264,106,5003,-1,2025-04-04,2025-04-04,2025
58058315,106,5006,-1,2025-04-04,2025-04-04,2025
58067692,106,5003,-1,2025-04-04,2025-04-04,2025
58077710,106,5023,-1,2025-04-04,2025-04-04,2025
58054762,106,5033,-1,2025-04-05,2025-04-05,2025
58105344,106,5023,-1,2025-04-07,2025-04-07,2025
58102580,106,5023,-1,2025-04-07,2025-04-07,2025
58118962,106,5024,-1,2025-04-08,2025-04-08,2025
58125651,106,5021,-1,2025-04-09,2025-04-09,2025
58136131,106,5005,-1,2025-04-10,2025-04-10,2025
58150901,106,5021,-1,2025-04-12,2025-04-12,2025
58134777,106,5022,-1,2025-04-14,2025-04-14,2025
58155604,106,5022,-1,2025-04-14,2025-04-14,2025
58172868,106,5022,-1,2025-04-16,2025-04-16,2025
58164950,106,5042,-1,2025-04-16,2025-04-16,2025
58183109,106,5006,-1,2025-04-17,2025-04-17,2025
58175471,106,5022,-1,2025-04-17,2025-04-17,2025
58166991,106,5022,-1,2025-04-17,2025-04-17,2025
58086264,106,5003,1,2025-04-17,2025-04-17,2025
58182768,106,5022,-1,2025-04-19,2025-04-19,2025
58190704,106,5022,-1,2025-04-20,2025-04-20,2025
58192395,106,5022,-1,2025-04-21,2025-04-21,2025
58195462,106,5022,-1,2025-04-21,2025-04-21,2025
58198311,106,5022,-1,2025-04-22,2025-04-22,2025
58208491,106,5023,-1,2025-04-23,2025-04-23,2025
58202749,106,5023,-1,2025-04-23,2025-04-23,2025
58118962,106,5024,1,2025-04-23,2025-04-23,2025
58218139,106,5022,-1,2025-04-25,2025-04-25,2025
58223410,106,5022,-1,2025-04-25,2025-04-25,2025
58215137,106,5022,-1,2025-04-25,2025-04-25,2025
58225377,106,5022,-1,2025-04-25,2025-04-25,2025
58155604,106,5022,1,2025-04-25,2025-04-25,2025
58224915,106,5023,-1,2025-04-25,2025-04-25,2025
58227953,106,5033,-1,2025-04-26,2025-04-26,2025
58199914,106,5022,-1,2025-04-26,2025-04-26,2025
58237383,106,5001,-1,2025-04-28,2025-04-28,2025
58257495,106,5039,-1,2025-04-30,2025-04-30,2025
58272536,106,5022,-1,2025-05-03,2025-05-03,2025
58271765,106,5030,-1,2025-05-03,2025-05-03,2025
58272559,106,5021,-1,2025-05-03,2025-05-03,2025
58275125,106,5030,-1,2025-05-05,2025-05-05,2025
58274861,106,5030,-1,2025-05-05,2025-05-05,2025
58274880,106,5001,-1,2025-05-05,2025-05-05,2025
58284608,106,5041,-1,2025-05-06,2025-05-06,2025
58285345,106,5001,-1,2025-05-06,2025-05-06,2025
58284274,106,5030,-1,2025-05-06,2025-05-06,2025
58283886,106,5021,-1,2025-05-06,2025-05-06,2025
58286718,106,5030,-1,2025-05-06,2025-05-06,2025
58276652,106,5022,-1,2025-05-06,2025-05-06,2025
58284652,106,5021,-1,2025-05-06,2025-05-06,2025
58298455,106,5001,-1,2025-05-07,2025-05-07,2025
58290095,106,5001,-1,2025-05-07,2025-05-07,2025
58301173,106,5030,-1,2025-05-08,2025-05-08,2025
58303742,106,5001,-1,2025-05-08,2025-05-08,2025
58305855,106,5021,-1,2025-05-08,2025-05-08,2025
58303278,106,5001,-1,2025-05-08,2025-05-08,2025
58301188,106,5030,-1,2025-05-08,2025-05-08,2025
58307730,106,5001,-1,2025-05-09,2025-05-09,2025
58247504,106,5022,-1,2025-05-09,2025-05-09,2025
58285946,106,5022,-1,2025-05-09,2025-05-09,2025
58276271,106,5022,-1,2025-05-09,2025-05-09,2025
