Order,Material,SLoc,Quantity,Pstng Date,Merge_Date,Year
55169547.0,108,5033,-1,2024-01-29,2024-01-29,2024
55290103.0,108,5039,-1,2024-02-21,2024-02-21,2024
55416237.0,108,5033,-1,2024-03-06,2024-03-06,2024
55506783.0,108,5033,-1,2024-03-21,2024-03-21,2024
55520587.0,108,5033,-1,2024-03-21,2024-03-21,2024
55589363.0,108,5001,-1,2024-04-03,2024-04-03,2024
55751457.0,108,5033,-1,2024-04-26,2024-04-26,2024
55790197.0,108,5033,-1,2024-05-03,2024-05-03,2024
55958739.0,108,5052,-1,2024-05-30,2024-05-30,2024
98232458.0,108,5019,-3,2024-06-12,2024-06-12,2024
56017891.0,108,5041,-1,2024-06-12,2024-06-12,2024
55939208.0,108,5004,1,2024-06-15,2024-06-15,2024
56119888.0,108,5004,-1,2024-06-24,2024-06-24,2024
98396846.0,108,5019,-1,2024-08-12,2024-08-12,2024
56648175.0,108,5042,-1,2024-09-10,2024-09-10,2024
56609080.0,108,5033,-1,2024-09-17,2024-09-17,2024
56696310.0,108,5033,-1,2024-09-18,2024-09-18,2024
56611883.0,108,5033,-1,2024-09-23,2024-09-23,2024
56612323.0,108,5033,-1,2024-09-23,2024-09-23,2024
56785036.0,108,5003,-1,2024-09-28,2024-09-28,2024
56747397.0,108,5033,-1,2024-10-07,2024-10-07,2024
98529666.0,108,5019,-1,2024-10-11,2024-10-11,2024
56861349.0,108,5014,-1,2024-10-14,2024-10-14,2024
56935107.0,108,5004,-1,2024-10-16,2024-10-16,2024
56932262.0,108,5004,-1,2024-10-18,2024-10-18,2024
56119888.0,108,5004,1,2024-10-18,2024-10-18,2024
56969103.0,108,5042,-1,2024-10-19,2024-10-19,2024
56957955.0,108,5033,-1,2024-10-21,2024-10-21,2024
56920893.0,108,5014,-1,2024-10-22,2024-10-22,2024
98488394.0,108,5019,-1,2024-10-28,2024-10-28,2024
57040713.0,108,5046,-1,2024-10-30,2024-10-30,2024
56858028.0,108,5003,-1,2024-11-05,2024-11-05,2024
57080780.0,108,5033,-1,2024-11-05,2024-11-05,2024
98596107.0,108,5020,-32,2024-11-07,2024-11-07,2024
57091066.0,108,5004,-1,2024-11-11,2024-11-11,2024
57162132.0,108,5033,-1,2024-11-16,2024-11-16,2024
57174613.0,108,5064,-1,2024-11-19,2024-11-19,2024
57213768.0,108,5064,-1,2024-11-25,2024-11-25,2024
57222187.0,108,5064,-1,2024-11-26,2024-11-26,2024
55642580.0,108,5020,1,2024-11-30,2024-11-30,2024
55319905.0,108,5020,1,2024-11-30,2024-11-30,2024
57265405.0,108,5063,-1,2024-12-03,2024-12-03,2024
57351556.0,108,5003,-1,2024-12-13,2024-12-13,2024
57391549.0,108,5001,-1,2024-12-20,2024-12-20,2024
57301692.0,108,5033,-2,2024-12-24,2024-12-24,2024
57443821.0,108,5033,-1,2024-12-31,2024-12-31,2024
