Order,Material,SLoc,Quantity,Pstng Date,Year,Tavg,Tmax,Tmin,RH,Month,Season,Delta_T,Region,Location
52797355.0,111,5030,-1,2023-01-24,2023,15.89,22.22,12.59,80.09,1,Winter,9.63,North1,Delhi
52774242.0,111,5042,-1,2023-01-31,2023,23.22,30.63,16.99,61.65,1,Winter,13.64,South,Hyderabad
53292544.0,111,5021,-1,2023-06-19,2023,34.09,38.16,30.47,49.0,6,Summer,7.689999999999998,North1,Delhi
53801718.0,111,5021,-1,2023-06-19,2023,34.09,38.16,30.47,49.0,6,Summer,7.689999999999998,North1,Delhi
53802314.0,111,5021,-1,2023-06-19,2023,34.09,38.16,30.47,49.0,6,Summer,7.689999999999998,North1,Delhi
53759999.0,111,5021,-1,2023-06-19,2023,34.09,38.16,30.47,49.0,6,Summer,7.689999999999998,North1,Delhi
53720891.0,111,5021,-1,2023-06-19,2023,34.09,38.16,30.47,49.0,6,Summer,7.689999999999998,North1,Delhi
53343215.0,111,5021,-1,2023-06-19,2023,34.09,38.16,30.47,49.0,6,Summer,7.689999999999998,North1,Delhi
53786480.0,111,5021,-1,2023-06-19,2023,34.09,38.16,30.47,49.0,6,Summer,7.689999999999998,North1,Delhi
53278631.0,111,5021,-1,2023-06-19,2023,34.09,38.16,30.47,49.0,6,Summer,7.689999999999998,North1,Delhi
53396029.0,111,5021,-1,2023-06-20,2023,33.85,38.6,29.76,53.21,6,Summer,8.84,North1,Delhi
53803202.0,111,5021,-1,2023-06-20,2023,33.85,38.6,29.76,53.21,6,Summer,8.84,North1,Delhi
53803591.0,111,5021,-1,2023-06-20,2023,33.85,38.6,29.76,53.21,6,Summer,8.84,North1,Delhi
53758588.0,111,5021,-1,2023-06-20,2023,33.85,38.6,29.76,53.21,6,Summer,8.84,North1,Delhi
53817229.0,111,5021,-1,2023-06-20,2023,33.85,38.6,29.76,53.21,6,Summer,8.84,North1,Delhi
53786502.0,111,5021,-1,2023-06-20,2023,33.85,38.6,29.76,53.21,6,Summer,8.84,North1,Delhi
53758793.0,111,5021,-1,2023-06-20,2023,33.85,38.6,29.76,53.21,6,Summer,8.84,North1,Delhi
53803606.0,111,5021,-1,2023-06-20,2023,33.85,38.6,29.76,53.21,6,Summer,8.84,North1,Delhi
53817170.0,111,5021,-1,2023-06-20,2023,33.85,38.6,29.76,53.21,6,Summer,8.84,North1,Delhi
53803204.0,111,5021,-1,2023-06-20,2023,33.85,38.6,29.76,53.21,6,Summer,8.84,North1,Delhi
53817301.0,111,5021,-1,2023-06-20,2023,33.85,38.6,29.76,53.21,6,Summer,8.84,North1,Delhi
53319596.0,111,5021,-1,2023-06-20,2023,33.85,38.6,29.76,53.21,6,Summer,8.84,North1,Delhi
53817479.0,111,5021,-1,2023-06-20,2023,33.85,38.6,29.76,53.21,6,Summer,8.84,North1,Delhi
53161891.0,111,5021,-1,2023-06-21,2023,33.7,38.08,29.3,52.31,6,Summer,8.779999999999998,North1,Delhi
53203611.0,111,5021,-1,2023-06-21,2023,33.7,38.08,29.3,52.31,6,Summer,8.779999999999998,North1,Delhi
53879147.0,111,5021,-1,2023-07-01,2023,30.63,36.05,25.94,67.02,7,Monsoon,10.109999999999996,North1,Delhi
53876935.0,111,5021,-1,2023-07-01,2023,30.63,36.05,25.94,67.02,7,Monsoon,10.109999999999996,North1,Delhi
53870458.0,111,5021,-1,2023-07-01,2023,30.63,36.05,25.94,67.02,7,Monsoon,10.109999999999996,North1,Delhi
52632062.0,111,5021,-1,2023-07-01,2023,30.63,36.05,25.94,67.02,7,Monsoon,10.109999999999996,North1,Delhi
53748937.0,111,5021,-1,2023-07-01,2023,30.63,36.05,25.94,67.02,7,Monsoon,10.109999999999996,North1,Delhi
53806956.0,111,5021,-1,2023-07-01,2023,30.63,36.05,25.94,67.02,7,Monsoon,10.109999999999996,North1,Delhi
53893277.0,111,5021,-1,2023-07-01,2023,30.63,36.05,25.94,67.02,7,Monsoon,10.109999999999996,North1,Delhi
53862089.0,111,5021,-1,2023-07-01,2023,30.63,36.05,25.94,67.02,7,Monsoon,10.109999999999996,North1,Delhi
53742547.0,111,5021,-1,2023-07-01,2023,30.63,36.05,25.94,67.02,7,Monsoon,10.109999999999996,North1,Delhi
53879160.0,111,5021,-1,2023-07-01,2023,30.63,36.05,25.94,67.02,7,Monsoon,10.109999999999996,North1,Delhi
53878424.0,111,5021,-1,2023-07-01,2023,30.63,36.05,25.94,67.02,7,Monsoon,10.109999999999996,North1,Delhi
53867778.0,111,5021,-1,2023-07-01,2023,30.63,36.05,25.94,67.02,7,Monsoon,10.109999999999996,North1,Delhi
53764974.0,111,5021,-1,2023-07-01,2023,30.63,36.05,25.94,67.02,7,Monsoon,10.109999999999996,North1,Delhi
53340696.0,111,5021,-1,2023-07-01,2023,30.63,36.05,25.94,67.02,7,Monsoon,10.109999999999996,North1,Delhi
53870190.0,111,5021,-1,2023-07-01,2023,30.63,36.05,25.94,67.02,7,Monsoon,10.109999999999996,North1,Delhi
53861806.0,111,5021,-1,2023-07-01,2023,30.63,36.05,25.94,67.02,7,Monsoon,10.109999999999996,North1,Delhi
52632078.0,111,5021,-1,2023-07-01,2023,30.63,36.05,25.94,67.02,7,Monsoon,10.109999999999996,North1,Delhi
53877028.0,111,5021,-1,2023-07-01,2023,30.63,36.05,25.94,67.02,7,Monsoon,10.109999999999996,North1,Delhi
53892940.0,111,5021,-1,2023-07-05,2023,32.83,37.25,29.27,61.69,7,Monsoon,7.98,North1,Delhi
53859179.0,111,5021,-1,2023-07-05,2023,32.83,37.25,29.27,61.69,7,Monsoon,7.98,North1,Delhi
53893284.0,111,5021,-1,2023-07-05,2023,32.83,37.25,29.27,61.69,7,Monsoon,7.98,North1,Delhi
53867726.0,111,5021,-1,2023-07-05,2023,32.83,37.25,29.27,61.69,7,Monsoon,7.98,North1,Delhi
53912489.0,111,5021,-1,2023-07-06,2023,29.63,32.22,27.61,77.8,7,Monsoon,4.609999999999999,North1,Delhi
53708609.0,111,5021,-1,2023-07-06,2023,29.63,32.22,27.61,77.8,7,Monsoon,4.609999999999999,North1,Delhi
54121600.0,111,5014,-1,2023-08-08,2023,26.93,30.67,24.56,86.77,8,Monsoon,6.110000000000003,West2,Vadodara
