Order,Material,SLoc,Quantity,Pstng Date,Merge_Date,Year
68167716,106,5030,-1,2026-01-03,2026-01-03,2026
68165282,106,5030,-1,2026-01-03,2026-01-03,2026
68162363,106,5001,-1,2026-01-05,2026-01-05,2026
68166553,106,5021,-1,2026-01-05,2026-01-05,2026
68165899,106,5001,-1,2026-01-05,2026-01-05,2026
68174156,106,5001,-1,2026-01-05,2026-01-05,2026
68175683,106,5023,-1,2026-01-05,2026-01-05,2026
68175717,106,5042,-1,2026-01-05,2026-01-05,2026
68176686,106,5023,-1,2026-01-05,2026-01-05,2026
68174989,106,5001,-1,2026-01-05,2026-01-05,2026
68176018,106,5001,-1,2026-01-05,2026-01-05,2026
68171958,106,5021,-1,2026-01-06,2026-01-06,2026
68174298,106,5021,-1,2026-01-06,2026-01-06,2026
68184735,106,5001,-1,2026-01-06,2026-01-06,2026
68166818,106,5023,-1,2026-01-06,2026-01-06,2026
68184736,106,5001,-1,2026-01-06,2026-01-06,2026
68179551,106,5039,-1,2026-01-06,2026-01-06,2026
68178594,106,5001,-1,2026-01-06,2026-01-06,2026
68184801,106,5033,-1,2026-01-06,2026-01-06,2026
68184697,106,5041,-1,2026-01-06,2026-01-06,2026
68187371,106,5023,-1,2026-01-07,2026-01-07,2026
68185808,106,5001,-1,2026-01-07,2026-01-07,2026
68195965,106,5022,-1,2026-01-07,2026-01-07,2026
68195999,106,5021,-1,2026-01-08,2026-01-08,2026
68195620,106,5021,-1,2026-01-08,2026-01-08,2026
68204432,106,5041,-1,2026-01-08,2026-01-08,2026
68206755,106,5030,-1,2026-01-08,2026-01-08,2026
68201484,106,5030,-1,2026-01-08,2026-01-08,2026
68204698,106,5032,-1,2026-01-08,2026-01-08,2026
68205402,106,5061,-1,2026-01-08,2026-01-08,2026
68205271,106,5001,-1,2026-01-08,2026-01-08,2026
68209880,106,5041,-1,2026-01-08,2026-01-08,2026
68203822,106,5001,-1,2026-01-08,2026-01-08,2026
68185756,106,5022,-1,2026-01-09,2026-01-09,2026
68214797,106,5001,-1,2026-01-09,2026-01-09,2026
68205402,106,5061,1,2026-01-09,2026-01-09,2026
68223586,106,5008,-1,2026-01-10,2026-01-10,2026
68221073,106,5030,-1,2026-01-10,2026-01-10,2026
68223501,106,5042,-1,2026-01-10,2026-01-10,2026
68223190,106,5030,-1,2026-01-10,2026-01-10,2026
68198050,106,5001,-1,2026-01-10,2026-01-10,2026
68217837,106,5001,-1,2026-01-10,2026-01-10,2026
68228385,106,5023,-1,2026-01-12,2026-01-12,2026
68226259,106,5001,-1,2026-01-12,2026-01-12,2026
68223982,106,5001,-1,2026-01-12,2026-01-12,2026
68227425,106,5021,-1,2026-01-12,2026-01-12,2026
68225990,106,5022,-1,2026-01-12,2026-01-12,2026
68229696,106,5010,-1,2026-01-12,2026-01-12,2026
68228008,106,5021,-1,2026-01-12,2026-01-12,2026
68227012,106,5023,-1,2026-01-12,2026-01-12,2026
68227442,106,5001,-1,2026-01-12,2026-01-12,2026
68224353,106,5061,-1,2026-01-12,2026-01-12,2026
68227922,106,5023,-1,2026-01-12,2026-01-12,2026
68224785,106,5021,-1,2026-01-12,2026-01-12,2026
68226198,106,5011,-1,2026-01-12,2026-01-12,2026
68245163,106,5011,-1,2026-01-13,2026-01-13,2026
68243865,106,5023,-1,2026-01-13,2026-01-13,2026
68235412,106,5021,-1,2026-01-13,2026-01-13,2026
68233128,106,5021,-1,2026-01-13,2026-01-13,2026
68236747,106,5023,-1,2026-01-13,2026-01-13,2026
68232194,106,5021,-1,2026-01-13,2026-01-13,2026
68189961,106,5022,-1,2026-01-13,2026-01-13,2026
68099312,106,5022,-1,2026-01-13,2026-01-13,2026
68128941,106,5022,-1,2026-01-13,2026-01-13,2026
68228019,106,5022,-1,2026-01-13,2026-01-13,2026
68239531,106,5030,-1,2026-01-13,2026-01-13,2026
68250930,106,5061,1,2026-01-14,2026-01-14,2026
59034503,106,5001,-1,2026-01-14,2026-01-14,2026
68250930,106,5061,-1,2026-01-14,2026-01-14,2026
68247826,106,5041,-1,2026-01-14,2026-01-14,2026
68251830,106,5039,-1,2026-01-14,2026-01-14,2026
68250893,106,5042,-1,2026-01-14,2026-01-14,2026
68262887,106,5023,-1,2026-01-15,2026-01-15,2026
68260836,106,5023,-1,2026-01-15,2026-01-15,2026
68260830,106,5023,-1,2026-01-15,2026-01-15,2026
68265719,106,5028,-1,2026-01-15,2026-01-15,2026
68261410,106,5023,-1,2026-01-15,2026-01-15,2026
68258264,106,5001,-1,2026-01-15,2026-01-15,2026
