Order,Material,SLoc,Quantity,Pstng Date,Merge_Date,Year
96476600.0,109,5019,-5,2022-01-25,2022-01-25,2022
96476600.0,109,5019,-5,2022-01-25,2022-01-25,2022
96476600.0,109,5019,5,2022-01-25,2022-01-25,2022
51165930.0,109,5001,-1,2022-01-31,2022-01-31,2022
96480128.0,109,5019,-1,2022-02-15,2022-02-15,2022
51266493.0,109,5004,-1,2022-02-21,2022-02-21,2022
51420819.0,109,5042,-1,2022-04-05,2022-04-05,2022
51456664.0,109,5042,-1,2022-04-06,2022-04-06,2022
51457776.0,109,5042,-1,2022-04-06,2022-04-06,2022
51522875.0,109,5001,-1,2022-04-25,2022-04-25,2022
51588703.0,109,5002,-1,2022-05-12,2022-05-12,2022
96770721.0,109,5019,-1,2022-06-08,2022-06-08,2022
51833953.0,109,5027,-1,2022-07-11,2022-07-11,2022
51858224.0,109,5025,-1,2022-07-16,2022-07-16,2022
51872530.0,109,5001,-1,2022-07-21,2022-07-21,2022
51912285.0,109,5025,-1,2022-07-29,2022-07-29,2022
51926031.0,109,5025,-1,2022-08-03,2022-08-03,2022
51940236.0,109,5025,-1,2022-08-06,2022-08-06,2022
51940353.0,109,5025,-1,2022-08-06,2022-08-06,2022
51950399.0,109,5026,-1,2022-08-23,2022-08-23,2022
52001099.0,109,5030,-1,2022-08-24,2022-08-24,2022
52006429.0,109,5030,-1,2022-08-25,2022-08-25,2022
51993976.0,109,5030,-1,2022-08-25,2022-08-25,2022
52016256.0,109,5030,-1,2022-08-26,2022-08-26,2022
52023256.0,109,5030,-1,2022-08-27,2022-08-27,2022
51961533.0,109,5025,-1,2022-08-29,2022-08-29,2022
52023212.0,109,5025,-1,2022-08-29,2022-08-29,2022
52024242.0,109,5030,-1,2022-08-29,2022-08-29,2022
52026529.0,109,5004,-1,2022-08-29,2022-08-29,2022
52063257.0,109,5030,-1,2022-09-01,2022-09-01,2022
52061128.0,109,5030,-1,2022-09-01,2022-09-01,2022
52060695.0,109,5030,-1,2022-09-01,2022-09-01,2022
52068912.0,109,5063,-1,2022-09-02,2022-09-02,2022
52066587.0,109,5030,-1,2022-09-02,2022-09-02,2022
52069025.0,109,5030,-1,2022-09-02,2022-09-02,2022
52029742.0,109,5042,-1,2022-09-07,2022-09-07,2022
52088850.0,109,5026,-1,2022-09-07,2022-09-07,2022
52107178.0,109,5030,-1,2022-09-10,2022-09-10,2022
52082198.0,109,5003,-1,2022-09-13,2022-09-13,2022
52143318.0,109,5011,-1,2022-09-20,2022-09-20,2022
52170623.0,109,5030,-1,2022-09-21,2022-09-21,2022
52151328.0,109,5011,-1,2022-09-22,2022-09-22,2022
52189610.0,109,5011,-1,2022-09-26,2022-09-26,2022
52210713.0,109,5011,-1,2022-09-27,2022-09-27,2022
52204962.0,109,5011,-1,2022-09-27,2022-09-27,2022
52088850.0,109,5025,1,2022-09-28,2022-09-28,2022
52090937.0,109,5025,-1,2022-09-28,2022-09-28,2022
52227408.0,109,5030,-1,2022-09-29,2022-09-29,2022
52244015.0,109,5030,-1,2022-10-01,2022-10-01,2022
52282570.0,109,5026,-1,2022-10-11,2022-10-11,2022
52150056.0,109,5025,-1,2022-10-17,2022-10-17,2022
52273858.0,109,5001,-1,2022-10-20,2022-10-20,2022
52030770.0,109,5026,-1,2022-10-28,2022-10-28,2022
52439783.0,109,5001,-1,2022-11-02,2022-11-02,2022
52273858.0,109,5001,1,2022-11-03,2022-11-03,2022
51840216.0,109,5025,-1,2022-11-08,2022-11-08,2022
52530826.0,109,5025,-1,2022-11-17,2022-11-17,2022
52516806.0,109,5001,-1,2022-11-17,2022-11-17,2022
85042014.0,109,50TC,1,2022-12-02,2022-12-02,2022
52251402.0,109,50TC,-1,2022-12-02,2022-12-02,2022
52639886.0,109,5042,-1,2022-12-07,2022-12-07,2022
51876423.0,109,5025,-1,2022-12-16,2022-12-16,2022
51736882.0,109,5004,-1,2022-12-19,2022-12-19,2022
52284599.0,109,5036,1,2022-12-21,2022-12-21,2022
52773134.0,109,5025,-1,2022-12-29,2022-12-29,2022
51840216.0,109,5025,1,2022-12-29,2022-12-29,2022
