Order,Material,SLoc,Quantity,Pstng Date,Merge_Date,Year
52986968.0,109,5036,1,2023-02-04,2023-02-04,2023
52916573.0,109,5039,-1,2023-02-08,2023-02-08,2023
52937492.0,109,5046,-1,2023-02-09,2023-02-09,2023
53074420.0,109,5030,-1,2023-02-21,2023-02-21,2023
53074420.0,109,5030,-1,2023-02-21,2023-02-21,2023
53157390.0,109,5043,-1,2023-03-09,2023-03-09,2023
53207967.0,109,5039,-1,2023-03-18,2023-03-18,2023
53235662.0,109,5039,-1,2023-03-18,2023-03-18,2023
53164776.0,109,5039,-1,2023-03-23,2023-03-23,2023
53140883.0,109,5039,-1,2023-03-23,2023-03-23,2023
53287909.0,109,5039,-1,2023-03-24,2023-03-24,2023
53023959.0,109,5034,-1,2023-03-25,2023-03-25,2023
53298636.0,109,5039,-1,2023-03-28,2023-03-28,2023
53342663.0,109,5039,-1,2023-04-04,2023-04-04,2023
53431437.0,109,5033,-1,2023-04-18,2023-04-18,2023
53466754.0,109,5042,-1,2023-04-24,2023-04-24,2023
53496484.0,109,5025,-1,2023-04-27,2023-04-27,2023
53615136.0,109,5036,-1,2023-05-18,2023-05-18,2023
53615136.0,109,5036,1,2023-05-22,2023-05-22,2023
53669217.0,109,5036,-1,2023-05-26,2023-05-26,2023
53673068.0,109,5041,-1,2023-05-29,2023-05-29,2023
52854811.0,109,5046,-1,2023-05-31,2023-05-31,2023
53677603.0,109,5041,-1,2023-06-03,2023-06-03,2023
53744766.0,109,5009,-1,2023-06-12,2023-06-12,2023
53781557.0,109,5043,-1,2023-06-14,2023-06-14,2023
53416720.0,109,5043,-1,2023-06-15,2023-06-15,2023
53942195.0,109,5042,-1,2023-07-17,2023-07-17,2023
54080325.0,109,5039,-1,2023-08-04,2023-08-04,2023
54027914.0,109,5042,-1,2023-08-04,2023-08-04,2023
54068178.0,109,5042,-1,2023-08-05,2023-08-05,2023
54111211.0,109,5001,-1,2023-08-08,2023-08-08,2023
54111209.0,109,5001,-1,2023-08-08,2023-08-08,2023
54148366.0,109,5001,-1,2023-08-11,2023-08-11,2023
54133322.0,109,5001,-1,2023-08-11,2023-08-11,2023
53958690.0,109,5003,-1,2023-08-11,2023-08-11,2023
54145860.0,109,5001,-1,2023-08-11,2023-08-11,2023
54129565.0,109,5003,-1,2023-08-11,2023-08-11,2023
54130143.0,109,5003,-1,2023-08-18,2023-08-18,2023
54180604.0,109,5003,-1,2023-08-18,2023-08-18,2023
54190314.0,109,5025,-1,2023-08-24,2023-08-24,2023
54234872.0,109,5041,-1,2023-08-26,2023-08-26,2023
54238303.0,109,5041,-1,2023-08-28,2023-08-28,2023
54211105.0,109,5025,-1,2023-08-28,2023-08-28,2023
54211092.0,109,5025,-1,2023-08-28,2023-08-28,2023
54211083.0,109,5025,-1,2023-08-28,2023-08-28,2023
54211120.0,109,5025,-1,2023-08-28,2023-08-28,2023
54261613.0,109,5001,-1,2023-08-31,2023-08-31,2023
54255373.0,109,5001,-1,2023-08-31,2023-08-31,2023
54270920.0,109,5001,-1,2023-09-01,2023-09-01,2023
54273308.0,109,5001,-1,2023-09-02,2023-09-02,2023
54297666.0,109,5001,-1,2023-09-06,2023-09-06,2023
54264008.0,109,5003,-1,2023-09-08,2023-09-08,2023
54323504.0,109,5042,-1,2023-09-11,2023-09-11,2023
54255059.0,109,5003,-1,2023-09-11,2023-09-11,2023
54255058.0,109,5003,-1,2023-09-11,2023-09-11,2023
54338405.0,109,5041,-1,2023-09-14,2023-09-14,2023
54268699.0,109,5001,-1,2023-09-16,2023-09-16,2023
54406875.0,109,5001,-1,2023-09-25,2023-09-25,2023
54402318.0,109,5001,-1,2023-09-25,2023-09-25,2023
54206469.0,109,5004,-1,2023-09-26,2023-09-26,2023
54434151.0,109,5001,-1,2023-10-03,2023-10-03,2023
54329979.0,109,5001,-1,2023-10-03,2023-10-03,2023
54434149.0,109,5001,-1,2023-10-03,2023-10-03,2023
54455092.0,109,5001,-1,2023-10-04,2023-10-04,2023
54466850.0,109,5001,-1,2023-10-04,2023-10-04,2023
54476883.0,109,5004,-1,2023-10-05,2023-10-05,2023
54460181.0,109,5003,-1,2023-10-06,2023-10-06,2023
11279919.0,109,5033,-1,2023-10-10,2023-10-10,2023
54526142.0,109,5006,-1,2023-10-13,2023-10-13,2023
54535693.0,109,5004,-1,2023-10-16,2023-10-16,2023
54540059.0,109,5003,-1,2023-10-17,2023-10-17,2023
54580407.0,109,5004,-1,2023-10-23,2023-10-23,2023
54600491.0,109,5033,-1,2023-10-26,2023-10-26,2023
54626847.0,109,5042,-1,2023-10-31,2023-10-31,2023
54661079.0,109,5006,-1,2023-11-04,2023-11-04,2023
53177524.0,109,5046,-1,2023-11-07,2023-11-07,2023
54524819.0,109,5041,-1,2023-11-08,2023-11-08,2023
54705291.0,109,5003,-1,2023-11-11,2023-11-11,2023
54812611.0,109,5025,-1,2023-11-29,2023-11-29,2023
54841977.0,109,5006,-1,2023-12-04,2023-12-04,2023
54255058.0,109,5003,1,2023-12-04,2023-12-04,2023
54868966.0,109,5042,-1,2023-12-08,2023-12-08,2023
54901595.0,109,5004,-1,2023-12-16,2023-12-16,2023
54910601.0,109,5039,-1,2023-12-20,2023-12-20,2023
54917938.0,109,5039,-1,2023-12-20,2023-12-20,2023
54946080.0,109,5006,-1,2023-12-20,2023-12-20,2023
54945714.0,109,5006,-1,2023-12-20,2023-12-20,2023
54448191.0,109,5033,-1,2023-12-20,2023-12-20,2023
54971066.0,109,5006,-1,2023-12-23,2023-12-23,2023
54971146.0,109,5006,-1,2023-12-23,2023-12-23,2023
54967353.0,109,5039,-1,2023-12-29,2023-12-29,2023
54946080.0,109,5006,1,2023-12-30,2023-12-30,2023
