Order,Material,SLoc,Quantity,Pstng Date,Merge_Date,Year
57450750.0,109,5041,-1,2025-01-04,2025-01-04,2025
57466977.0,109,5024,-1,2025-01-04,2025-01-04,2025
57445856.0,109,5043,-1,2025-01-06,2025-01-06,2025
57436305.0,109,5023,-1,2025-01-06,2025-01-06,2025
57439554.0,109,5029,-1,2025-01-06,2025-01-06,2025
57479756.0,109,5036,-1,2025-01-07,2025-01-07,2025
57479901.0,109,5036,-1,2025-01-07,2025-01-07,2025
57493942.0,109,5028,-1,2025-01-08,2025-01-08,2025
57439446.0,109,5007,-1,2025-01-09,2025-01-09,2025
57503454.0,109,5014,-1,2025-01-10,2025-01-10,2025
57523104.0,109,5011,-1,2025-01-14,2025-01-14,2025
56919569.0,109,5023,-1,2025-01-14,2025-01-14,2025
57539079.0,109,5033,-1,2025-01-15,2025-01-15,2025
57493601.0,109,5064,-1,2025-01-15,2025-01-15,2025
57498791.0,109,5025,-1,2025-01-15,2025-01-15,2025
57546510.0,109,5030,-1,2025-01-16,2025-01-16,2025
55724946.0,109,5020,1,2025-01-20,2025-01-20,2025
57554340.0,109,5004,-1,2025-01-21,2025-01-21,2025
57585157.0,109,5042,-1,2025-01-23,2025-01-23,2025
57594069.0,109,5041,-1,2025-01-23,2025-01-23,2025
57609959.0,109,5023,-1,2025-01-25,2025-01-25,2025
57610261.0,109,5029,-1,2025-01-25,2025-01-25,2025
57610276.0,109,5029,-1,2025-01-25,2025-01-25,2025
57593499.0,109,5028,-1,2025-01-26,2025-01-26,2025
57610554.0,109,5033,-1,2025-01-27,2025-01-27,2025
57581713.0,109,5033,-1,2025-01-27,2025-01-27,2025
57634088.0,109,5006,-1,2025-01-29,2025-01-29,2025
57637974.0,109,5023,-1,2025-01-30,2025-01-30,2025
57632631.0,109,5042,-1,2025-01-30,2025-01-30,2025
57631965.0,109,5023,-1,2025-01-30,2025-01-30,2025
57637897.0,109,5028,-1,2025-01-31,2025-01-31,2025
57655380.0,109,5043,-1,2025-02-03,2025-02-03,2025
57653232.0,109,5021,-1,2025-02-03,2025-02-03,2025
57663765.0,109,5006,-1,2025-02-04,2025-02-04,2025
57677983.0,109,50BK,-1,2025-02-06,2025-02-06,2025
57677636.0,109,50BK,-1,2025-02-06,2025-02-06,2025
57677867.0,109,50BK,-1,2025-02-06,2025-02-06,2025
57677822.0,109,50BK,-1,2025-02-06,2025-02-06,2025
57677745.0,109,50BK,-1,2025-02-06,2025-02-06,2025
57674763.0,109,5064,-1,2025-02-06,2025-02-06,2025
57663783.0,109,5064,-1,2025-02-06,2025-02-06,2025
57683606.0,109,5006,-1,2025-02-06,2025-02-06,2025
57682916.0,109,5036,-1,2025-02-07,2025-02-07,2025
57693034.0,109,5028,-1,2025-02-07,2025-02-07,2025
57687682.0,109,50BK,-1,2025-02-12,2025-02-12,2025
57725636.0,109,5030,-1,2025-02-12,2025-02-12,2025
57722356.0,109,50BK,-1,2025-02-12,2025-02-12,2025
57683752.0,109,50BK,-1,2025-02-12,2025-02-12,2025
57687685.0,109,50BK,-1,2025-02-12,2025-02-12,2025
57687282.0,109,50BK,-1,2025-02-12,2025-02-12,2025
57688574.0,109,50BK,-1,2025-02-12,2025-02-12,2025
57687460.0,109,50BK,-1,2025-02-12,2025-02-12,2025
57687409.0,109,50BK,-1,2025-02-12,2025-02-12,2025
57687457.0,109,50BK,-1,2025-02-12,2025-02-12,2025
57678026.0,109,50BK,-1,2025-02-12,2025-02-12,2025
57687407.0,109,50BK,-1,2025-02-12,2025-02-12,2025
57687545.0,109,50BK,-1,2025-02-12,2025-02-12,2025
57683349.0,109,50BK,-1,2025-02-12,2025-02-12,2025
57687797.0,109,50BK,-1,2025-02-12,2025-02-12,2025
57687884.0,109,50BK,-1,2025-02-12,2025-02-12,2025
57687342.0,109,50BK,-1,2025-02-12,2025-02-12,2025
57687633.0,109,50BK,-1,2025-02-12,2025-02-12,2025
57687276.0,109,50BK,-1,2025-02-12,2025-02-12,2025
57688687.0,109,50BK,-1,2025-02-12,2025-02-12,2025
57687745.0,109,50BK,-1,2025-02-12,2025-02-12,2025
57686578.0,109,50BK,-1,2025-02-12,2025-02-12,2025
57687741.0,109,50BK,-1,2025-02-12,2025-02-12,2025
57688315.0,109,50BK,-1,2025-02-12,2025-02-12,2025
