Order,Material,SLoc,Quantity,Pstng Date,Year,Tavg,Tmax,Tmin,RH,Month,Season,Delta_T,Region,Location
57450750.0,109,5041,-1,2025-01-04,2025,18.66,27.39,12.83,73.47,1,Winter,14.56,South,Bangalore
57466977.0,109,5024,-1,2025-01-04,2025,16.15,27.02,8.88,55.24,1,Winter,18.14,North1,Jaipur
57445856.0,109,5043,-1,2025-01-06,2025,24.22,27.85,21.58,71.06,1,Winter,6.270000000000003,South,Chennai
57436305.0,109,5023,-1,2025-01-06,2025,14.36,22.34,9.61,64.96,1,Winter,12.73,North1,Haryana
57439554.0,109,5029,-1,2025-01-06,2025,14.36,22.34,9.61,64.96,1,Winter,12.73,North1,Haryana
57479756.0,109,5036,-1,2025-01-07,2025,13.88,24.13,6.88,31.14,1,Winter,17.25,North1,Udaipur
57479901.0,109,5036,-1,2025-01-07,2025,13.88,24.13,6.88,31.14,1,Winter,17.25,North1,Udaipur
57493942.0,109,5028,-1,2025-01-08,2025,7.86,15.92,2.39,44.53,1,Winter,13.53,North1,Uttaranchal
57439446.0,109,5007,-1,2025-01-09,2025,15.38,23.55,7.79,58.34,1,Winter,15.760000000000002,West2,Raipur
57503454.0,109,5014,-1,2025-01-10,2025,19.2,30.1,10.19,50.77,1,Winter,19.910000000000004,West2,Vadodara
57523104.0,109,5011,-1,2025-01-14,2025,23.91,25.82,21.84,69.44,1,Winter,3.98,West1,Virar
56919569.0,109,5023,-1,2025-01-14,2025,12.6,21.89,4.57,53.59,1,Winter,17.32,North1,Haryana
57539079.0,109,5033,-1,2025-01-15,2025,15.33,23.34,9.24,52.66,1,Winter,14.1,North1,Lucknow
57493601.0,109,5064,-1,2025-01-15,2025,14.28,21.89,8.57,80.69,1,Winter,13.32,East,Guwahati
57498791.0,109,5025,-1,2025-01-15,2025,13.68,22.13,8.81,38.97,1,Winter,13.32,North2,Punjab
57546510.0,109,5030,-1,2025-01-16,2025,13.22,17.66,10.24,78.08,1,Winter,7.42,North1,Delhi
55724946.0,109,5020,1,2025-01-20,2025,20.41,29.06,13.32,53.44,1,Winter,15.739999999999998,West1,Pune
57554340.0,109,5004,-1,2025-01-21,2025,23.31,33.52,15.26,43.1,1,Winter,18.260000000000005,West2,Goa
57585157.0,109,5042,-1,2025-01-23,2025,22.11,31.34,14.89,64.0,1,Winter,16.45,South,Hyderabad
57594069.0,109,5041,-1,2025-01-23,2025,21.83,30.98,15.62,67.83,1,Winter,15.36,South,Bangalore
57609959.0,109,5023,-1,2025-01-25,2025,12.67,24.39,4.48,36.28,1,Winter,19.91,North1,Haryana
57610261.0,109,5029,-1,2025-01-25,2025,12.67,24.39,4.48,36.28,1,Winter,19.91,North1,Haryana
