Order,Material,SLoc,Quantity,Pstng Date,Merge_Date,Year
54530716.0,105,5003,-1,2024-01-10,2024-01-10,2024
54530716.0,105,5003,1,2024-01-16,2024-01-16,2024
55037167.0,105,5014,-1,2024-01-25,2024-01-25,2024
55167456.0,105,5001,-1,2024-01-29,2024-01-29,2024
54864548.0,105,5001,-1,2024-01-29,2024-01-29,2024
55171971.0,105,5003,-1,2024-01-29,2024-01-29,2024
55030434.0,105,5025,-1,2024-02-02,2024-02-02,2024
55037167.0,105,5014,1,2024-02-13,2024-02-13,2024
55339983.0,105,5003,-1,2024-02-23,2024-02-23,2024
55365248.0,105,5001,-1,2024-02-28,2024-02-28,2024
55491617.0,105,5042,-1,2024-03-18,2024-03-18,2024
55533587.0,105,5061,-1,2024-03-23,2024-03-23,2024
55520426.0,105,5064,-1,2024-03-23,2024-03-23,2024
55580051.0,105,5042,-1,2024-04-03,2024-04-03,2024
55751961.0,105,5061,-1,2024-04-26,2024-04-26,2024
55704679.0,105,5033,-1,2024-04-27,2024-04-27,2024
55818579.0,105,5001,-1,2024-05-08,2024-05-08,2024
55878065.0,105,5001,-1,2024-05-17,2024-05-17,2024
55894887.0,105,5030,-1,2024-05-23,2024-05-23,2024
55917981.0,105,5003,-1,2024-05-23,2024-05-23,2024
55930338.0,105,5042,-1,2024-05-29,2024-05-29,2024
55958739.0,105,5052,-1,2024-05-30,2024-05-30,2024
55979398.0,105,5001,-1,2024-06-03,2024-06-03,2024
56000005.0,105,5001,-1,2024-06-06,2024-06-06,2024
56006297.0,105,5001,-1,2024-06-06,2024-06-06,2024
56015691.0,105,5001,-1,2024-06-07,2024-06-07,2024
55910615.0,105,5001,-1,2024-06-08,2024-06-08,2024
55944951.0,105,5001,-1,2024-06-08,2024-06-08,2024
55955898.0,105,5001,-1,2024-06-08,2024-06-08,2024
56061534.0,105,5030,-1,2024-06-14,2024-06-14,2024
56091834.0,105,5003,-1,2024-06-20,2024-06-20,2024
56126015.0,105,5042,-1,2024-06-24,2024-06-24,2024
56163601.0,105,509A,-1,2024-06-28,2024-06-28,2024
56273251.0,105,5001,-1,2024-07-16,2024-07-16,2024
56337257.0,105,5001,-1,2024-07-25,2024-07-25,2024
98319172.0,105,5019,-3,2024-07-30,2024-07-30,2024
98319172.0,105,5019,3,2024-07-31,2024-07-31,2024
56292424.0,105,5039,-1,2024-07-31,2024-07-31,2024
56442875.0,105,5001,-1,2024-08-08,2024-08-08,2024
56453623.0,105,5064,-1,2024-08-09,2024-08-09,2024
98398160.0,105,5019,-1,2024-08-09,2024-08-09,2024
56452565.0,105,5001,-1,2024-08-09,2024-08-09,2024
56460432.0,105,5030,-1,2024-08-10,2024-08-10,2024
98396846.0,105,5019,-1,2024-08-12,2024-08-12,2024
56463983.0,105,5001,-1,2024-08-12,2024-08-12,2024
56497261.0,105,5001,-1,2024-08-17,2024-08-17,2024
56482861.0,105,5001,-1,2024-08-17,2024-08-17,2024
56500373.0,105,5001,-1,2024-08-17,2024-08-17,2024
56482755.0,105,5001,-1,2024-08-17,2024-08-17,2024
56496872.0,105,5001,-1,2024-08-17,2024-08-17,2024
56566355.0,105,5025,-1,2024-08-27,2024-08-27,2024
56564913.0,105,5001,-1,2024-08-27,2024-08-27,2024
56566792.0,105,5001,-1,2024-08-31,2024-08-31,2024
56597132.0,105,5030,-1,2024-08-31,2024-08-31,2024
98319172.0,105,5019,-3,2024-09-09,2024-09-09,2024
56655717.0,105,5001,-1,2024-09-09,2024-09-09,2024
56656832.0,105,5001,-1,2024-09-09,2024-09-09,2024
56657033.0,105,5001,-1,2024-09-10,2024-09-10,2024
56670922.0,105,5001,-1,2024-09-11,2024-09-11,2024
56686646.0,105,5001,-1,2024-09-12,2024-09-12,2024
56679414.0,105,5001,-1,2024-09-12,2024-09-12,2024
56710033.0,105,5001,-1,2024-09-17,2024-09-17,2024
98485041.0,105,5019,-1,2024-09-19,2024-09-19,2024
56742895.0,105,5001,-1,2024-09-20,2024-09-20,2024
56743093.0,105,5001,-1,2024-09-20,2024-09-20,2024
56778834.0,105,5001,-1,2024-09-26,2024-09-26,2024
56840203.0,105,5001,-1,2024-10-03,2024-10-03,2024
56866256.0,105,5003,-1,2024-10-08,2024-10-08,2024
56892519.0,105,5025,-1,2024-10-11,2024-10-11,2024
98529666.0,105,5019,-1,2024-10-11,2024-10-11,2024
56897773.0,105,5001,-1,2024-10-12,2024-10-12,2024
56928813.0,105,5030,-1,2024-10-15,2024-10-15,2024
56968238.0,105,5030,-1,2024-10-19,2024-10-19,2024
56961540.0,105,5003,-1,2024-10-21,2024-10-21,2024
57015493.0,105,5001,-1,2024-10-25,2024-10-25,2024
98488394.0,105,5019,-1,2024-10-28,2024-10-28,2024
98574501.0,105,5019,-2,2024-11-06,2024-11-06,2024
98574501.0,105,5019,-2,2024-11-06,2024-11-06,2024
98574501.0,105,5019,2,2024-11-06,2024-11-06,2024
98574501.0,105,5019,-2,2024-11-06,2024-11-06,2024
98574501.0,105,5019,2,2024-11-06,2024-11-06,2024
57118767.0,105,5001,-1,2024-11-11,2024-11-11,2024
57040331.0,105,5014,-1,2024-11-13,2024-11-13,2024
57138214.0,105,5011,-1,2024-11-15,2024-11-15,2024
57185965.0,105,5005,-1,2024-11-20,2024-11-20,2024
57207432.0,105,5042,-1,2024-11-23,2024-11-23,2024
57212333.0,105,5011,-1,2024-11-25,2024-11-25,2024
57212351.0,105,5001,-1,2024-11-26,2024-11-26,2024
57239423.0,105,5011,-1,2024-11-28,2024-11-28,2024
57239187.0,105,5011,-1,2024-11-28,2024-11-28,2024
57239323.0,105,5011,-1,2024-11-28,2024-11-28,2024
57239204.0,105,5011,-1,2024-11-28,2024-11-28,2024
57246856.0,105,5001,-1,2024-11-29,2024-11-29,2024
57361716.0,105,5011,-1,2024-12-16,2024-12-16,2024
57361708.0,105,5011,-1,2024-12-17,2024-12-17,2024
57386218.0,105,5011,-1,2024-12-19,2024-12-19,2024
56921187.0,105,5007,-1,2024-12-19,2024-12-19,2024
56921152.0,105,5007,-1,2024-12-19,2024-12-19,2024
57411066.0,105,5023,-1,2024-12-24,2024-12-24,2024
57426667.0,105,5005,-1,2024-12-26,2024-12-26,2024
57428985.0,105,5011,-1,2024-12-27,2024-12-27,2024
