Order,Material,SLoc,Quantity,Pstng Date,Year,Tavg,Tmax,Tmin,RH,Month,Season,Delta_T,Region,Location
80930637,110,5019,-20,2020-02-11,2020,22.02,28.35,16.64,70.75,2,Winter,11.71,West 1,Pune
48741076,110,5042,-1,2020-02-27,2020,24.07,33.35,15.62,28.3,2,Winter,17.730000000000004,South,Hyderabad
49046286,110,5024,-1,2020-06-24,2020,33.39,38.64,28.16,53.43,6,Summer,10.48,North1,Jaipur
49173473,110,5024,-1,2020-07-29,2020,32.43,38.81,27.56,56.74,7,Monsoon,11.250000000000004,North1,Jaipur
49604723,110,5021,-1,2020-11-25,2020,18.4,25.27,13.34,27.09,11,Post-Monsoon,11.93,North1,Delhi
49611224,110,5021,-1,2020-11-26,2020,17.42,25.62,11.64,50.54,11,Post-Monsoon,13.98,North1,Delhi
49609669,110,5021,-1,2020-11-26,2020,17.42,25.62,11.64,50.54,11,Post-Monsoon,13.98,North1,Delhi
49615909,110,5021,-1,2020-11-27,2020,17.63,27.78,10.09,44.13,11,Post-Monsoon,17.69,North1,Delhi
49614616,110,5021,-1,2020-11-27,2020,17.63,27.78,10.09,44.13,11,Post-Monsoon,17.69,North1,Delhi
49618836,110,5021,-1,2020-11-28,2020,16.58,26.56,9.21,41.63,11,Post-Monsoon,17.349999999999998,North1,Delhi
49620952,110,5021,-1,2020-11-30,2020,17.0,26.95,10.56,33.06,11,Post-Monsoon,16.39,North1,Delhi
49620188,110,5021,-1,2020-11-30,2020,17.0,26.95,10.56,33.06,11,Post-Monsoon,16.39,North1,Delhi
49622038,110,5021,-1,2020-11-30,2020,17.0,26.95,10.56,33.06,11,Post-Monsoon,16.39,North1,Delhi
49630581,110,5021,-1,2020-12-02,2020,17.78,27.78,10.22,43.13,12,Winter,17.560000000000002,North1,Delhi
49637745,110,5021,-1,2020-12-03,2020,18.09,27.64,10.23,45.52,12,Winter,17.41,North1,Delhi
49646193,110,5021,-1,2020-12-05,2020,19.62,29.84,11.49,30.46,12,Winter,18.35,North1,Delhi
49653836,110,5021,-1,2020-12-08,2020,19.19,28.09,13.06,38.14,12,Winter,15.03,North1,Delhi
49658273,110,5021,-1,2020-12-09,2020,20.08,29.53,12.35,37.86,12,Winter,17.18,North1,Delhi
49656639,110,5021,-1,2020-12-09,2020,20.08,29.53,12.35,37.86,12,Winter,17.18,North1,Delhi
49670680,110,5021,-1,2020-12-12,2020,19.26,24.98,14.7,59.32,12,Winter,10.28,North1,Delhi
49677793,110,5021,-1,2020-12-15,2020,12.32,20.1,5.95,45.29,12,Winter,14.150000000000002,North1,Delhi
49677592,110,5021,-1,2020-12-15,2020,12.32,20.1,5.95,45.29,12,Winter,14.150000000000002,North1,Delhi
49682808,110,5021,-1,2020-12-16,2020,12.74,21.61,6.98,39.86,12,Winter,14.63,North1,Delhi
49681579,110,5021,-1,2020-12-16,2020,12.74,21.61,6.98,39.86,12,Winter,14.63,North1,Delhi
49684237,110,5021,-1,2020-12-16,2020,12.74,21.61,6.98,39.86,12,Winter,14.63,North1,Delhi
49689029,110,5021,-1,2020-12-17,2020,10.2,18.11,3.62,36.6,12,Winter,14.489999999999998,North1,Delhi
49687546,110,5021,-1,2020-12-17,2020,10.2,18.11,3.62,36.6,12,Winter,14.489999999999998,North1,Delhi
49687667,110,5021,-1,2020-12-17,2020,10.2,18.11,3.62,36.6,12,Winter,14.489999999999998,North1,Delhi
49692260,110,5021,-1,2020-12-18,2020,11.3,21.24,3.94,33.4,12,Winter,17.299999999999997,North1,Delhi
49693850,110,5021,-1,2020-12-19,2020,12.7,23.78,4.68,29.62,12,Winter,19.1,North1,Delhi
49696302,110,5021,-1,2020-12-19,2020,12.7,23.78,4.68,29.62,12,Winter,19.1,North1,Delhi
49695895,110,5021,-1,2020-12-19,2020,12.7,23.78,4.68,29.62,12,Winter,19.1,North1,Delhi
49699425,110,5021,-1,2020-12-21,2020,13.65,21.22,6.89,38.52,12,Winter,14.329999999999998,North1,Delhi
49696493,110,5021,-1,2020-12-21,2020,13.65,21.22,6.89,38.52,12,Winter,14.329999999999998,North1,Delhi
49696600,110,5021,-1,2020-12-21,2020,13.65,21.22,6.89,38.52,12,Winter,14.329999999999998,North1,Delhi
49702737,110,5021,-1,2020-12-22,2020,15.28,24.61,8.61,34.77,12,Winter,16.0,North1,Delhi
49704203,110,5021,-1,2020-12-23,2020,14.76,24.94,7.57,36.77,12,Winter,17.37,North1,Delhi
49708373,110,5021,-1,2020-12-23,2020,14.76,24.94,7.57,36.77,12,Winter,17.37,North1,Delhi
49712029,110,5021,-1,2020-12-24,2020,14.06,23.91,7.11,40.37,12,Winter,16.8,North1,Delhi
49710538,110,5021,-1,2020-12-24,2020,14.06,23.91,7.11,40.37,12,Winter,16.8,North1,Delhi
49656639,110,5021,1,2020-12-25,2020,13.2,22.98,6.16,40.0,12,Winter,16.82,North1,Delhi
49714381,110,5021,-1,2020-12-26,2020,13.95,23.8,6.18,38.05,12,Winter,17.62,North1,Delhi
49714363,110,5021,-1,2020-12-26,2020,13.95,23.8,6.18,38.05,12,Winter,17.62,North1,Delhi
49714327,110,5021,-1,2020-12-26,2020,13.95,23.8,6.18,38.05,12,Winter,17.62,North1,Delhi
49720100,110,5021,-1,2020-12-31,2020,10.78,21.72,3.05,39.56,12,Winter,18.67,North1,Delhi
