Order,Material,SLoc,Quantity,Pstng Date,Merge_Date,Year
80930637,110,5019,-20,2020-02-11,2020-02-11,2020
48741076,110,5042,-1,2020-02-27,2020-02-27,2020
49046286,110,5024,-1,2020-06-24,2020-06-24,2020
49173473,110,5024,-1,2020-07-29,2020-07-29,2020
49604723,110,5021,-1,2020-11-25,2020-11-25,2020
49611224,110,5021,-1,2020-11-26,2020-11-26,2020
49609669,110,5021,-1,2020-11-26,2020-11-26,2020
49615909,110,5021,-1,2020-11-27,2020-11-27,2020
49614616,110,5021,-1,2020-11-27,2020-11-27,2020
49618836,110,5021,-1,2020-11-28,2020-11-28,2020
49620952,110,5021,-1,2020-11-30,2020-11-30,2020
49620188,110,5021,-1,2020-11-30,2020-11-30,2020
49622038,110,5021,-1,2020-11-30,2020-11-30,2020
49630581,110,5021,-1,2020-12-02,2020-12-02,2020
49637745,110,5021,-1,2020-12-03,2020-12-03,2020
49646193,110,5021,-1,2020-12-05,2020-12-05,2020
49653836,110,5021,-1,2020-12-08,2020-12-08,2020
49658273,110,5021,-1,2020-12-09,2020-12-09,2020
49656639,110,5021,-1,2020-12-09,2020-12-09,2020
49670680,110,5021,-1,2020-12-12,2020-12-12,2020
49677793,110,5021,-1,2020-12-15,2020-12-15,2020
49677592,110,5021,-1,2020-12-15,2020-12-15,2020
49682808,110,5021,-1,2020-12-16,2020-12-16,2020
49681579,110,5021,-1,2020-12-16,2020-12-16,2020
49684237,110,5021,-1,2020-12-16,2020-12-16,2020
49689029,110,5021,-1,2020-12-17,2020-12-17,2020
49687546,110,5021,-1,2020-12-17,2020-12-17,2020
49687667,110,5021,-1,2020-12-17,2020-12-17,2020
49692260,110,5021,-1,2020-12-18,2020-12-18,2020
49693850,110,5021,-1,2020-12-19,2020-12-19,2020
49696302,110,5021,-1,2020-12-19,2020-12-19,2020
49695895,110,5021,-1,2020-12-19,2020-12-19,2020
49699425,110,5021,-1,2020-12-21,2020-12-21,2020
49696493,110,5021,-1,2020-12-21,2020-12-21,2020
49696600,110,5021,-1,2020-12-21,2020-12-21,2020
49702737,110,5021,-1,2020-12-22,2020-12-22,2020
49704203,110,5021,-1,2020-12-23,2020-12-23,2020
49708373,110,5021,-1,2020-12-23,2020-12-23,2020
49712029,110,5021,-1,2020-12-24,2020-12-24,2020
49710538,110,5021,-1,2020-12-24,2020-12-24,2020
49656639,110,5021,1,2020-12-25,2020-12-25,2020
49714381,110,5021,-1,2020-12-26,2020-12-26,2020
49714363,110,5021,-1,2020-12-26,2020-12-26,2020
49714327,110,5021,-1,2020-12-26,2020-12-26,2020
49720100,110,5021,-1,2020-12-31,2020-12-31,2020
