Order,Material,SLoc,Quantity,Pstng Date,Year,Tavg,Tmax,Tmin,RH,Month,Season,Delta_T,Region,Location
50132748,107,5030,-1,2021-05-22,2021,29.68,36.73,23.62,52.14,5,Summer,13.109999999999996,North1,Delhi
50241461,107,5001,-1,2021-05-25,2021,29.01,33.79,25.55,79.47,5,Summer,8.239999999999998,West1,Mumbai
50454920,107,5009,-1,2021-07-21,2021,24.04,26.3,22.86,92.67,7,Monsoon,3.4400000000000013,West1,Nashik
50514869,107,5064,-1,2021-08-06,2021,29.23,35.12,24.64,76.26,8,Monsoon,10.479999999999997,East,Guwahati
50567995,107,5064,-1,2021-08-21,2021,26.49,31.6,23.34,84.9,8,Monsoon,8.260000000000002,East,Guwahati
50778128,107,5001,-1,2021-10-16,2021,26.1,30.92,21.82,75.9,10,Post-Monsoon,9.1,West1,Mumbai
50809339,107,5042,-1,2021-10-26,2021,21.56,26.79,17.41,85.99,10,Post-Monsoon,9.38,South,Hyderabad
50866934,107,5001,-1,2021-11-09,2021,22.97,30.25,17.47,71.0,11,Post-Monsoon,12.78,West1,Mumbai
50911996,107,5064,-1,2021-11-19,2021,18.62,24.98,14.4,82.27,11,Post-Monsoon,10.58,East,Guwahati
50945436,107,5064,-1,2021-11-30,2021,17.11,24.52,12.37,80.05,11,Post-Monsoon,12.15,East,Guwahati
51050533,107,5064,-1,2021-12-24,2021,15.04,21.53,10.68,73.87,12,Winter,10.85,East,Guwahati
