Order,Material,SLoc,Quantity,Pstng Date,Merge_Date,Year
50132748,107,5030,-1,2021-05-22,2021-05-22,2021
50241461,107,5001,-1,2021-05-25,2021-05-25,2021
50454920,107,5009,-1,2021-07-21,2021-07-21,2021
50514869,107,5064,-1,2021-08-06,2021-08-06,2021
50567995,107,5064,-1,2021-08-21,2021-08-21,2021
50778128,107,5001,-1,2021-10-16,2021-10-16,2021
50809339,107,5042,-1,2021-10-26,2021-10-26,2021
50866934,107,5001,-1,2021-11-09,2021-11-09,2021
50911996,107,5064,-1,2021-11-19,2021-11-19,2021
50945436,107,5064,-1,2021-11-30,2021-11-30,2021
51050533,107,5064,-1,2021-12-24,2021-12-24,2021
