Order,Material,SLoc,Quantity,Pstng Date,Merge_Date,Year
55020639.0,109,5006,-1,2024-01-08,2024-01-08,2024
55039704.0,109,5006,-1,2024-01-08,2024-01-08,2024
55128560.0,109,5042,-1,2024-01-22,2024-01-22,2024
54850798.0,109,5025,-1,2024-01-25,2024-01-25,2024
55168043.0,109,5041,-1,2024-01-29,2024-01-29,2024
55049267.0,109,5064,-1,2024-02-05,2024-02-05,2024
55302491.0,109,5003,-1,2024-02-19,2024-02-19,2024
55302507.0,109,5003,-1,2024-02-22,2024-02-22,2024
55348342.0,109,5041,-1,2024-02-26,2024-02-26,2024
55081797.0,109,5004,-1,2024-02-27,2024-02-27,2024
55464784.0,109,5042,-1,2024-03-18,2024-03-18,2024
55505361.0,109,5052,-1,2024-03-19,2024-03-19,2024
55521705.0,109,5041,-1,2024-03-22,2024-03-22,2024
55571195.0,109,5041,-1,2024-03-28,2024-03-28,2024
55566943.0,109,5039,-1,2024-03-28,2024-03-28,2024
55958181.0,109,5004,-1,2024-05-29,2024-05-29,2024
56030730.0,109,5064,-1,2024-06-10,2024-06-10,2024
56168955.0,109,5003,-1,2024-07-03,2024-07-03,2024
56252103.0,109,5033,-1,2024-07-11,2024-07-11,2024
56260346.0,109,5004,-1,2024-07-12,2024-07-12,2024
56259421.0,109,5032,-1,2024-07-12,2024-07-12,2024
56119566.0,109,5030,-1,2024-07-12,2024-07-12,2024
56315674.0,109,5004,-1,2024-07-22,2024-07-22,2024
56347514.0,109,5024,-1,2024-07-29,2024-07-29,2024
98319172.0,109,5019,-3,2024-07-30,2024-07-30,2024
98319172.0,109,5019,3,2024-07-31,2024-07-31,2024
56397719.0,109,5039,-1,2024-08-02,2024-08-02,2024
56417969.0,109,5021,-1,2024-08-06,2024-08-06,2024
98398160.0,109,5019,-1,2024-08-09,2024-08-09,2024
98396846.0,109,5019,-1,2024-08-12,2024-08-12,2024
56464203.0,109,5024,-1,2024-08-12,2024-08-12,2024
56470499.0,109,5042,-1,2024-08-13,2024-08-13,2024
56260346.0,109,5004,1,2024-08-16,2024-08-16,2024
56526256.0,109,5024,-1,2024-08-21,2024-08-21,2024
56537508.0,109,5042,-1,2024-08-22,2024-08-22,2024
56535998.0,109,5024,-1,2024-08-22,2024-08-22,2024
56537508.0,109,5042,1,2024-08-23,2024-08-23,2024
56537508.0,109,50BK,-1,2024-08-26,2024-08-26,2024
56535848.0,109,50BK,-1,2024-08-26,2024-08-26,2024
56537632.0,109,50BK,-1,2024-08-26,2024-08-26,2024
56545908.0,109,50BK,-1,2024-08-26,2024-08-26,2024
56544833.0,109,50BK,-1,2024-08-26,2024-08-26,2024
56559379.0,109,50BK,-1,2024-08-28,2024-08-28,2024
56559314.0,109,50BK,-1,2024-08-28,2024-08-28,2024
56559155.0,109,50BK,-1,2024-08-28,2024-08-28,2024
56559089.0,109,50BK,-1,2024-08-28,2024-08-28,2024
56559198.0,109,50BK,-1,2024-08-28,2024-08-28,2024
56559001.0,109,50BK,-1,2024-08-28,2024-08-28,2024
56602970.0,109,5005,-1,2024-08-31,2024-08-31,2024
56628413.0,109,5005,-1,2024-09-04,2024-09-04,2024
98319172.0,109,5019,-3,2024-09-09,2024-09-09,2024
56648175.0,109,5042,-1,2024-09-10,2024-09-10,2024
56673512.0,109,5032,-1,2024-09-11,2024-09-11,2024
