Order,Material,SLoc,   Quantity,Pstng Date,,,,,,,,,,,
68166446,102,5030,-1,1/3/2026,,,,,,,,,,,
68166614,102,5042,-2,1/3/2026,,,,,,,,,,,
68160574,102,5041,-1,1/5/2026,,,,,,,,,,,
68174078,102,5041,-1,1/5/2026,,,,,,,,,,,
68174448,102,5023,-1,1/5/2026,,,,,,,,,,,
68186637,102,5030,-1,1/6/2026,,,,,,,,,,,
68184970,102,5042,-1,1/6/2026,,,,,,,,,,,
68161485,102,5005,-2,1/6/2026,,,,,,,,,,,
68186069,102,5028,-2,1/6/2026,,,,,,,,,,,
68193889,102,5022,-1,1/7/2026,,,,,,,,,,,
68166805,102,5011,-2,1/7/2026,,,,,,,,,,,
68191744,102,5021,-1,1/7/2026,,,,,,,,,,,
68186207,102,5024,-1,1/7/2026,,,,,,,,,,,
68175183,102,5021,-1,1/7/2026,,,,,,,,,,,
68040454,102,5001,-2,1/8/2026,,,,,,,,,,,
59678110,102,5001,-2,1/8/2026,,,,,,,,,,,
68144911,102,5001,-2,1/8/2026,,,,,,,,,,,
68039914,102,5001,-2,1/8/2026,,,,,,,,,,,
68201671,102,5003,-1,1/8/2026,,,,,,,,,,,
68206381,102,5003,-1,1/8/2026,,,,,,,,,,,
68206226,102,5021,-1,1/8/2026,,,,,,,,,,,
68215360,102,5042,-1,1/9/2026,,,,,,,,,,,
68217147,102,5001,-1,1/9/2026,,,,,,,,,,,
68186042,102,5001,-2,1/9/2026,,,,,,,,,,,
68214884,102,5001,-5,1/9/2026,,,,,,,,,,,
68211438,102,5030,-1,1/9/2026,,,,,,,,,,,
68209230,102,5001,-2,1/9/2026,,,,,,,,,,,
68180009,102,5001,-2,1/9/2026,,,,,,,,,,,
68217345,102,5033,-1,1/10/2026,,,,,,,,,,,
68223149,102,5030,-1,1/10/2026,,,,,,,,,,,
68221304,102,5030,-1,1/10/2026,,,,,,,,,,,
68174825,102,5023,-1,1/10/2026,,,,,,,,,,,
68218372,102,5001,-3,1/10/2026,,,,,,,,,,,
68218294,102,5001,-3,1/10/2026,,,,,,,,,,,
68217293,102,5006,-1,1/10/2026,,,,,,,,,,,
68228141,102,5001,-4,1/12/2026,,,,,,,,,,,
68180996,102,5001,-4,1/12/2026,,,,,,,,,,,
68173953,102,5001,-1,1/12/2026,,,,,,,,,,,
68185134,102,5001,-1,1/12/2026,,,,,,,,,,,
68228475,102,5041,-1,1/12/2026,,,,,,,,,,,
68226134,102,5030,-1,1/12/2026,,,,,,,,,,,
68227794,102,5001,-2,1/12/2026,,,,,,,,,,,
68226373,102,5001,-1,1/12/2026,,,,,,,,,,,
68228178,102,5042,-1,1/12/2026,,,,,,,,,,,
68242479,102,5030,-1,1/13/2026,,,,,,,,,,,
68235787,102,5030,-1,1/13/2026,,,,,,,,,,,
68242988,102,5001,-6,1/13/2026,,,,,,,,,,,
68239319,102,5001,-2,1/13/2026,,,,,,,,,,,
68239941,102,5021,-1,1/13/2026,,,,,,,,,,,
68158365,102,5022,-2,1/13/2026,,,,,,,,,,,
68126589,102,5001,-2,1/13/2026,,,,,,,,,,,
68240439,102,5001,-2,1/13/2026,,,,,,,,,,,
68239947,102,5021,-1,1/13/2026,,,,,,,,,,,
68239714,102,5042,-1,1/13/2026,,,,,,,,,,,
68250699,102,5001,-3,1/14/2026,,,,,,,,,,,
68250938,102,5042,-1,1/14/2026,,,,,,,,,,,
68110753,102,5001,-2,1/14/2026,,,,,,,,,,,
68250688,102,5001,-3,1/14/2026,,,,,,,,,,,
68250813,102,5042,-1,1/14/2026,,,,,,,,,,,
68261818,102,5001,-2,1/15/2026,,,,,,,,,,,
68261734,102,5001,-4,1/15/2026,,,,,,,,,,,
68257820,102,5030,-1,1/15/2026,,,,,,,,,,,
68257971,102,5030,-1,1/15/2026,,,,,,,,,,,
68237050,102,5021,-1,1/15/2026,,,,,,,,,,,
68247442,102,5001,-2,1/15/2026,,,,,,,,,,,
68261603,102,5001,-2,1/15/2026,,,,,,,,,,,
68258672,102,5021,-1,1/15/2026,,,,,,,,,,,
68258197,102,5030,-1,1/15/2026,,,,,,,,,,,
68267893,102,5001,-10,1/16/2026,,,,,,,,,,,
68265917,102,5001,-1,1/16/2026,,,,,,,,,,,
68272784,102,5001,-1,1/16/2026,,,,,,,,,,,
68273206,102,5023,-1,1/16/2026,,,,,,,,,,,
54672906,102,5001,1,1/16/2026,,,,,,,,,,,
54581680,102,5001,2,1/16/2026,,,,,,,,,,,
53050752,102,5001,2,1/16/2026,,,,,,,,,,,
68273476,102,5001,-2,1/16/2026,,,,,,,,,,,
68223730,102,5023,-1,1/16/2026,,,,,,,,,,,
68258852,102,5011,-2,1/16/2026,,,,,,,,,,,
68277410,102,5062,-1,1/16/2026,,,,,,,,,,,
68277495,102,5021,-1,1/17/2026,,,,,,,,,,,
68244045,102,5003,-2,1/17/2026,,,,,,,,,,,
68283470,102,5001,-2,1/17/2026,,,,,,,,,,,
68216513,102,5004,-1,1/17/2026,,,,,,,,,,,
68283158,102,5001,-1,1/17/2026,,,,,,,,,,,
68284341,102,5003,-1,1/19/2026,,,,,,,,,,,
68283603,102,5011,-2,1/19/2026,,,,,,,,,,,
68288509,102,5001,-4,1/19/2026,,,,,,,,,,,
68289193,102,5001,-2,1/19/2026,,,,,,,,,,,
68288531,102,5001,-2,1/19/2026,,,,,,,,,,,
68106604,102,5021,1,1/19/2026,,,,,,,,,,,
68286182,102,5001,-4,1/19/2026,,,,,,,,,,,
68288301,102,5001,-2,1/19/2026,,,,,,,,,,,
68287968,102,5010,-1,1/19/2026,,,,,,,,,,,
68287352,102,5022,-1,1/19/2026,,,,,,,,,,,
68288695,102,5061,-1,1/19/2026,,,,,,,,,,,
68287909,102,5023,-1,1/19/2026,,,,,,,,,,,
68300972,102,5041,-1,1/20/2026,,,,,,,,,,,
68264478,102,5030,-1,1/20/2026,,,,,,,,,,,
68300879,102,5005,-1,1/20/2026,,,,,,,,,,,
68282736,102,5030,-1,1/20/2026,,,,,,,,,,,
68299137,102,5001,-2,1/20/2026,,,,,,,,,,,
68290696,102,5001,-2,1/20/2026,,,,,,,,,,,
68292723,102,5030,-1,1/20/2026,,,,,,,,,,,
68287630,102,5030,-1,1/20/2026,,,,,,,,,,,
68286179,102,5021,-1,1/20/2026,,,,,,,,,,,
68293206,102,5023,-1,1/20/2026,,,,,,,,,,,
68286188,102,5021,-1,1/21/2026,,,,,,,,,,,
68308866,102,5022,-1,1/21/2026,,,,,,,,,,,
68193905,102,5021,-1,1/21/2026,,,,,,,,,,,
68309537,102,5042,-1,1/21/2026,,,,,,,,,,,
68311522,102,5030,-1,1/21/2026,,,,,,,,,,,
68171762,102,5046,-1,1/21/2026,,,,,,,,,,,
68310544,102,5030,-1,1/21/2026,,,,,,,,,,,
68309808,102,5041,-1,1/21/2026,,,,,,,,,,,
68309857,102,5001,-2,1/21/2026,,,,,,,,,,,
68309066,102,5001,-1,1/21/2026,,,,,,,,,,,
68217346,102,5006,-1,1/22/2026,,,,,,,,,,,
68300532,102,5021,-2,1/22/2026,,,,,,,,,,,
68215326,102,5014,-1,1/22/2026,,,,,,,,,,,
68291682,102,5014,-1,1/22/2026,,,,,,,,,,,
58951451,102,5041,1,1/22/2026,,,,,,,,,,,
68320428,102,5042,-2,1/22/2026,,,,,,,,,,,
68320410,102,5042,-4,1/22/2026,,,,,,,,,,,
68320884,102,5001,-2,1/22/2026,,,,,,,,,,,
68186595,102,5024,-1,1/22/2026,,,,,,,,,,,
68296422,102,5022,-2,1/22/2026,,,,,,,,,,,
68320067,102,5006,-1,1/22/2026,,,,,,,,,,,
68321800,102,5030,-1,1/22/2026,,,,,,,,,,,
68327496,102,5030,-1,1/23/2026,,,,,,,,,,,
68331842,102,5011,-2,1/23/2026,,,,,,,,,,,
68330960,102,5010,-1,1/23/2026,,,,,,,,,,,
68320106,102,5021,-1,1/23/2026,,,,,,,,,,,
68326064,102,5001,-2,1/23/2026,,,,,,,,,,,
68315066,102,5030,-1,1/23/2026,,,,,,,,,,,
68331300,102,5022,-2,1/23/2026,,,,,,,,,,,
68261445,102,5021,-1,1/23/2026,,,,,,,,,,,
68337239,102,5021,-1,1/24/2026,,,,,,,,,,,
68333674,102,5001,-1,1/24/2026,,,,,,,,,,,
68339749,102,5030,-1,1/24/2026,,,,,,,,,,,
68288737,102,5023,-1,1/27/2026,,,,,,,,,,,
68343807,102,5011,-2,1/27/2026,,,,,,,,,,,
68349084,102,5011,-2,1/27/2026,,,,,,,,,,,
68341392,102,5001,-1,1/27/2026,,,,,,,,,,,
68353891,102,5030,-2,1/27/2026,,,,,,,,,,,
68342272,102,5001,-1,1/27/2026,,,,,,,,,,,
68287820,102,5041,-1,1/28/2026,,,,,,,,,,,
68367439,102,5030,-1,1/28/2026,,,,,,,,,,,
68258881,102,5022,-1,1/28/2026,,,,,,,,,,,
68365564,102,5042,-2,1/28/2026,,,,,,,,,,,
68362792,102,5022,-2,1/28/2026,,,,,,,,,,,
68376607,102,5042,-1,1/29/2026,,,,,,,,,,,
68367284,102,5021,-1,1/29/2026,,,,,,,,,,,
68373622,102,5001,-1,1/29/2026,,,,,,,,,,,
59704270,102,5020,1,1/30/2026,,,,,,,,,,,
68360455,102,5010,-1,1/30/2026,,,,,,,,,,,
68390087,102,5010,-1,1/30/2026,,,,,,,,,,,
68388455,102,5022,-1,1/30/2026,,,,,,,,,,,
68387690,102,5041,-1,1/30/2026,,,,,,,,,,,
68389858,102,5030,-1,1/30/2026,,,,,,,,,,,
68387697,102,5041,-1,1/30/2026,,,,,,,,,,,
68395663,102,5001,-4,1/31/2026,,,,,,,,,,,
68231787,102,5046,-1,1/31/2026,,,,,,,,,,,
68002078,102,5028,1,1/31/2026,,,,,,,,,,,
68399453,102,5030,-1,2/2/2026,,,,,,,,,,,
68398898,102,5001,-1,2/2/2026,,,,,,,,,,,
68400237,102,5023,-2,2/2/2026,,,,,,,,,,,
68400912,102,5001,-1,2/2/2026,,,,,,,,,,,
68399954,102,5001,-4,2/2/2026,,,,,,,,,,,
68401170,102,5001,-2,2/2/2026,,,,,,,,,,,
68397334,102,5001,-2,2/2/2026,,,,,,,,,,,
68400354,102,5001,-2,2/2/2026,,,,,,,,,,,
68396845,102,5011,-2,2/3/2026,,,,,,,,,,,
68396848,102,5011,-2,2/3/2026,,,,,,,,,,,
68412076,102,5042,-2,2/3/2026,,,,,,,,,,,
68401268,102,5001,-2,2/3/2026,,,,,,,,,,,
68411266,102,5001,-2,2/3/2026,,,,,,,,,,,
68412382,102,5003,-1,2/4/2026,,,,,,,,,,,
68414065,102,5030,-1,2/4/2026,,,,,,,,,,,
68432103,102,5030,-1,2/5/2026,,,,,,,,,,,
68443099,102,5042,-2,2/6/2026,,,,,,,,,,,
68445385,102,5023,-1,2/6/2026,,,,,,,,,,,
68433262,102,5003,-1,2/6/2026,,,,,,,,,,,
68439779,102,5001,-2,2/9/2026,,,,,,,,,,,
68454749,102,5023,-1,2/9/2026,,,,,,,,,,,
68453906,102,5022,-4,2/9/2026,,,,,,,,,,,
68442915,102,5001,-2,2/9/2026,,,,,,,,,,,
68450141,102,5022,-1,2/9/2026,,,,,,,,,,,
68455477,102,5003,-2,2/9/2026,,,,,,,,,,,
68439645,102,5001,-2,2/9/2026,,,,,,,,,,,
68468604,102,5030,-1,2/10/2026,,,,,,,,,,,
68468785,102,5021,-1,2/10/2026,,,,,,,,,,,
68460452,102,5061,-1,2/10/2026,,,,,,,,,,,
68460500,102,5061,-1,2/10/2026,,,,,,,,,,,
68466780,102,5001,-2,2/10/2026,,,,,,,,,,,
68466715,102,5042,-2,2/10/2026,,,,,,,,,,,
68466341,102,5021,-1,2/10/2026,,,,,,,,,,,
68467050,102,5001,-2,2/10/2026,,,,,,,,,,,
68467712,102,5041,-1,2/10/2026,,,,,,,,,,,
68467690,102,5041,-1,2/10/2026,,,,,,,,,,,
68464518,102,5030,-1,2/10/2026,,,,,,,,,,,
68455033,102,5041,-1,2/10/2026,,,,,,,,,,,
68473574,102,5001,-5,2/11/2026,,,,,,,,,,,
68477363,102,5001,-1,2/11/2026,,,,,,,,,,,
68282685,102,5023,-1,2/11/2026,,,,,,,,,,,
68403084,102,5021,-1,2/11/2026,,,,,,,,,,,
68478492,102,5030,-1,2/11/2026,,,,,,,,,,,
68484315,102,5022,-1,2/12/2026,,,,,,,,,,,
68488167,102,5041,-1,2/12/2026,,,,,,,,,,,
68488055,102,5023,-1,2/12/2026,,,,,,,,,,,
68487676,102,5001,-2,2/12/2026,,,,,,,,,,,
68484153,102,5022,-1,2/12/2026,,,,,,,,,,,
68497612,102,5001,-1,2/13/2026,,,,,,,,,,,
68495194,102,5001,-2,2/13/2026,,,,,,,,,,,
68488261,102,5001,-4,2/13/2026,,,,,,,,,,,
68497973,102,5022,-4,2/13/2026,,,,,,,,,,,
68497600,102,5001,-2,2/13/2026,,,,,,,,,,,
68499000,102,5030,-1,2/13/2026,,,,,,,,,,,
68265345,102,5001,-2,2/13/2026,,,,,,,,,,,
68497311,102,5001,-1,2/13/2026,,,,,,,,,,,
68498749,102,5023,-1,2/13/2026,,,,,,,,,,,
68478705,102,5003,-1,2/14/2026,,,,,,,,,,,
68505499,102,5023,-1,2/14/2026,,,,,,,,,,,
68506239,102,5022,-1,2/14/2026,,,,,,,,,,,
68503253,102,5001,-4,2/14/2026,,,,,,,,,,,
68509177,102,5023,-1,2/16/2026,,,,,,,,,,,
68508080,102,5001,-1,2/16/2026,,,,,,,,,,,
68509565,102,5042,-1,2/16/2026,,,,,,,,,,,
68507974,102,5042,-1,2/16/2026,,,,,,,,,,,
68508203,102,5022,-1,2/16/2026,,,,,,,,,,,
68509138,102,5023,-1,2/16/2026,,,,,,,,,,,
68510836,102,5024,-1,2/16/2026,,,,,,,,,,,
68477310,102,5003,-2,2/17/2026,,,,,,,,,,,
68519539,102,5021,-1,2/17/2026,,,,,,,,,,,
68510559,102,5014,-2,2/17/2026,,,,,,,,,,,
68519388,102,5001,-1,2/17/2026,,,,,,,,,,,
68519109,102,5030,-1,2/17/2026,,,,,,,,,,,
68526753,102,5021,-2,2/18/2026,,,,,,,,,,,
68524745,102,5021,-2,2/18/2026,,,,,,,,,,,
68524758,102,5021,-1,2/18/2026,,,,,,,,,,,
68520472,102,5001,-1,2/18/2026,,,,,,,,,,,
68521148,102,5021,-1,2/18/2026,,,,,,,,,,,
68526252,102,5023,-1,2/18/2026,,,,,,,,,,,
68524824,102,5021,-2,2/18/2026,,,,,,,,,,,
68524413,102,5001,-5,2/18/2026,,,,,,,,,,,
68526761,102,5021,-2,2/18/2026,,,,,,,,,,,
68526721,102,5003,-1,2/18/2026,,,,,,,,,,,
68528950,102,5024,-1,2/18/2026,,,,,,,,,,,
68535771,102,5021,-2,2/19/2026,,,,,,,,,,,
68535793,102,5021,-2,2/19/2026,,,,,,,,,,,
68536512,102,5042,-1,2/19/2026,,,,,,,,,,,
68535787,102,5021,-2,2/19/2026,,,,,,,,,,,
68519090,102,5030,-1,2/19/2026,,,,,,,,,,,
68505671,102,5030,-1,2/19/2026,,,,,,,,,,,
68536567,102,5042,-1,2/19/2026,,,,,,,,,,,
68546808,102,5022,-4,2/20/2026,,,,,,,,,,,
68545642,102,5001,-4,2/20/2026,,,,,,,,,,,
68538589,102,5042,-2,2/20/2026,,,,,,,,,,,
68545861,102,5001,-1,2/20/2026,,,,,,,,,,,
68545942,102,5001,-2,2/20/2026,,,,,,,,,,,
68545777,102,5030,-1,2/20/2026,,,,,,,,,,,
68536764,102,5001,-2,2/20/2026,,,,,,,,,,,
68536656,102,5001,-4,2/20/2026,,,,,,,,,,,
68547256,102,5030,-1,2/20/2026,,,,,,,,,,,
68555165,102,5021,-1,2/21/2026,,,,,,,,,,,
68554729,102,5041,-1,2/21/2026,,,,,,,,,,,
68554551,102,5021,-1,2/21/2026,,,,,,,,,,,
68558031,102,5042,-1,2/23/2026,,,,,,,,,,,
68557857,102,5042,-1,2/23/2026,,,,,,,,,,,
68555475,102,5042,-1,2/23/2026,,,,,,,,,,,
68556612,102,5001,-2,2/23/2026,,,,,,,,,,,
68536817,102,5042,-1,2/23/2026,,,,,,,,,,,
68555507,102,5042,-3,2/23/2026,,,,,,,,,,,
68556630,102,5001,-1,2/23/2026,,,,,,,,,,,
68556677,102,5001,-1,2/23/2026,,,,,,,,,,,
68554799,102,5014,-1,2/23/2026,,,,,,,,,,,
68557990,102,5022,-2,2/23/2026,,,,,,,,,,,
68558139,102,5010,-1,2/23/2026,,,,,,,,,,,
68557847,102,5023,-2,2/23/2026,,,,,,,,,,,
68559944,102,5030,-1,2/23/2026,,,,,,,,,,,
68570736,102,5021,-1,2/24/2026,,,,,,,,,,,
68565989,102,5001,-2,2/24/2026,,,,,,,,,,,
68569154,102,5030,-1,2/24/2026,,,,,,,,,,,
68558623,102,5001,-1,2/24/2026,,,,,,,,,,,
68569175,102,5030,-1,2/24/2026,,,,,,,,,,,
68581747,102,5030,-1,2/25/2026,,,,,,,,,,,
68580114,102,5021,-1,2/25/2026,,,,,,,,,,,
68579957,102,5030,-1,2/25/2026,,,,,,,,,,,
68578821,102,5042,-1,2/25/2026,,,,,,,,,,,
68580091,102,5021,-1,2/25/2026,,,,,,,,,,,
68577661,102,5001,-4,2/25/2026,,,,,,,,,,,
68581708,102,5030,-1,2/25/2026,,,,,,,,,,,
68592620,102,5021,-1,2/26/2026,,,,,,,,,,,
68591821,102,5001,-1,2/26/2026,,,,,,,,,,,
68588151,102,5001,-4,2/26/2026,,,,,,,,,,,
68587886,102,5030,-1,2/26/2026,,,,,,,,,,,
68591631,102,5001,-1,2/26/2026,,,,,,,,,,,
68505671,102,5030,1,2/26/2026,,,,,,,,,,,
68320410,102,5042,3,2/27/2026,,,,,,,,,,,
68600679,102,5021,-2,2/27/2026,,,,,,,,,,,
68602653,102,5030,-1,2/27/2026,,,,,,,,,,,
68472776,102,5030,-1,2/27/2026,,,,,,,,,,,
68600650,102,5001,-2,2/27/2026,,,,,,,,,,,
68600381,102,5023,-2,2/27/2026,,,,,,,,,,,
68600650,102,5001,-2,2/28/2026,,,,,,,,,,,
68609526,102,5001,-2,2/28/2026,,,,,,,,,,,
68851175,102,5023,-4,3/31/2026,,,,,,,,,,,
68851321,102,5010,-1,3/31/2026,,,,,,,,,,,
68838724,102,5030,-1,3/30/2026,,,,,,,,,,,
68839342,102,5023,-1,3/30/2026,,,,,,,,,,,
68193905,102,5021,1,3/30/2026,,,,,,,,,,,
68838757,102,5030,-1,3/30/2026,,,,,,,,,,,
68840403,102,5010,-1,3/30/2026,,,,,,,,,,,
68838723,102,5030,-1,3/30/2026,,,,,,,,,,,
68837787,102,5030,-1,3/30/2026,,,,,,,,,,,
68837767,102,5030,-1,3/30/2026,,,,,,,,,,,
68838527,102,5021,-1,3/30/2026,,,,,,,,,,,
68838551,102,5030,-1,3/30/2026,,,,,,,,,,,
68828114,102,5042,-2,3/28/2026,,,,,,,,,,,
68806134,102,5001,-1,3/28/2026,,,,,,,,,,,
68827332,102,5042,-2,3/28/2026,,,,,,,,,,,
68829294,102,5001,-4,3/28/2026,,,,,,,,,,,
68809344,102,5041,-1,3/27/2026,,,,,,,,,,,
68822918,102,5030,-1,3/27/2026,,,,,,,,,,,
68822988,102,5030,-1,3/27/2026,,,,,,,,,,,
68703942,102,5024,-4,3/27/2026,,,,,,,,,,,
68815513,102,5001,-2,3/26/2026,,,,,,,,,,,
68814932,102,5030,-2,3/26/2026,,,,,,,,,,,
68805557,102,5001,-6,3/26/2026,,,,,,,,,,,
68809364,102,5030,-1,3/26/2026,,,,,,,,,,,
68806626,102,5039,-1,3/26/2026,,,,,,,,,,,
68818337,102,5023,-1,3/26/2026,,,,,,,,,,,
68816029,102,5030,-1,3/26/2026,,,,,,,,,,,
68412382,102,5003,1,3/26/2026,,,,,,,,,,,
68819916,102,5061,-1,3/26/2026,,,,,,,,,,,
68820044,102,5061,-1,3/26/2026,,,,,,,,,,,
68805188,102,5021,-1,3/25/2026,,,,,,,,,,,
68803156,102,5001,-5,3/25/2026,,,,,,,,,,,
68795718,102,5042,-1,3/25/2026,,,,,,,,,,,
68786009,102,5041,-1,3/25/2026,,,,,,,,,,,
68805945,102,5003,-2,3/25/2026,,,,,,,,,,,
68789508,102,5030,-1,3/25/2026,,,,,,,,,,,
68795743,102,5042,-1,3/25/2026,,,,,,,,,,,
68804842,102,5030,-2,3/25/2026,,,,,,,,,,,
68805248,102,5030,-1,3/25/2026,,,,,,,,,,,
68781783,102,5014,-2,3/25/2026,,,,,,,,,,,
68793598,102,5021,-1,3/24/2026,,,,,,,,,,,
68786409,102,5042,-2,3/24/2026,,,,,,,,,,,
68795490,102,5010,-3,3/24/2026,,,,,,,,,,,
68794674,102,5042,-1,3/24/2026,,,,,,,,,,,
68785296,102,5042,-1,3/24/2026,,,,,,,,,,,
68788603,102,5021,-1,3/24/2026,,,,,,,,,,,
68793964,102,5001,-1,3/24/2026,,,,,,,,,,,
68795508,102,5010,-2,3/24/2026,,,,,,,,,,,
68793301,102,5023,-1,3/24/2026,,,,,,,,,,,
68671710,102,5021,-1,3/23/2026,,,,,,,,,,,
68784294,102,5039,-1,3/23/2026,,,,,,,,,,,
68782356,102,5001,-1,3/23/2026,,,,,,,,,,,
68781504,102,5001,-1,3/23/2026,,,,,,,,,,,
68769232,102,5033,-1,3/23/2026,,,,,,,,,,,
68778032,102,5001,-1,3/21/2026,,,,,,,,,,,
68778174,102,5001,-1,3/21/2026,,,,,,,,,,,
68769508,102,5039,-1,3/21/2026,,,,,,,,,,,
68777901,102,5001,-2,3/21/2026,,,,,,,,,,,
68758166,102,5030,-2,3/21/2026,,,,,,,,,,,
68744568,102,5030,-1,3/21/2026,,,,,,,,,,,
68718518,102,5021,-2,3/21/2026,,,,,,,,,,,
68769031,102,5030,-3,3/20/2026,,,,,,,,,,,
68769348,102,5001,-2,3/20/2026,,,,,,,,,,,
68712874,102,5061,1,3/20/2026,,,,,,,,,,,
68765809,102,5011,-2,3/20/2026,,,,,,,,,,,
68765828,102,5011,-1,3/20/2026,,,,,,,,,,,
68740396,102,5022,-3,3/19/2026,,,,,,,,,,,
68757905,102,5021,-1,3/19/2026,,,,,,,,,,,
68757903,102,5021,-1,3/19/2026,,,,,,,,,,,
68758032,102,5021,-1,3/19/2026,,,,,,,,,,,
68615956,102,5023,2,3/19/2026,,,,,,,,,,,
68738877,102,5021,-1,3/18/2026,,,,,,,,,,,
68747906,102,5001,-1,3/18/2026,,,,,,,,,,,
68744583,102,5030,-1,3/18/2026,,,,,,,,,,,
68747555,102,5003,-1,3/18/2026,,,,,,,,,,,
68733811,102,5021,-1,3/17/2026,,,,,,,,,,,
68737926,102,5042,-1,3/17/2026,,,,,,,,,,,
68738474,102,5030,-1,3/17/2026,,,,,,,,,,,
68736434,102,5001,-2,3/17/2026,,,,,,,,,,,
68736985,102,5042,-1,3/17/2026,,,,,,,,,,,
68722155,102,5022,-1,3/17/2026,,,,,,,,,,,
68691092,102,5001,-2,3/17/2026,,,,,,,,,,,
68724565,102,5001,-1,3/17/2026,,,,,,,,,,,
68713104,102,5022,-2,3/17/2026,,,,,,,,,,,
68728937,102,5001,-1,3/17/2026,,,,,,,,,,,
68720481,102,5001,-5,3/16/2026,,,,,,,,,,,
68724519,102,5023,-1,3/16/2026,,,,,,,,,,,
68726615,102,5023,-1,3/16/2026,,,,,,,,,,,
68722790,102,5021,-1,3/16/2026,,,,,,,,,,,
68720500,102,5001,-10,3/16/2026,,,,,,,,,,,
68724838,102,5001,-1,3/16/2026,,,,,,,,,,,
68722577,102,5021,-2,3/16/2026,,,,,,,,,,,
68725138,102,5011,-4,3/16/2026,,,,,,,,,,,
68726897,102,5030,-1,3/16/2026,,,,,,,,,,,
68723981,102,5021,-1,3/16/2026,,,,,,,,,,,
68721823,102,5001,-2,3/16/2026,,,,,,,,,,,
68668903,102,5014,-2,3/16/2026,,,,,,,,,,,
68724640,102,5025,-1,3/16/2026,,,,,,,,,,,
68724222,102,5010,-1,3/16/2026,,,,,,,,,,,
68720745,102,5030,-1,3/14/2026,,,,,,,,,,,
68716320,102,5039,-1,3/14/2026,,,,,,,,,,,
68613025,102,5023,1,3/14/2026,,,,,,,,,,,
68545777,102,5030,1,3/14/2026,,,,,,,,,,,
68710970,102,5023,-3,3/13/2026,,,,,,,,,,,
68712874,102,5061,-1,3/13/2026,,,,,,,,,,,
68710902,102,5023,-1,3/13/2026,,,,,,,,,,,
68397059,102,5046,-1,3/13/2026,,,,,,,,,,,
68711382,102,5001,-2,3/13/2026,,,,,,,,,,,
68714249,102,5011,-1,3/13/2026,,,,,,,,,,,
68705318,102,5001,-1,3/13/2026,,,,,,,,,,,
68714303,102,5011,-1,3/13/2026,,,,,,,,,,,
68711488,102,5001,-4,3/13/2026,,,,,,,,,,,
68701039,102,5003,-2,3/12/2026,,,,,,,,,,,
68700711,102,5001,-5,3/12/2026,,,,,,,,,,,
68692237,102,5001,-2,3/12/2026,,,,,,,,,,,
68611267,102,5001,-2,3/12/2026,,,,,,,,,,,
68700608,102,5023,-1,3/12/2026,,,,,,,,,,,
68684292,102,5046,-2,3/12/2026,,,,,,,,,,,
68675592,102,5030,-1,3/11/2026,,,,,,,,,,,
68669051,102,5022,-2,3/11/2026,,,,,,,,,,,
68666807,102,5030,-1,3/11/2026,,,,,,,,,,,
68691478,102,5061,-1,3/11/2026,,,,,,,,,,,
68664360,102,5030,-1,3/11/2026,,,,,,,,,,,
68690441,102,5030,-1,3/11/2026,,,,,,,,,,,
68667124,102,5021,-1,3/9/2026,,,,,,,,,,,
68666502,102,5003,-2,3/9/2026,,,,,,,,,,,
68667199,102,5001,-4,3/9/2026,,,,,,,,,,,
68613025,102,5023,-1,3/9/2026,,,,,,,,,,,
68659068,102,5021,-2,3/7/2026,,,,,,,,,,,
68664380,102,5030,-1,3/7/2026,,,,,,,,,,,
68652618,102,5030,-1,3/6/2026,,,,,,,,,,,
68629923,102,5042,-2,3/6/2026,,,,,,,,,,,
68655776,102,5001,-2,3/6/2026,,,,,,,,,,,
68653089,102,5001,-1,3/6/2026,,,,,,,,,,,
68644347,102,5039,-1,3/5/2026,,,,,,,,,,,
68647192,102,5030,-1,3/5/2026,,,,,,,,,,,
68644854,102,5030,-1,3/5/2026,,,,,,,,,,,
68626190,102,5042,-2,3/4/2026,,,,,,,,,,,
68631790,102,5001,-1,3/4/2026,,,,,,,,,,,
68611958,102,5001,-2,3/4/2026,,,,,,,,,,,
68631144,102,5042,-2,3/4/2026,,,,,,,,,,,
68615956,102,5023,-2,3/3/2026,,,,,,,,,,,
68231283,102,5046,-1,3/3/2026,,,,,,,,,,,
68611553,102,5010,-1,3/2/2026,,,,,,,,,,,
68616439,102,5010,-1,3/2/2026,,,,,,,,,,,
68611574,102,5021,-2,3/2/2026,,,,,,,,,,,
68616110,102,5042,-2,3/2/2026,,,,,,,,,,,
68613926,102,5001,-2,3/2/2026,,,,,,,,,,,
68614342,102,5001,-1,3/2/2026,,,,,,,,,,,
68613952,102,5001,-2,3/2/2026,,,,,,,,,,,
69078636,102,5041,-2,4/30/2026,,,,,,,,,,,
69084130,102,5030,-1,4/30/2026,,,,,,,,,,,
69082639,102,5061,-1,4/30/2026,,,,,,,,,,,
69081679,102,5021,-1,4/30/2026,,,,,,,,,,,
69084044,102,5030,-3,4/30/2026,,,,,,,,,,,
69074768,102,5030,-1,4/30/2026,,,,,,,,,,,
69079611,102,5030,-1,4/30/2026,,,,,,,,,,,
69079964,102,5021,-1,4/30/2026,,,,,,,,,,,
69070868,102,5030,-1,4/29/2026,,,,,,,,,,,
69072835,102,5041,-1,4/29/2026,,,,,,,,,,,
69071836,102,5023,-4,4/29/2026,,,,,,,,,,,
