Order,Material,SLoc,Quantity,Pstng Date,Merge_Date,Year
55010292.0,102,5030,-1,2024-01-03,2024-01-03,2024
55002724.0,102,5030,-1,2024-01-03,2024-01-03,2024
55005544.0,102,5042,-1,2024-01-03,2024-01-03,2024
55018389.0,102,5001,-2,2024-01-04,2024-01-04,2024
55018306.0,102,5041,-1,2024-01-04,2024-01-04,2024
54928186.0,102,5011,-1,2024-01-04,2024-01-04,2024
55018103.0,102,5030,-2,2024-01-04,2024-01-04,2024
55018092.0,102,5030,-1,2024-01-04,2024-01-04,2024
54980913.0,102,5030,-1,2024-01-04,2024-01-04,2024
54965385.0,102,5001,-1,2024-01-04,2024-01-04,2024
55024770.0,102,5022,-3,2024-01-05,2024-01-05,2024
55021922.0,102,5042,-2,2024-01-05,2024-01-05,2024
55026676.0,102,5061,-1,2024-01-05,2024-01-05,2024
55026655.0,102,5061,-1,2024-01-05,2024-01-05,2024
55006322.0,102,5001,-1,2024-01-05,2024-01-05,2024
55025984.0,102,5001,-1,2024-01-05,2024-01-05,2024
55026978.0,102,5021,-1,2024-01-06,2024-01-06,2024
55032340.0,102,5021,-2,2024-01-06,2024-01-06,2024
54554895.0,102,5001,2,2024-01-08,2024-01-08,2024
54955559.0,102,5023,-1,2024-01-08,2024-01-08,2024
55021581.0,102,5042,-1,2024-01-08,2024-01-08,2024
55036901.0,102,5011,-5,2024-01-08,2024-01-08,2024
55036325.0,102,5010,-1,2024-01-08,2024-01-08,2024
55001086.0,102,5024,-1,2024-01-09,2024-01-09,2024
55053537.0,102,5023,-1,2024-01-10,2024-01-10,2024
54975586.0,102,5021,-2,2024-01-10,2024-01-10,2024
55053236.0,102,5030,-1,2024-01-10,2024-01-10,2024
55040065.0,102,5011,-1,2024-01-10,2024-01-10,2024
55045571.0,102,5001,-1,2024-01-10,2024-01-10,2024
55010736.0,102,5041,-4,2024-01-11,2024-01-11,2024
55032881.0,102,5001,-3,2024-01-11,2024-01-11,2024
55053537.0,102,5023,1,2024-01-11,2024-01-11,2024
55057195.0,102,5001,-1,2024-01-12,2024-01-12,2024
54740308.0,102,5028,-1,2024-01-12,2024-01-12,2024
53206538.0,102,5001,1,2024-01-12,2024-01-12,2024
55070786.0,102,5022,-2,2024-01-12,2024-01-12,2024
55073599.0,102,5023,-1,2024-01-13,2024-01-13,2024
55083131.0,102,5030,-1,2024-01-16,2024-01-16,2024
55089830.0,102,5030,-1,2024-01-16,2024-01-16,2024
54888116.0,102,5014,-3,2024-01-16,2024-01-16,2024
55071321.0,102,5010,-1,2024-01-17,2024-01-17,2024
55095168.0,102,5005,-3,2024-01-19,2024-01-19,2024
54975597.0,102,5021,2,2024-01-19,2024-01-19,2024
54888116.0,102,5014,3,2024-01-19,2024-01-19,2024
55124459.0,102,5021,-1,2024-01-20,2024-01-20,2024
55120888.0,102,5011,-4,2024-01-20,2024-01-20,2024
55083131.0,102,5030,1,2024-01-20,2024-01-20,2024
54866468.0,102,5041,-1,2024-01-20,2024-01-20,2024
55125480.0,102,5030,-1,2024-01-20,2024-01-20,2024
55121058.0,102,5001,-2,2024-01-20,2024-01-20,2024
55071379.0,102,5024,-2,2024-01-22,2024-01-22,2024
55128900.0,102,5001,-1,2024-01-22,2024-01-22,2024
54975283.0,102,5001,1,2024-01-22,2024-01-22,2024
55128489.0,102,5041,-1,2024-01-22,2024-01-22,2024
55034070.0,102,5001,-3,2024-01-22,2024-01-22,2024
54957597.0,102,5042,-2,2024-01-22,2024-01-22,2024
55103278.0,102,5042,-1,2024-01-23,2024-01-23,2024
55125286.0,102,5003,-1,2024-01-23,2024-01-23,2024
55157191.0,102,5010,-1,2024-01-25,2024-01-25,2024
55157079.0,102,5010,-2,2024-01-25,2024-01-25,2024
55149548.0,102,5011,-2,2024-01-25,2024-01-25,2024
55170146.0,102,5041,-1,2024-01-27,2024-01-27,2024
54955559.0,102,5023,1,2024-01-27,2024-01-27,2024
55170142.0,102,5041,-1,2024-01-27,2024-01-27,2024
55156801.0,102,5042,-1,2024-01-27,2024-01-27,2024
55173365.0,102,5005,-1,2024-01-29,2024-01-29,2024
55173316.0,102,5021,-1,2024-01-29,2024-01-29,2024
55182499.0,102,5042,-2,2024-01-30,2024-01-30,2024
55182449.0,102,5021,-2,2024-01-30,2024-01-30,2024
55187523.0,102,5041,-1,2024-01-31,2024-01-31,2024
55185139.0,102,5021,-2,2024-01-31,2024-01-31,2024
55201264.0,102,5022,-1,2024-02-01,2024-02-01,2024
55182238.0,102,5030,-1,2024-02-01,2024-02-01,2024
55127956.0,102,5030,-1,2024-02-01,2024-02-01,2024
54956633.0,102,5003,-2,2024-02-02,2024-02-02,2024
55103653.0,102,5001,-2,2024-02-02,2024-02-02,2024
55185164.0,102,5021,-2,2024-02-02,2024-02-02,2024
55033068.0,102,5003,-2,2024-02-02,2024-02-02,2024
55211166.0,102,5011,-3,2024-02-02,2024-02-02,2024
54664001.0,102,5001,-1,2024-02-02,2024-02-02,2024
54698009.0,102,5001,-3,2024-02-02,2024-02-02,2024
54528363.0,102,5001,-2,2024-02-02,2024-02-02,2024
54784158.0,102,5001,-2,2024-02-02,2024-02-02,2024
55204578.0,102,5010,-1,2024-02-03,2024-02-03,2024
55170029.0,102,5001,-2,2024-02-05,2024-02-05,2024
55210681.0,102,5042,-5,2024-02-05,2024-02-05,2024
55146650.0,102,5022,-4,2024-02-05,2024-02-05,2024
55218466.0,102,5001,-6,2024-02-05,2024-02-05,2024
55185748.0,102,5030,-1,2024-02-05,2024-02-05,2024
55217203.0,102,5001,-2,2024-02-05,2024-02-05,2024
55208660.0,102,5001,-2,2024-02-05,2024-02-05,2024
55125541.0,102,5001,-2,2024-02-06,2024-02-06,2024
55062333.0,102,5001,-2,2024-02-06,2024-02-06,2024
55227089.0,102,5001,-3,2024-02-06,2024-02-06,2024
55217134.0,102,5039,-1,2024-02-06,2024-02-06,2024
55200467.0,102,5003,-1,2024-02-06,2024-02-06,2024
55230170.0,102,5042,-1,2024-02-06,2024-02-06,2024
55018212.0,102,5001,-1,2024-02-06,2024-02-06,2024
55175626.0,102,5001,-1,2024-02-06,2024-02-06,2024
55077905.0,102,5022,-2,2024-02-07,2024-02-07,2024
54990373.0,102,5011,-2,2024-02-07,2024-02-07,2024
55228168.0,102,5042,-2,2024-02-07,2024-02-07,2024
55229195.0,102,5041,-1,2024-02-07,2024-02-07,2024
55221500.0,102,5011,-2,2024-02-07,2024-02-07,2024
55227860.0,102,5042,-1,2024-02-07,2024-02-07,2024
55228416.0,102,5001,-2,2024-02-07,2024-02-07,2024
55237182.0,102,5003,-1,2024-02-07,2024-02-07,2024
55234619.0,102,5003,-1,2024-02-07,2024-02-07,2024
54918101.0,102,5011,-1,2024-02-08,2024-02-08,2024
55240371.0,102,5042,-1,2024-02-08,2024-02-08,2024
55247149.0,102,5023,-1,2024-02-08,2024-02-08,2024
55245416.0,102,5001,-2,2024-02-08,2024-02-08,2024
55221458.0,102,5011,-4,2024-02-08,2024-02-08,2024
54918014.0,102,5011,-1,2024-02-08,2024-02-08,2024
55238366.0,102,5001,-4,2024-02-08,2024-02-08,2024
55228550.0,102,5011,-4,2024-02-08,2024-02-08,2024
55245812.0,102,5023,-1,2024-02-08,2024-02-08,2024
55244749.0,102,5022,-3,2024-02-08,2024-02-08,2024
55254065.0,102,5042,-1,2024-02-09,2024-02-09,2024
