Order,Material,SLoc,Quantity,Pstng Date,Year,Tavg,Tmax,Tmin,RH,Month,Season,Delta_T,Region,Location
55010292.0,102,5030,-1,2024-01-03,2024,13.09,21.48,6.85,45.68,1,Winter,14.63,North1,Delhi
55002724.0,102,5030,-1,2024-01-03,2024,13.09,21.48,6.85,45.68,1,Winter,14.63,North1,Delhi
55005544.0,102,5042,-1,2024-01-03,2024,21.04,28.26,16.45,73.01,1,Winter,11.810000000000002,South,Hyderabad
55018389.0,102,5001,-2,2024-01-04,2024,22.72,30.19,17.74,56.52,1,Winter,12.450000000000005,West1,Mumbai
55018306.0,102,5041,-1,2024-01-04,2024,21.31,25.56,18.47,76.24,1,Winter,7.09,South,Bangalore
54928186.0,102,5011,-1,2024-01-04,2024,24.51,25.35,23.18,63.67,1,Winter,2.1700000000000017,West1,Virar
55018103.0,102,5030,-2,2024-01-04,2024,11.26,17.51,6.76,60.43,1,Winter,10.750000000000002,North1,Delhi
55018092.0,102,5030,-1,2024-01-04,2024,11.26,17.51,6.76,60.43,1,Winter,10.750000000000002,North1,Delhi
54980913.0,102,5030,-1,2024-01-04,2024,11.26,17.51,6.76,60.43,1,Winter,10.750000000000002,North1,Delhi
54965385.0,102,5001,-1,2024-01-04,2024,22.72,30.19,17.74,56.52,1,Winter,12.450000000000005,West1,Mumbai
55024770.0,102,5022,-3,2024-01-05,2024,14.98,20.13,9.96,79.82,1,Winter,10.169999999999998,North1,Uttar Pradesh
55021922.0,102,5042,-2,2024-01-05,2024,20.98,28.43,16.31,67.38,1,Winter,12.12,South,Hyderabad
55026676.0,102,5061,-1,2024-01-05,2024,22.83,29.31,18.9,71.45,1,Winter,10.41,East,Kolkatta
55026655.0,102,5061,-1,2024-01-05,2024,22.83,29.31,18.9,71.45,1,Winter,10.41,East,Kolkatta
55006322.0,102,5001,-1,2024-01-05,2024,21.44,29.32,15.48,58.2,1,Winter,13.84,West1,Mumbai
