Order,Material,SLoc,Quantity,Pstng Date,Merge_Date,Year
68165932.0,109,5001,-1,2026-01-03,2026-01-03,2026
68165413.0,109,5021,-1,2026-01-05,2026-01-05,2026
68171362.0,109,5041,-1,2026-01-05,2026-01-05,2026
68171436.0,109,5021,-1,2026-01-05,2026-01-05,2026
68169658.0,109,5001,-1,2026-01-05,2026-01-05,2026
68165242.0,109,5030,-1,2026-01-05,2026-01-05,2026
68175031.0,109,5039,-1,2026-01-05,2026-01-05,2026
68173685.0,109,5022,-1,2026-01-05,2026-01-05,2026
68174235.0,109,5022,-1,2026-01-05,2026-01-05,2026
68067055.0,109,5001,1,2026-01-05,2026-01-05,2026
68171574.0,109,5001,-1,2026-01-05,2026-01-05,2026
68174234.0,109,5022,-1,2026-01-05,2026-01-05,2026
68161455.0,109,5041,-1,2026-01-05,2026-01-05,2026
68165989.0,109,5003,-1,2026-01-05,2026-01-05,2026
68165990.0,109,5003,-1,2026-01-05,2026-01-05,2026
68067074.0,109,5001,1,2026-01-05,2026-01-05,2026
68183779.0,109,5022,-1,2026-01-06,2026-01-06,2026
68173675.0,109,5022,-1,2026-01-06,2026-01-06,2026
68176882.0,109,5001,-1,2026-01-06,2026-01-06,2026
68181677.0,109,5030,-1,2026-01-06,2026-01-06,2026
68184849.0,109,5021,-1,2026-01-06,2026-01-06,2026
68186870.0,109,5021,-1,2026-01-06,2026-01-06,2026
68184863.0,109,5001,-1,2026-01-06,2026-01-06,2026
68176199.0,109,5041,-1,2026-01-06,2026-01-06,2026
68165244.0,109,5030,-1,2026-01-06,2026-01-06,2026
68194835.0,109,5010,-1,2026-01-07,2026-01-07,2026
68191343.0,109,5021,-1,2026-01-07,2026-01-07,2026
68165780.0,109,5039,-1,2026-01-07,2026-01-07,2026
68187193.0,109,5061,-1,2026-01-07,2026-01-07,2026
68194167.0,109,5021,-1,2026-01-07,2026-01-07,2026
68193868.0,109,5022,-1,2026-01-07,2026-01-07,2026
68193538.0,109,5030,-1,2026-01-07,2026-01-07,2026
68191650.0,109,5001,-1,2026-01-07,2026-01-07,2026
68177476.0,109,5043,-1,2026-01-07,2026-01-07,2026
68192065.0,109,5021,-1,2026-01-08,2026-01-08,2026
68196846.0,109,5021,-1,2026-01-08,2026-01-08,2026
68204381.0,109,5022,-1,2026-01-08,2026-01-08,2026
68207531.0,109,5021,-1,2026-01-08,2026-01-08,2026
58449994.0,109,5001,1,2026-01-08,2026-01-08,2026
68206368.0,109,5021,-1,2026-01-08,2026-01-08,2026
68204566.0,109,5021,-1,2026-01-08,2026-01-08,2026
68198874.0,109,5041,-1,2026-01-08,2026-01-08,2026
68200972.0,109,5044,-1,2026-01-08,2026-01-08,2026
68205315.0,109,5021,-1,2026-01-08,2026-01-08,2026
68191331.0,109,5021,-1,2026-01-08,2026-01-08,2026
68206596.0,109,5030,-1,2026-01-08,2026-01-08,2026
68206741.0,109,5030,-1,2026-01-08,2026-01-08,2026
68191297.0,109,5021,-1,2026-01-08,2026-01-08,2026
68142270.0,109,5062,-1,2026-01-08,2026-01-08,2026
68204448.0,109,5001,-1,2026-01-09,2026-01-09,2026
68214981.0,109,5001,-1,2026-01-09,2026-01-09,2026
68215966.0,109,5030,-1,2026-01-09,2026-01-09,2026
68209636.0,109,5030,-1,2026-01-09,2026-01-09,2026
68106249.0,109,5003,-1,2026-01-09,2026-01-09,2026
68213086.0,109,5001,-1,2026-01-09,2026-01-09,2026
68212289.0,109,5030,-1,2026-01-09,2026-01-09,2026
68187238.0,109,5039,-1,2026-01-09,2026-01-09,2026
68216949.0,109,5003,-1,2026-01-09,2026-01-09,2026
68216021.0,109,5030,-1,2026-01-09,2026-01-09,2026
68203786.0,109,5001,-1,2026-01-09,2026-01-09,2026
68215068.0,109,5021,-1,2026-01-10,2026-01-10,2026
68212521.0,109,5021,-1,2026-01-10,2026-01-10,2026
68215000.0,109,5021,-1,2026-01-10,2026-01-10,2026
68214744.0,109,5021,-1,2026-01-10,2026-01-10,2026
68208691.0,109,5021,-1,2026-01-10,2026-01-10,2026
68215002.0,109,5021,-1,2026-01-10,2026-01-10,2026
68212579.0,109,5021,-1,2026-01-10,2026-01-10,2026
68223820.0,109,5030,-1,2026-01-10,2026-01-10,2026
68223772.0,109,5030,-1,2026-01-10,2026-01-10,2026
68216987.0,109,5042,-1,2026-01-10,2026-01-10,2026
68218235.0,109,5001,-1,2026-01-10,2026-01-10,2026
68216440.0,109,5022,-1,2026-01-10,2026-01-10,2026
68223352.0,109,5001,-1,2026-01-10,2026-01-10,2026
68223484.0,109,5039,-1,2026-01-10,2026-01-10,2026
68217223.0,109,5006,-1,2026-01-10,2026-01-10,2026
68224309.0,109,5062,-1,2026-01-10,2026-01-10,2026
68221552.0,109,5001,-1,2026-01-10,2026-01-10,2026
68217418.0,109,5006,-1,2026-01-10,2026-01-10,2026
68217261.0,109,5006,-1,2026-01-10,2026-01-10,2026
68216442.0,109,5022,-1,2026-01-10,2026-01-10,2026
68223067.0,109,5021,-1,2026-01-12,2026-01-12,2026
68222087.0,109,5021,-1,2026-01-12,2026-01-12,2026
68222998.0,109,5021,-1,2026-01-12,2026-01-12,2026
68222111.0,109,5021,-1,2026-01-12,2026-01-12,2026
68217170.0,109,5006,-1,2026-01-12,2026-01-12,2026
68225753.0,109,5022,-1,2026-01-12,2026-01-12,2026
68228096.0,109,5042,-1,2026-01-12,2026-01-12,2026
68226808.0,109,5030,-1,2026-01-12,2026-01-12,2026
68217313.0,109,5006,-1,2026-01-12,2026-01-12,2026
68224445.0,109,5004,-1,2026-01-12,2026-01-12,2026
68230474.0,109,5005,-1,2026-01-12,2026-01-12,2026
68197470.0,109,5001,-1,2026-01-12,2026-01-12,2026
68226142.0,109,5030,-1,2026-01-12,2026-01-12,2026
68201842.0,109,5001,-1,2026-01-12,2026-01-12,2026
68230483.0,109,5021,-1,2026-01-12,2026-01-12,2026
68146657.0,109,5004,-1,2026-01-12,2026-01-12,2026
