Order,Material,SLoc,Quantity,Pstng Date,Year,Tavg,Tmax,Tmin,RH,Month,Season,Delta_T,Region,Location
48558786,101,5001,-2,2020-01-06,2020,22.83,30.49,16.34,68.83,1,Winter,14.15,West1,Mumbai
48620677,101,5030,-1,2020-01-23,2020,11.36,20.5,4.83,58.68,1,Winter,15.67,North1,Delhi
48628852,101,5005,-1,2020-01-27,2020,21.07,29.61,13.97,48.29,1,Winter,15.64,West2,Ahmedabad
48664764,101,5024,-1,2020-02-11,2020,15.63,24.81,6.26,33.31,2,Winter,18.55,North1,Jaipur
48693132,101,5041,-1,2020-02-14,2020,24.31,33.97,15.93,48.29,2,Winter,18.04,South,Bangalore
48708075,101,5021,-1,2020-02-18,2020,16.31,27.47,6.87,35.2,2,Winter,20.6,North1,Delhi
48677442,101,5042,-1,2020-02-29,2020,25.98,32.81,19.37,54.49,2,Winter,13.44,South,Hyderabad
48628852,101,5005,1,2020-02-29,2020,26.46,34.49,18.4,30.79,2,Winter,16.090000000000003,West2,Ahmedabad
48752021,101,5001,-1,2020-03-02,2020,26.89,34.83,21.23,54.32,3,Summer,13.599999999999998,West1,Mumbai
48799861,101,5041,-1,2020-03-16,2020,27.78,37.07,19.96,47.28,3,Summer,17.11,South,Bangalore
48862475,101,5003,-1,2020-04-09,2020,26.27,36.53,16.8,51.15,4,Summer,19.73,West1,Pune
48885258,101,5001,-1,2020-04-24,2020,31.38,38.35,25.87,57.91,4,Summer,12.48,West1,Mumbai
48930092,101,5021,-1,2020-05-12,2020,31.41,38.39,23.85,37.9,5,Summer,14.54,North1,Delhi
48954589,101,5001,-6,2020-05-20,2020,31.8,39.11,26.43,58.45,5,Summer,12.68,West1,Mumbai
48953268,101,5021,-1,2020-05-23,2020,38.66,46.66,30.26,15.66,5,Summer,16.399999999999995,North1,Delhi
48794968,101,5041,-1,2020-05-23,2020,30.62,38.35,22.06,42.06,5,Summer,16.290000000000003,South,Bangalore
48794960,101,5041,-1,2020-05-23,2020,30.62,38.35,22.06,42.06,5,Summer,16.290000000000003,South,Bangalore
48815058,101,5041,-1,2020-05-26,2020,28.8,35.32,23.1,64.73,5,Summer,12.22,South,Bangalore
