Order,Material,SLoc,Quantity,Pstng Date,Merge_Date,Year
48558786,101,5001,-2,2020-01-06,2020-01-06,2020
48620677,101,5030,-1,2020-01-23,2020-01-23,2020
48628852,101,5005,-1,2020-01-27,2020-01-27,2020
48664764,101,5024,-1,2020-02-11,2020-02-11,2020
48693132,101,5041,-1,2020-02-14,2020-02-14,2020
48708075,101,5021,-1,2020-02-18,2020-02-18,2020
48677442,101,5042,-1,2020-02-29,2020-02-29,2020
48628852,101,5005,1,2020-02-29,2020-02-29,2020
48752021,101,5001,-1,2020-03-02,2020-03-02,2020
48799861,101,5041,-1,2020-03-16,2020-03-16,2020
48862475,101,5003,-1,2020-04-09,2020-04-09,2020
48885258,101,5001,-1,2020-04-24,2020-04-24,2020
48930092,101,5021,-1,2020-05-12,2020-05-12,2020
48954589,101,5001,-6,2020-05-20,2020-05-20,2020
48953268,101,5021,-1,2020-05-23,2020-05-23,2020
48794968,101,5041,-1,2020-05-23,2020-05-23,2020
48794960,101,5041,-1,2020-05-23,2020-05-23,2020
48815058,101,5041,-1,2020-05-26,2020-05-26,2020
48765774,101,5041,-1,2020-05-26,2020-05-26,2020
48888276,101,5023,-1,2020-06-01,2020-06-01,2020
48975644,101,5030,-1,2020-06-10,2020-06-10,2020
48962114,101,5021,-1,2020-06-12,2020-06-12,2020
48975644,101,5030,1,2020-06-13,2020-06-13,2020
48884725,101,5021,-1,2020-06-15,2020-06-15,2020
49015158,101,5041,-1,2020-06-19,2020-06-19,2020
48888276,101,5023,1,2020-06-27,2020-06-27,2020
48862475,101,5003,1,2020-07-01,2020-07-01,2020
48962114,101,5021,1,2020-07-03,2020-07-03,2020
49095741,101,5005,-1,2020-07-06,2020-07-06,2020
49144835,101,5021,-1,2020-07-20,2020-07-20,2020
49166678,101,5023,-1,2020-07-27,2020-07-27,2020
49163605,101,5003,-1,2020-07-28,2020-07-28,2020
49185997,101,5021,-1,2020-08-06,2020-08-06,2020
49185997,101,5021,1,2020-08-13,2020-08-13,2020
49225809,101,5021,-1,2020-08-14,2020-08-14,2020
49229661,101,5002,-1,2020-08-19,2020-08-19,2020
49227846,101,5001,-1,2020-09-03,2020-09-03,2020
49213846,101,5005,-1,2020-09-07,2020-09-07,2020
49278494,101,5005,-1,2020-09-10,2020-09-10,2020
49321062,101,5030,-1,2020-09-10,2020-09-10,2020
49278521,101,5041,-1,2020-09-16,2020-09-16,2020
49337551,101,5021,-1,2020-09-16,2020-09-16,2020
49313363,101,5041,-1,2020-09-18,2020-09-18,2020
49354726,101,5001,-1,2020-09-18,2020-09-18,2020
49321062,101,5030,1,2020-09-19,2020-09-19,2020
49353981,101,5001,-1,2020-09-19,2020-09-19,2020
49262592,101,5001,-2,2020-09-24,2020-09-24,2020
49409391,101,5001,-1,2020-10-05,2020-10-05,2020
49409294,101,5022,-1,2020-10-06,2020-10-06,2020
49374324,101,5022,-1,2020-10-07,2020-10-07,2020
49352670,101,5001,-5,2020-10-12,2020-10-12,2020
49369268,101,5022,-1,2020-10-12,2020-10-12,2020
49374324,101,5022,1,2020-10-14,2020-10-14,2020
49443642,101,5021,-1,2020-10-14,2020-10-14,2020
49392548,101,5002,-1,2020-10-15,2020-10-15,2020
49449125,101,5001,-1,2020-10-15,2020-10-15,2020
48930092,101,5021,1,2020-10-16,2020-10-16,2020
49481711,101,5005,-1,2020-10-23,2020-10-23,2020
49426042,101,5022,-1,2020-10-26,2020-10-26,2020
49471437,101,5042,-1,2020-10-27,2020-10-27,2020
49512791,101,5061,-1,2020-10-31,2020-10-31,2020
49514749,101,5030,-1,2020-11-02,2020-11-02,2020
49515939,101,5021,-1,2020-11-04,2020-11-04,2020
49514749,101,5030,1,2020-11-18,2020-11-18,2020
49587385,101,5001,-1,2020-11-20,2020-11-20,2020
49612303,101,5030,-1,2020-11-27,2020-11-27,2020
49618640,101,5022,-1,2020-11-28,2020-11-28,2020
49686867,101,5021,-1,2020-12-17,2020-12-17,2020
49692672,101,5001,-1,2020-12-18,2020-12-18,2020
49639171,101,5002,-1,2020-12-24,2020-12-24,2020
49713493,101,5022,-1,2020-12-25,2020-12-25,2020
