Order,Material,SLoc,Quantity,Pstng Date,Year,Tavg,Tmax,Tmin,RH,Month,Season,Delta_T,Region,Location
57439947.0,104,5042,-1,2025-01-04,2025,19.4,28.74,10.85,50.32,1,Winter,17.89,South,Hyderabad
57492252.0,104,5028,-1,2025-01-09,2025,7.72,15.32,2.88,42.47,1,Winter,12.44,North1,Uttaranchal
57442690.0,104,5028,1,2025-01-11,2025,7.54,15.11,3.22,47.74,1,Winter,11.89,North1,Uttaranchal
57515203.0,104,5005,-1,2025-01-13,2025,16.25,26.06,9.13,44.91,1,Winter,16.93,West2,Ahmedabad
57507873.0,104,5033,-1,2025-01-13,2025,15.13,23.42,8.81,66.29,1,Winter,14.61,North1,Lucknow
57536660.0,104,5041,-1,2025-01-15,2025,21.27,29.0,16.71,69.13,1,Winter,12.29,South,Bangalore
57536233.0,104,5041,-1,2025-01-15,2025,21.27,29.0,16.71,69.13,1,Winter,12.29,South,Bangalore
57543975.0,104,5023,-1,2025-01-16,2025,12.69,19.72,7.71,76.95,1,Winter,12.009999999999998,North1,Haryana
57531373.0,104,5001,-2,2025-01-16,2025,24.19,31.68,18.88,66.17,1,Winter,12.8,West1,Mumbai
57545292.0,104,5028,-1,2025-01-16,2025,4.9,9.07,1.1,78.81,1,Winter,7.970000000000001,North1,Uttaranchal
57543915.0,104,5042,-1,2025-01-16,2025,21.03,27.54,16.05,71.21,1,Winter,11.489999999999998,South,Hyderabad
57546788.0,104,5041,-1,2025-01-17,2025,20.98,28.51,16.12,73.87,1,Winter,12.39,South,Bangalore
57536660.0,104,5041,1,2025-01-18,2025,21.12,29.25,15.73,71.97,1,Winter,13.52,South,Bangalore
57546788.0,104,5041,1,2025-01-18,2025,21.12,29.25,15.73,71.97,1,Winter,13.52,South,Bangalore
55271521.0,104,5020,1,2025-01-20,2025,20.41,29.06,13.32,53.44,1,Winter,15.739999999999998,West1,Pune
57586731.0,104,5003,-1,2025-01-23,2025,20.84,30.31,12.7,56.9,1,Winter,17.61,West1,Pune
57602706.0,104,5003,-1,2025-01-24,2025,22.35,31.58,14.43,56.26,1,Winter,17.15,West1,Pune
57600374.0,104,5001,-1,2025-01-24,2025,24.75,35.53,17.25,53.97,1,Winter,18.28,West1,Mumbai
57604178.0,104,5033,-1,2025-01-25,2025,15.42,26.39,7.97,39.09,1,Winter,18.42,North1,Lucknow
57604364.0,104,5003,-1,2025-01-25,2025,22.88,31.74,15.22,54.32,1,Winter,16.519999999999996,West1,Pune
57610304.0,104,5028,-1,2025-01-25,2025,9.58,18.79,3.94,37.79,1,Winter,14.85,North1,Uttaranchal
57613225.0,104,5042,-1,2025-01-27,2025,23.39,32.07,17.05,44.12,1,Winter,15.02,South,Hyderabad
57622289.0,104,5003,-1,2025-01-29,2025,23.04,32.54,16.63,49.27,1,Winter,15.91,West1,Pune
57493620.0,104,5005,-1,2025-01-29,2025,23.2,33.1,16.67,26.06,1,Winter,16.43,West2,Ahmedabad
57645942.0,104,5033,-1,2025-01-31,2025,20.02,28.76,12.52,30.18,1,Winter,16.240000000000002,North1,Lucknow
57654611.0,104,5041,-1,2025-02-03,2025,21.36,32.4,13.09,53.72,2,Winter,19.31,South,Bangalore
57658353.0,104,5023,-1,2025-02-03,2025,16.06,25.81,8.49,43.74,2,Winter,17.32,North1,Haryana
57585528.0,104,5005,-1,2025-02-03,2025,22.04,31.82,14.06,30.43,2,Winter,17.759999999999998,West2,Ahmedabad
57659158.0,104,5003,-1,2025-02-04,2025,22.02,32.3,15.15,52.28,2,Winter,17.15,West1,Pune
57702554.0,104,5001,-1,2025-02-10,2025,26.69,35.31,20.8,42.53,2,Winter,14.510000000000002,West1,Mumbai
57717336.0,104,5041,-1,2025-02-12,2025,22.66,34.33,13.57,50.88,2,Winter,20.76,South,Bangalore
57744856.0,104,5023,-1,2025-02-14,2025,17.46,29.0,8.29,27.97,2,Winter,20.71,North1,Haryana
57745574.0,104,5041,-1,2025-02-15,2025,23.77,34.16,15.61,48.14,2,Winter,18.55,South,Bangalore
57887749.0,104,5003,-1,2025-03-06,2025,24.75,36.25,15.2,17.97,3,Summer,21.05,West1,Pune
57890052.0,104,5042,-1,2025-03-06,2025,24.73,34.99,16.36,8.07,3,Summer,18.630000000000003,South,Hyderabad
57903794.0,104,5024,-1,2025-03-08,2025,22.93,33.18,14.17,23.26,3,Summer,19.01,North1,Jaipur
57894668.0,104,5028,-1,2025-03-10,2025,12.62,19.15,7.4,48.14,3,Summer,11.749999999999998,North1,Uttaranchal
57909808.0,104,5005,-1,2025-03-10,2025,32.27,41.57,21.76,16.72,3,Summer,19.81,West2,Ahmedabad
57917983.0,104,5021,-1,2025-03-11,2025,24.95,35.64,17.14,31.41,3,Summer,18.5,North1,Delhi
57917435.0,104,5021,-1,2025-03-11,2025,24.95,35.64,17.14,31.41,3,Summer,18.5,North1,Delhi
57917435.0,104,5021,1,2025-03-12,2025,25.54,35.5,16.69,37.05,3,Summer,18.81,North1,Delhi
57927763.0,104,5041,-1,2025-03-12,2025,26.77,34.88,20.35,60.48,3,Summer,14.53,South,Bangalore
