Order,Material,SLoc,Quantity,Pstng Date,Merge_Date,Year
48553639.0,102,5001,-1,2020-01-04,2020-01-04,2020
48553641.0,102,5021,-1,2020-01-06,2020-01-06,2020
48557149.0,102,5025,-1,2020-01-06,2020-01-06,2020
48553919.0,102,5003,-1,2020-01-06,2020-01-06,2020
48191369.0,102,5014,-1,2020-01-06,2020-01-06,2020
48551291.0,102,5021,-1,2020-01-06,2020-01-06,2020
48559040.0,102,5030,-1,2020-01-06,2020-01-06,2020
48562547.0,102,5030,-1,2020-01-07,2020-01-07,2020
48567441.0,102,5030,-1,2020-01-08,2020-01-08,2020
48566330.0,102,5001,-2,2020-01-08,2020-01-08,2020
,102,50TC,-3,2020-01-10,2020-01-10,2020
48557089.0,102,5025,-1,2020-01-10,2020-01-10,2020
48575385.0,102,5001,-1,2020-01-10,2020-01-10,2020
48192312.0,102,5001,-1,2020-01-10,2020-01-10,2020
85003024.0,102,50TC,3,2020-01-10,2020-01-10,2020
48557117.0,102,5025,-1,2020-01-10,2020-01-10,2020
48114695.0,102,5001,-2,2020-01-10,2020-01-10,2020
48551291.0,102,5021,1,2020-01-10,2020-01-10,2020
48559114.0,102,5003,-2,2020-01-14,2020-01-14,2020
48558586.0,102,5003,-4,2020-01-14,2020-01-14,2020
48559087.0,102,5003,-4,2020-01-14,2020-01-14,2020
48499765.0,102,5003,-2,2020-01-14,2020-01-14,2020
48582906.0,102,5001,-2,2020-01-14,2020-01-14,2020
48553641.0,102,5021,1,2020-01-17,2020-01-17,2020
48599028.0,102,5010,-1,2020-01-18,2020-01-18,2020
48602526.0,102,5021,-1,2020-01-18,2020-01-18,2020
48558402.0,102,5011,-1,2020-01-18,2020-01-18,2020
48452047.0,102,5032,-1,2020-01-21,2020-01-21,2020
48612169.0,102,5021,-1,2020-01-21,2020-01-21,2020
48501380.0,102,5004,-1,2020-01-29,2020-01-29,2020
48623847.0,102,5022,-1,2020-01-30,2020-01-30,2020
48566161.0,102,5002,-2,2020-02-01,2020-02-01,2020
48644154.0,102,5025,-1,2020-02-03,2020-02-03,2020
48652335.0,102,5001,-1,2020-02-03,2020-02-03,2020
48654724.0,102,5042,-1,2020-02-03,2020-02-03,2020
48658337.0,102,5043,-1,2020-02-04,2020-02-04,2020
48657774.0,102,5030,-1,2020-02-04,2020-02-04,2020
48658143.0,102,5041,-1,2020-02-04,2020-02-04,2020
48643308.0,102,5043,-1,2020-02-04,2020-02-04,2020
48609485.0,102,5003,-1,2020-02-05,2020-02-05,2020
48676274.0,102,5002,-2,2020-02-08,2020-02-08,2020
48676273.0,102,5002,-2,2020-02-08,2020-02-08,2020
48676434.0,102,5011,-2,2020-02-08,2020-02-08,2020
48683526.0,102,5002,-2,2020-02-11,2020-02-11,2020
48684524.0,102,5011,-2,2020-02-12,2020-02-12,2020
48696068.0,102,5011,-2,2020-02-14,2020-02-14,2020
48692986.0,102,5011,-1,2020-02-14,2020-02-14,2020
48684550.0,102,5021,-1,2020-02-15,2020-02-15,2020
48701149.0,102,5011,-2,2020-02-15,2020-02-15,2020
48690214.0,102,5001,-2,2020-02-15,2020-02-15,2020
48704336.0,102,5030,-1,2020-02-17,2020-02-17,2020
48701516.0,102,5028,-1,2020-02-17,2020-02-17,2020
48713630.0,102,5030,-1,2020-02-19,2020-02-19,2020
48717120.0,102,5001,-2,2020-02-20,2020-02-20,2020
48727875.0,102,5001,-1,2020-02-24,2020-02-24,2020
48684550.0,102,5021,1,2020-02-24,2020-02-24,2020
48562547.0,102,5030,1,2020-02-25,2020-02-25,2020
48732018.0,102,5001,-2,2020-02-25,2020-02-25,2020
