Order,Material,SLoc,Quantity,Pstng Date,Merge_Date,Year
51107508.0,108,5009,-1,2022-01-12,2022-01-12,2022
51226986.0,108,5001,-1,2022-02-11,2022-02-11,2022
96480128.0,108,5019,-1,2022-02-15,2022-02-15,2022
51415991.0,108,5004,-1,2022-04-25,2022-04-25,2022
51466633.0,108,5004,-1,2022-04-25,2022-04-25,2022
51416020.0,108,5004,-1,2022-04-25,2022-04-25,2022
51530323.0,108,5003,-1,2022-05-09,2022-05-09,2022
51466633.0,108,5004,1,2022-05-10,2022-05-10,2022
51640296.0,108,5004,-1,2022-05-27,2022-05-27,2022
96770727.0,108,5019,-1,2022-06-08,2022-06-08,2022
51441960.0,108,5042,-1,2022-06-13,2022-06-13,2022
51748861.0,108,5004,-1,2022-06-22,2022-06-22,2022
51818008.0,108,5005,-1,2022-07-12,2022-07-12,2022
51853086.0,108,5004,-1,2022-07-18,2022-07-18,2022
51530323.0,108,5003,1,2022-07-18,2022-07-18,2022
51871458.0,108,5004,-1,2022-07-20,2022-07-20,2022
51872530.0,108,5001,-1,2022-07-21,2022-07-21,2022
51871473.0,108,5004,-1,2022-08-03,2022-08-03,2022
52229977.0,108,5004,-1,2022-09-29,2022-09-29,2022
52254061.0,108,5001,-1,2022-10-04,2022-10-04,2022
52635081.0,108,5004,-1,2022-12-28,2022-12-28,2022
