Order,Material,SLoc,Quantity,Pstng Date,Merge_Date,Year
51086446,101,5001,-1,2022-01-06,2022-01-06,2022
51091117,101,5030,-1,2022-01-07,2022-01-07,2022
50941237,101,5041,-1,2022-01-11,2022-01-11,2022
51123136,101,5022,-1,2022-01-17,2022-01-17,2022
51065289,101,5021,1,2022-01-18,2022-01-18,2022
51124929,101,5021,-1,2022-01-19,2022-01-19,2022
51142303,101,5042,-1,2022-01-20,2022-01-20,2022
51123958,101,5021,-1,2022-01-22,2022-01-22,2022
51169636,101,5001,-1,2022-01-28,2022-01-28,2022
50529110,101,5005,1,2022-01-29,2022-01-29,2022
51150058,101,5021,-1,2022-02-01,2022-02-01,2022
51184876,101,5021,-1,2022-02-01,2022-02-01,2022
51178231,101,5021,-1,2022-02-01,2022-02-01,2022
51053047,101,5021,-1,2022-02-01,2022-02-01,2022
51177566,101,5030,-1,2022-02-01,2022-02-01,2022
51150046,101,5021,-1,2022-02-01,2022-02-01,2022
51108029,101,5021,-1,2022-02-01,2022-02-01,2022
51150063,101,5021,-1,2022-02-01,2022-02-01,2022
51189201,101,5021,-1,2022-02-02,2022-02-02,2022
51173002,101,5021,-1,2022-02-02,2022-02-02,2022
51187538,101,5021,-1,2022-02-02,2022-02-02,2022
51150046,101,5021,1,2022-02-03,2022-02-03,2022
51178231,101,5021,1,2022-02-03,2022-02-03,2022
51106961,101,5022,-1,2022-02-04,2022-02-04,2022
51198828,101,5001,-1,2022-02-04,2022-02-04,2022
51202739,101,5022,-1,2022-02-05,2022-02-05,2022
51204309,101,5022,-1,2022-02-07,2022-02-07,2022
51216172,101,5001,-1,2022-02-09,2022-02-09,2022
51187811,101,5032,-1,2022-02-09,2022-02-09,2022
51058584,101,5021,-1,2022-02-10,2022-02-10,2022
51205150,101,5042,-1,2022-02-10,2022-02-10,2022
51171197,101,5003,-1,2022-02-10,2022-02-10,2022
51221824,101,5021,-1,2022-02-10,2022-02-10,2022
51231879,101,5021,-1,2022-02-12,2022-02-12,2022
51083481,101,5022,-1,2022-02-14,2022-02-14,2022
51231958,101,5021,-1,2022-02-14,2022-02-14,2022
51058584,101,5021,1,2022-02-15,2022-02-15,2022
51231958,101,5021,1,2022-02-16,2022-02-16,2022
51250100,101,5022,-1,2022-02-16,2022-02-16,2022
51244452,101,5022,-2,2022-02-18,2022-02-18,2022
51235239,101,5021,-1,2022-02-19,2022-02-19,2022
51265942,101,5021,-2,2022-02-19,2022-02-19,2022
51237261,101,5021,-1,2022-02-19,2022-02-19,2022
51235663,101,5021,-1,2022-02-19,2022-02-19,2022
51266237,101,5021,-1,2022-02-21,2022-02-21,2022
51279839,101,5021,-1,2022-02-23,2022-02-23,2022
51281481,101,5021,-1,2022-02-24,2022-02-24,2022
51235663,101,5021,1,2022-02-24,2022-02-24,2022
51290471,101,5021,-1,2022-02-27,2022-02-27,2022
51279839,101,5021,1,2022-02-28,2022-02-28,2022
51296856,101,5021,-1,2022-02-28,2022-02-28,2022
51298062,101,5021,-1,2022-02-28,2022-02-28,2022
51296693,101,5022,-1,2022-02-28,2022-02-28,2022
51243085,101,5022,-2,2022-02-28,2022-02-28,2022
51296086,101,5021,-1,2022-02-28,2022-02-28,2022
51294737,101,5021,-1,2022-03-02,2022-03-02,2022
51290306,101,5021,-1,2022-03-02,2022-03-02,2022
51265942,101,5021,1,2022-03-03,2022-03-03,2022
51309578,101,5021,-1,2022-03-05,2022-03-05,2022
51343913,101,5003,-1,2022-03-12,2022-03-12,2022
51356805,101,5030,-1,2022-03-14,2022-03-14,2022
51369578,101,5041,-1,2022-03-16,2022-03-16,2022
51292699,101,5046,-1,2022-03-21,2022-03-21,2022
51354187,101,5021,-1,2022-03-22,2022-03-22,2022
51368365,101,5021,-1,2022-03-22,2022-03-22,2022
51332301,101,5021,-1,2022-03-22,2022-03-22,2022
51368415,101,5021,-1,2022-03-22,2022-03-22,2022
51325090,101,5021,-1,2022-03-22,2022-03-22,2022
51355372,101,5021,-1,2022-03-22,2022-03-22,2022
51368340,101,5021,-1,2022-03-22,2022-03-22,2022
51396687,101,5021,-1,2022-03-23,2022-03-23,2022
51332283,101,5021,-1,2022-03-24,2022-03-24,2022
51309287,101,5021,-1,2022-03-24,2022-03-24,2022
51370288,101,5021,-1,2022-03-24,2022-03-24,2022
51355420,101,5022,-1,2022-03-24,2022-03-24,2022
