Order,Material,SLoc,Quantity,Pstng Date,Year,Tavg,Tmax,Tmin,RH,Month,Season,Delta_T,Region,Location
51086446,101,5001,-1,2022-01-06,2022,22.38,28.09,18.12,80.65,1,Winter,9.97,West1,Mumbai
51091117,101,5030,-1,2022-01-07,2022,14.48,19.06,10.84,88.36,1,Winter,8.219999999999999,North1,Delhi
50941237,101,5041,-1,2022-01-11,2022,20.61,27.53,15.05,77.77,1,Winter,12.48,South,Bangalore
51123136,101,5022,-1,2022-01-17,2022,11.22,17.83,4.31,67.18,1,Winter,13.52,North1,Uttar Pradesh
51065289,101,5021,1,2022-01-18,2022,10.33,18.53,3.97,76.04,1,Winter,14.56,North1,Delhi
51124929,101,5021,-1,2022-01-19,2022,10.18,16.65,4.84,77.95,1,Winter,11.81,North1,Delhi
51142303,101,5042,-1,2022-01-20,2022,20.49,28.78,14.86,60.19,1,Winter,13.920000000000002,South,Hyderabad
51123958,101,5021,-1,2022-01-22,2022,10.86,13.83,8.17,89.11,1,Winter,5.66,North1,Delhi
51169636,101,5001,-1,2022-01-28,2022,21.28,30.47,13.65,51.74,1,Winter,16.82,West1,Mumbai
50529110,101,5005,1,2022-01-29,2022,19.0,29.78,8.45,28.26,1,Winter,21.33,West2,Ahmedabad
51150058,101,5021,-1,2022-02-01,2022,14.24,23.27,8.61,62.99,2,Winter,14.66,North1,Delhi
51184876,101,5021,-1,2022-02-01,2022,14.24,23.27,8.61,62.99,2,Winter,14.66,North1,Delhi
51178231,101,5021,-1,2022-02-01,2022,14.24,23.27,8.61,62.99,2,Winter,14.66,North1,Delhi
51053047,101,5021,-1,2022-02-01,2022,14.24,23.27,8.61,62.99,2,Winter,14.66,North1,Delhi
51177566,101,5030,-1,2022-02-01,2022,14.24,23.27,8.61,62.99,2,Winter,14.66,North1,Delhi
51150046,101,5021,-1,2022-02-01,2022,14.24,23.27,8.61,62.99,2,Winter,14.66,North1,Delhi
51108029,101,5021,-1,2022-02-01,2022,14.24,23.27,8.61,62.99,2,Winter,14.66,North1,Delhi
51150063,101,5021,-1,2022-02-01,2022,14.24,23.27,8.61,62.99,2,Winter,14.66,North1,Delhi
51189201,101,5021,-1,2022-02-02,2022,13.05,21.74,5.14,60.32,2,Winter,16.599999999999998,North1,Delhi
51173002,101,5021,-1,2022-02-02,2022,13.05,21.74,5.14,60.32,2,Winter,16.599999999999998,North1,Delhi
51187538,101,5021,-1,2022-02-02,2022,13.05,21.74,5.14,60.32,2,Winter,16.599999999999998,North1,Delhi
51150046,101,5021,1,2022-02-03,2022,12.45,18.02,7.87,72.66,2,Winter,10.15,North1,Delhi
51178231,101,5021,1,2022-02-03,2022,12.45,18.02,7.87,72.66,2,Winter,10.15,North1,Delhi
51106961,101,5022,-1,2022-02-04,2022,12.5,18.55,7.99,80.2,2,Winter,10.56,North1,Uttar Pradesh
51198828,101,5001,-1,2022-02-04,2022,21.7,28.23,17.43,67.61,2,Winter,10.8,West1,Mumbai
51202739,101,5022,-1,2022-02-05,2022,12.07,20.55,5.71,71.14,2,Winter,14.84,North1,Uttar Pradesh
51204309,101,5022,-1,2022-02-07,2022,15.55,22.99,7.19,46.3,2,Winter,15.799999999999995,North1,Uttar Pradesh
51216172,101,5001,-1,2022-02-09,2022,21.69,29.49,15.66,73.77,2,Winter,13.829999999999998,West1,Mumbai
51187811,101,5032,-1,2022-02-09,2022,12.98,17.54,8.75,73.18,2,Winter,8.79,North2,Haryana
51058584,101,5021,-1,2022-02-10,2022,12.93,21.27,6.19,73.3,2,Winter,15.079999999999998,North1,Delhi
51205150,101,5042,-1,2022-02-10,2022,22.81,29.95,16.98,67.81,2,Winter,12.97,South,Hyderabad
51171197,101,5003,-1,2022-02-10,2022,19.16,28.29,10.99,59.5,2,Winter,17.299999999999997,West1,Pune
51221824,101,5021,-1,2022-02-10,2022,12.93,21.27,6.19,73.3,2,Winter,15.079999999999998,North1,Delhi
51231879,101,5021,-1,2022-02-12,2022,13.35,22.87,5.26,57.62,2,Winter,17.61,North1,Delhi
51083481,101,5022,-1,2022-02-14,2022,15.52,22.4,9.67,60.55,2,Winter,12.73,North1,Uttar Pradesh
51231958,101,5021,-1,2022-02-14,2022,15.48,24.12,8.29,54.54,2,Winter,15.830000000000002,North1,Delhi
51058584,101,5021,1,2022-02-15,2022,16.2,24.89,8.43,57.54,2,Winter,16.46,North1,Delhi
51231958,101,5021,1,2022-02-16,2022,16.83,25.47,10.19,55.11,2,Winter,15.28,North1,Delhi
51250100,101,5022,-1,2022-02-16,2022,16.76,24.71,9.22,61.48,2,Winter,15.49,North1,Uttar Pradesh
51244452,101,5022,-2,2022-02-18,2022,16.85,26.04,8.84,58.41,2,Winter,17.2,North1,Uttar Pradesh
51235239,101,5021,-1,2022-02-19,2022,16.02,25.34,9.0,55.98,2,Winter,16.34,North1,Delhi
51265942,101,5021,-2,2022-02-19,2022,16.02,25.34,9.0,55.98,2,Winter,16.34,North1,Delhi
51237261,101,5021,-1,2022-02-19,2022,16.02,25.34,9.0,55.98,2,Winter,16.34,North1,Delhi
51235663,101,5021,-1,2022-02-19,2022,16.02,25.34,9.0,55.98,2,Winter,16.34,North1,Delhi
51266237,101,5021,-1,2022-02-21,2022,16.25,25.85,6.95,47.17,2,Winter,18.9,North1,Delhi
51279839,101,5021,-1,2022-02-23,2022,16.42,23.8,10.25,61.15,2,Winter,13.55,North1,Delhi
51281481,101,5021,-1,2022-02-24,2022,17.75,25.91,10.26,63.03,2,Winter,15.65,North1,Delhi
51235663,101,5021,1,2022-02-24,2022,17.75,25.91,10.26,63.03,2,Winter,15.65,North1,Delhi
51290471,101,5021,-1,2022-02-27,2022,17.2,25.71,11.17,63.0,2,Winter,14.54,North1,Delhi
51279839,101,5021,1,2022-02-28,2022,16.21,25.64,8.25,57.24,2,Winter,17.39,North1,Delhi
51296856,101,5021,-1,2022-02-28,2022,16.21,25.64,8.25,57.24,2,Winter,17.39,North1,Delhi
51298062,101,5021,-1,2022-02-28,2022,16.21,25.64,8.25,57.24,2,Winter,17.39,North1,Delhi
51296693,101,5022,-1,2022-02-28,2022,17.57,26.08,10.49,56.27,2,Winter,15.589999999999998,North1,Uttar Pradesh
