Order,Material,SLoc,Quantity,Pstng Date,Merge_Date,Year
57466909.0,105,5042,-1,2025-01-04,2025-01-04,2025
57468871.0,105,5021,-1,2025-01-07,2025-01-07,2025
57466772.0,105,5021,-1,2025-01-08,2025-01-08,2025
57363691.0,105,5001,-1,2025-01-09,2025-01-09,2025
57498404.0,105,5001,-1,2025-01-11,2025-01-11,2025
57466772.0,105,5021,1,2025-01-13,2025-01-13,2025
57529187.0,105,5030,-1,2025-01-15,2025-01-15,2025
57477353.0,105,5003,-1,2025-01-17,2025-01-17,2025
57561279.0,105,5001,-1,2025-01-21,2025-01-21,2025
57551376.0,105,5001,-1,2025-01-21,2025-01-21,2025
57600374.0,105,5011,-1,2025-01-24,2025-01-24,2025
57609931.0,105,5023,-1,2025-01-25,2025-01-25,2025
57615763.0,105,5003,-1,2025-01-28,2025-01-28,2025
57409493.0,105,5001,-1,2025-01-29,2025-01-29,2025
57626500.0,105,5003,-1,2025-01-29,2025-01-29,2025
57630889.0,105,5003,-1,2025-01-29,2025-01-29,2025
57604688.0,105,5003,-1,2025-01-31,2025-01-31,2025
57670992.0,105,5028,-1,2025-02-04,2025-02-04,2025
57654385.0,105,5042,-1,2025-02-04,2025-02-04,2025
57665198.0,105,5005,-1,2025-02-05,2025-02-05,2025
57694688.0,105,5003,-1,2025-02-07,2025-02-07,2025
98796112.0,105,5020,-45,2025-02-10,2025-02-10,2025
57654017.0,105,5030,1,2025-02-10,2025-02-10,2025
57717484.0,105,5003,-1,2025-02-12,2025-02-12,2025
57726364.0,105,5003,-1,2025-02-12,2025-02-12,2025
57732689.0,105,5011,-1,2025-02-13,2025-02-13,2025
57746166.0,105,5005,-1,2025-02-14,2025-02-14,2025
57753277.0,105,5005,-1,2025-02-15,2025-02-15,2025
57756941.0,105,5001,-1,2025-02-17,2025-02-17,2025
57754291.0,105,5042,-1,2025-02-17,2025-02-17,2025
57753245.0,105,5001,-1,2025-02-17,2025-02-17,2025
57768232.0,105,5001,-1,2025-02-18,2025-02-18,2025
57665160.0,105,5005,-1,2025-02-18,2025-02-18,2025
57766970.0,105,5023,-1,2025-02-18,2025-02-18,2025
57767965.0,105,5003,-1,2025-02-19,2025-02-19,2025
57723970.0,105,5003,-1,2025-02-19,2025-02-19,2025
57779777.0,105,5001,-1,2025-02-19,2025-02-19,2025
57777659.0,105,5001,-1,2025-02-19,2025-02-19,2025
57779115.0,105,5001,-1,2025-02-19,2025-02-19,2025
57767729.0,105,5001,-1,2025-02-19,2025-02-19,2025
57778147.0,105,5003,-1,2025-02-20,2025-02-20,2025
57787898.0,105,5003,-1,2025-02-20,2025-02-20,2025
57778143.0,105,5003,-1,2025-02-20,2025-02-20,2025
57701983.0,105,5028,-1,2025-02-20,2025-02-20,2025
57788524.0,105,5001,-1,2025-02-20,2025-02-20,2025
57808852.0,105,5005,-1,2025-02-24,2025-02-24,2025
57804976.0,105,5005,-1,2025-02-24,2025-02-24,2025
57790457.0,105,5005,-1,2025-02-25,2025-02-25,2025
57649045.0,105,5005,-1,2025-02-25,2025-02-25,2025
57823333.0,105,5003,-1,2025-02-26,2025-02-26,2025
57841381.0,105,5041,-1,2025-02-27,2025-02-27,2025
57787356.0,105,5003,-1,2025-02-28,2025-02-28,2025
57805452.0,105,5033,-1,2025-02-28,2025-02-28,2025
57808852.0,105,5005,1,2025-02-28,2025-02-28,2025
57860418.0,105,5003,-1,2025-03-03,2025-03-03,2025
57854989.0,105,5005,-1,2025-03-03,2025-03-03,2025
57868672.0,105,5024,-1,2025-03-04,2025-03-04,2025
57778170.0,105,5003,-1,2025-03-04,2025-03-04,2025
57855284.0,105,5042,-1,2025-03-04,2025-03-04,2025
57886138.0,105,5003,-1,2025-03-06,2025-03-06,2025
57638269.0,105,5033,-1,2025-03-11,2025-03-11,2025
57838461.0,105,5003,-1,2025-03-11,2025-03-11,2025
57854989.0,105,5005,1,2025-03-11,2025-03-11,2025
57918110.0,105,5003,-1,2025-03-11,2025-03-11,2025
98828323.0,105,5019,-4,2025-03-13,2025-03-13,2025
57919379.0,105,5028,-1,2025-03-15,2025-03-15,2025
57956196.0,105,5023,-1,2025-03-18,2025-03-18,2025
57939006.0,105,5003,-1,2025-03-18,2025-03-18,2025
57970540.0,105,5042,-1,2025-03-18,2025-03-18,2025
57959170.0,105,5028,-1,2025-03-19,2025-03-19,2025
58007272.0,105,5003,-1,2025-03-24,2025-03-24,2025
56888855.0,105,5005,-1,2025-03-25,2025-03-25,2025
58007003.0,105,5041,-1,2025-03-25,2025-03-25,2025
58020259.0,105,5005,-1,2025-03-25,2025-03-25,2025
58018088.0,105,5003,-1,2025-04-04,2025-04-04,2025
58066674.0,105,5005,-1,2025-04-04,2025-04-04,2025
58104672.0,105,5022,-1,2025-04-07,2025-04-07,2025
58106292.0,105,5022,-1,2025-04-07,2025-04-07,2025
58107855.0,105,5023,-1,2025-04-07,2025-04-07,2025
58106750.0,105,5022,-1,2025-04-07,2025-04-07,2025
56888855.0,105,5005,1,2025-04-07,2025-04-07,2025
58108664.0,105,5022,-1,2025-04-08,2025-04-08,2025
58119636.0,105,5044,-1,2025-04-08,2025-04-08,2025
58108130.0,105,5022,-1,2025-04-08,2025-04-08,2025
58116218.0,105,5022,-1,2025-04-08,2025-04-08,2025
98935287.0,105,5020,-10,2025-04-09,2025-04-09,2025
58127928.0,105,5022,-1,2025-04-10,2025-04-10,2025
58135221.0,105,5023,-1,2025-04-10,2025-04-10,2025
58132600.0,105,5003,-1,2025-04-10,2025-04-10,2025
58134225.0,105,5028,-1,2025-04-10,2025-04-10,2025
58125895.0,105,5003,-1,2025-04-10,2025-04-10,2025
57983614.0,105,5041,-1,2025-04-10,2025-04-10,2025
58135467.0,105,5005,-1,2025-04-10,2025-04-10,2025
58148676.0,105,5022,-1,2025-04-12,2025-04-12,2025
98942854.0,105,5020,-76,2025-04-12,2025-04-12,2025
58145403.0,105,5021,-1,2025-04-12,2025-04-12,2025
58142884.0,105,5030,-1,2025-04-12,2025-04-12,2025
58122805.0,105,5022,-1,2025-04-12,2025-04-12,2025
98942854.0,105,5020,76,2025-04-14,2025-04-14,2025
