Order,Material,SLoc,Quantity,Pstng Date,Merge_Date,Year
68162363.0,104,5001,-1,2026-01-05,2026-01-05,2026
68171946.0,104,5022,-1,2026-01-05,2026-01-05,2026
68176018.0,104,5001,-1,2026-01-05,2026-01-05,2026
68176686.0,104,5023,-1,2026-01-05,2026-01-05,2026
68174298.0,104,5021,-1,2026-01-06,2026-01-06,2026
68184801.0,104,5033,-1,2026-01-06,2026-01-06,2026
68184697.0,104,5041,-1,2026-01-06,2026-01-06,2026
68185101.0,104,5041,-1,2026-01-06,2026-01-06,2026
68194037.0,104,5021,-1,2026-01-07,2026-01-07,2026
68193463.0,104,5030,-1,2026-01-07,2026-01-07,2026
68204698.0,104,5032,-1,2026-01-08,2026-01-08,2026
68189930.0,104,5003,-1,2026-01-08,2026-01-08,2026
68204392.0,104,5022,-1,2026-01-08,2026-01-08,2026
68194305.0,104,5023,-1,2026-01-08,2026-01-08,2026
68203783.0,104,5023,-1,2026-01-08,2026-01-08,2026
68138628.0,104,5003,-2,2026-01-08,2026-01-08,2026
68175864.0,104,5022,-1,2026-01-09,2026-01-09,2026
68183812.0,104,5022,-1,2026-01-09,2026-01-09,2026
68214680.0,104,5030,-1,2026-01-09,2026-01-09,2026
68216423.0,104,5001,-1,2026-01-09,2026-01-09,2026
68205271.0,104,5001,-1,2026-01-09,2026-01-09,2026
68185808.0,104,5001,-1,2026-01-09,2026-01-09,2026
68171570.0,104,5001,-1,2026-01-10,2026-01-10,2026
68144391.0,104,5001,-1,2026-01-10,2026-01-10,2026
68144360.0,104,5001,-1,2026-01-10,2026-01-10,2026
68223501.0,104,5042,-1,2026-01-10,2026-01-10,2026
68223647.0,104,5008,-1,2026-01-10,2026-01-10,2026
68174156.0,104,5001,-1,2026-01-12,2026-01-12,2026
68226259.0,104,5001,-1,2026-01-12,2026-01-12,2026
68165729.0,104,5001,-1,2026-01-12,2026-01-12,2026
68227922.0,104,5023,-1,2026-01-12,2026-01-12,2026
68225995.0,104,5022,-1,2026-01-12,2026-01-12,2026
68227442.0,104,5001,-1,2026-01-12,2026-01-12,2026
68223425.0,104,5022,-1,2026-01-12,2026-01-12,2026
68184736.0,104,5001,-1,2026-01-12,2026-01-12,2026
68228385.0,104,5023,-1,2026-01-12,2026-01-12,2026
68099312.0,104,5022,-1,2026-01-13,2026-01-13,2026
68128941.0,104,5022,-1,2026-01-13,2026-01-13,2026
68235412.0,104,5021,-1,2026-01-13,2026-01-13,2026
59771656.0,104,5003,1,2026-01-13,2026-01-13,2026
68240524.0,104,5030,-1,2026-01-13,2026-01-13,2026
68242495.0,104,5023,-1,2026-01-13,2026-01-13,2026
68243865.0,104,5023,-1,2026-01-13,2026-01-13,2026
68250930.0,104,5061,1,2026-01-14,2026-01-14,2026
68250930.0,104,5061,-1,2026-01-14,2026-01-14,2026
68250775.0,104,5001,-1,2026-01-14,2026-01-14,2026
59034451.0,104,5001,-1,2026-01-14,2026-01-14,2026
68251830.0,104,5039,-1,2026-01-14,2026-01-14,2026
68258879.0,104,5022,-1,2026-01-15,2026-01-15,2026
68056881.0,104,5003,1,2026-01-15,2026-01-15,2026
68189930.0,104,5003,1,2026-01-15,2026-01-15,2026
68262887.0,104,5023,-1,2026-01-15,2026-01-15,2026
68262311.0,104,5022,-1,2026-01-16,2026-01-16,2026
68261733.0,104,5022,-1,2026-01-16,2026-01-16,2026
