Order,Material,SLoc,Quantity,Pstng Date,Merge_Date,Year
50119375.0,103,5041,-1,2022-01-06,2022-01-06,2022
51073772.0,103,5021,-1,2022-01-06,2022-01-06,2022
51073036.0,103,5021,-1,2022-01-06,2022-01-06,2022
51087525.0,103,5021,-2,2022-01-06,2022-01-06,2022
51082603.0,103,5021,-2,2022-01-06,2022-01-06,2022
50747265.0,103,5028,-1,2022-01-08,2022-01-08,2022
51093894.0,103,5024,-1,2022-01-08,2022-01-08,2022
51093889.0,103,5024,-1,2022-01-08,2022-01-08,2022
51095820.0,103,5041,-1,2022-01-10,2022-01-10,2022
51094829.0,103,5042,-2,2022-01-10,2022-01-10,2022
51095950.0,103,5041,-1,2022-01-10,2022-01-10,2022
51046279.0,103,5003,-1,2022-01-11,2022-01-11,2022
51101394.0,103,5004,-1,2022-01-11,2022-01-11,2022
51093435.0,103,5003,-1,2022-01-11,2022-01-11,2022
51106924.0,103,5030,-1,2022-01-12,2022-01-12,2022
51110112.0,103,5001,-4,2022-01-13,2022-01-13,2022
51111309.0,103,5041,-2,2022-01-13,2022-01-13,2022
51112183.0,103,5021,-1,2022-01-13,2022-01-13,2022
51112169.0,103,5021,-1,2022-01-13,2022-01-13,2022
51112453.0,103,5003,-4,2022-01-14,2022-01-14,2022
51122854.0,103,5021,-1,2022-01-15,2022-01-15,2022
51125218.0,103,5041,-1,2022-01-17,2022-01-17,2022
51123976.0,103,5041,-1,2022-01-17,2022-01-17,2022
51123278.0,103,5041,-2,2022-01-18,2022-01-18,2022
50880927.0,103,5003,-4,2022-01-18,2022-01-18,2022
51127780.0,103,5021,-1,2022-01-18,2022-01-18,2022
51130696.0,103,5042,-1,2022-01-19,2022-01-19,2022
51130712.0,103,5042,-1,2022-01-19,2022-01-19,2022
51140833.0,103,5021,-1,2022-01-20,2022-01-20,2022
51139058.0,103,5042,-1,2022-01-20,2022-01-20,2022
51140081.0,103,5009,-1,2022-01-20,2022-01-20,2022
51138476.0,103,5030,-1,2022-01-20,2022-01-20,2022
51123875.0,103,5005,-1,2022-01-20,2022-01-20,2022
51138557.0,103,5042,-1,2022-01-20,2022-01-20,2022
51141889.0,103,5021,-1,2022-01-21,2022-01-21,2022
51135889.0,103,5003,-10,2022-01-22,2022-01-22,2022
50987296.0,103,5026,-3,2022-01-22,2022-01-22,2022
51140933.0,103,5002,-3,2022-01-22,2022-01-22,2022
51150016.0,103,5041,-2,2022-01-22,2022-01-22,2022
51150039.0,103,5021,-2,2022-01-22,2022-01-22,2022
51152419.0,103,5041,-1,2022-01-24,2022-01-24,2022
51143879.0,103,5010,-1,2022-01-24,2022-01-24,2022
51146229.0,103,5002,-1,2022-01-24,2022-01-24,2022
51146147.0,103,5002,-2,2022-01-24,2022-01-24,2022
51157493.0,103,5021,-1,2022-01-25,2022-01-25,2022
51157840.0,103,5041,-1,2022-01-25,2022-01-25,2022
51159151.0,103,5021,-1,2022-01-25,2022-01-25,2022
51140091.0,103,5003,-2,2022-01-25,2022-01-25,2022
51157874.0,103,5021,-2,2022-01-25,2022-01-25,2022
51151378.0,103,5041,-1,2022-01-27,2022-01-27,2022
51167825.0,103,5021,-1,2022-01-27,2022-01-27,2022
51167825.0,103,5021,-1,2022-01-27,2022-01-27,2022
51118255.0,103,5041,-2,2022-01-27,2022-01-27,2022
51167873.0,103,5021,-1,2022-01-27,2022-01-27,2022
51066802.0,103,5028,-1,2022-01-28,2022-01-28,2022
51178233.0,103,5021,-1,2022-01-31,2022-01-31,2022
51180316.0,103,5021,-1,2022-02-01,2022-02-01,2022
51178233.0,103,5021,1,2022-02-01,2022-02-01,2022
51184476.0,103,5021,-2,2022-02-01,2022-02-01,2022
51180258.0,103,5021,-1,2022-02-01,2022-02-01,2022
50908413.0,103,5028,-2,2022-02-02,2022-02-02,2022
51191857.0,103,5021,-4,2022-02-03,2022-02-03,2022
51193383.0,103,5003,-4,2022-02-03,2022-02-03,2022
51181084.0,103,5041,-2,2022-02-05,2022-02-05,2022
51204011.0,103,5021,-1,2022-02-07,2022-02-07,2022
51085558.0,103,5030,-1,2022-02-08,2022-02-08,2022
51209650.0,103,5021,-1,2022-02-08,2022-02-08,2022
51209417.0,103,5021,-1,2022-02-08,2022-02-08,2022
51214325.0,103,5041,-1,2022-02-09,2022-02-09,2022
51215263.0,103,5021,-1,2022-02-09,2022-02-09,2022
51221430.0,103,5006,-1,2022-02-10,2022-02-10,2022
51221440.0,103,5006,-1,2022-02-10,2022-02-10,2022
51221811.0,103,5021,-1,2022-02-10,2022-02-10,2022
51226276.0,103,5021,-1,2022-02-11,2022-02-11,2022
51209671.0,103,5002,-1,2022-02-12,2022-02-12,2022
51232363.0,103,5021,-1,2022-02-12,2022-02-12,2022
51237056.0,103,5021,-1,2022-02-14,2022-02-14,2022
51237248.0,103,5021,-3,2022-02-14,2022-02-14,2022
51237824.0,103,5021,-1,2022-02-14,2022-02-14,2022
51237451.0,103,5041,-3,2022-02-14,2022-02-14,2022
51237071.0,103,5021,-2,2022-02-14,2022-02-14,2022
50965352.0,103,5003,-4,2022-02-15,2022-02-15,2022
51244937.0,103,5021,-1,2022-02-15,2022-02-15,2022
51241978.0,103,5041,-1,2022-02-15,2022-02-15,2022
50956046.0,103,5003,-1,2022-02-15,2022-02-15,2022
51167825.0,103,5021,1,2022-02-16,2022-02-16,2022
51249115.0,103,5021,-1,2022-02-17,2022-02-17,2022
51255869.0,103,5021,-2,2022-02-17,2022-02-17,2022
50838496.0,103,5003,-1,2022-02-17,2022-02-17,2022
51254949.0,103,5041,-1,2022-02-18,2022-02-18,2022
51085558.0,103,5030,1,2022-02-19,2022-02-19,2022
51265607.0,103,5041,-2,2022-02-19,2022-02-19,2022
51265612.0,103,5041,-2,2022-02-19,2022-02-19,2022
51275873.0,103,5030,-1,2022-02-22,2022-02-22,2022
51274380.0,103,5030,-1,2022-02-22,2022-02-22,2022
51228151.0,103,5003,-1,2022-02-22,2022-02-22,2022
51279400.0,103,5021,-2,2022-02-23,2022-02-23,2022
51281360.0,103,5003,-1,2022-02-23,2022-02-23,2022
51281931.0,103,5042,-1,2022-02-23,2022-02-23,2022
51285124.0,103,5021,-1,2022-02-24,2022-02-24,2022
51094260.0,103,5025,-2,2022-02-24,2022-02-24,2022
51285163.0,103,5021,-2,2022-02-24,2022-02-24,2022
51254629.0,103,5023,-1,2022-02-24,2022-02-24,2022
51170490.0,103,5024,-3,2022-02-25,2022-02-25,2022
51293087.0,103,5009,-2,2022-02-25,2022-02-25,2022
51290982.0,103,5041,-2,2022-02-25,2022-02-25,2022
51283632.0,103,5003,-4,2022-02-26,2022-02-26,2022
51283654.0,103,5003,-3,2022-02-26,2022-02-26,2022
51291294.0,103,5021,-1,2022-02-27,2022-02-27,2022
51294490.0,103,5021,-2,2022-02-27,2022-02-27,2022
51299416.0,103,5021,-2,2022-02-28,2022-02-28,2022
51298361.0,103,5021,-1,2022-02-28,2022-02-28,2022
51219814.0,103,5028,-1,2022-02-28,2022-02-28,2022
51296127.0,103,5021,-1,2022-02-28,2022-02-28,2022
51275946.0,103,5003,-1,2022-02-28,2022-02-28,2022
51304049.0,103,5021,-1,2022-03-01,2022-03-01,2022
51302556.0,103,5021,-1,2022-03-01,2022-03-01,2022
51308556.0,103,5024,-1,2022-03-02,2022-03-02,2022
51294654.0,103,5030,-2,2022-03-02,2022-03-02,2022
51304089.0,103,5041,-4,2022-03-02,2022-03-02,2022
51203503.0,103,5004,-1,2022-03-02,2022-03-02,2022
