Order,Material,SLoc,Quantity,Pstng Date,Year,Tavg,Tmax,Tmin,RH,Month,Season,Delta_T,Region,Location
50119375.0,103,5041,-1,2022-01-06,2022,19.83,26.37,14.88,80.79,1,Winter,11.49,South,Bangalore
51073772.0,103,5021,-1,2022-01-06,2022,13.44,17.47,10.53,86.68,1,Winter,6.94,North1,Delhi
51073036.0,103,5021,-1,2022-01-06,2022,13.44,17.47,10.53,86.68,1,Winter,6.94,North1,Delhi
51087525.0,103,5021,-2,2022-01-06,2022,13.44,17.47,10.53,86.68,1,Winter,6.94,North1,Delhi
51082603.0,103,5021,-2,2022-01-06,2022,13.44,17.47,10.53,86.68,1,Winter,6.94,North1,Delhi
50747265.0,103,5028,-1,2022-01-08,2022,4.91,9.03,0.5,78.52,1,Winter,8.53,North1,Uttaranchal
51093894.0,103,5024,-1,2022-01-08,2022,15.33,20.62,9.64,80.41,1,Winter,10.98,North1,Jaipur
51093889.0,103,5024,-1,2022-01-08,2022,15.33,20.62,9.64,80.41,1,Winter,10.98,North1,Jaipur
51095820.0,103,5041,-1,2022-01-10,2022,20.22,27.09,16.0,77.92,1,Winter,11.09,South,Bangalore
51094829.0,103,5042,-2,2022-01-10,2022,21.95,27.49,18.51,80.96,1,Winter,8.979999999999997,South,Hyderabad
51095950.0,103,5041,-1,2022-01-10,2022,20.22,27.09,16.0,77.92,1,Winter,11.09,South,Bangalore
51046279.0,103,5003,-1,2022-01-11,2022,15.52,22.48,10.98,72.43,1,Winter,11.5,West1,Pune
51101394.0,103,5004,-1,2022-01-11,2022,19.67,26.67,14.68,80.32,1,Winter,11.990000000000002,West2,Goa
51093435.0,103,5003,-1,2022-01-11,2022,15.52,22.48,10.98,72.43,1,Winter,11.5,West1,Pune
51106924.0,103,5030,-1,2022-01-12,2022,10.62,18.01,4.8,77.28,1,Winter,13.21,North1,Delhi
51110112.0,103,5001,-4,2022-01-13,2022,18.95,25.61,13.18,75.56,1,Winter,12.43,West1,Mumbai
51111309.0,103,5041,-2,2022-01-13,2022,21.43,27.04,16.87,79.51,1,Winter,10.169999999999998,South,Bangalore
51112183.0,103,5021,-1,2022-01-13,2022,11.99,17.82,6.18,75.83,1,Winter,11.64,North1,Delhi
51112169.0,103,5021,-1,2022-01-13,2022,11.99,17.82,6.18,75.83,1,Winter,11.64,North1,Delhi
51112453.0,103,5003,-4,2022-01-14,2022,17.0,24.12,11.67,82.16,1,Winter,12.45,West1,Pune
51122854.0,103,5021,-1,2022-01-15,2022,10.56,17.92,4.95,78.34,1,Winter,12.970000000000002,North1,Delhi
51125218.0,103,5041,-1,2022-01-17,2022,21.22,27.29,17.22,78.42,1,Winter,10.07,South,Bangalore
51123976.0,103,5041,-1,2022-01-17,2022,21.22,27.29,17.22,78.42,1,Winter,10.07,South,Bangalore
51123278.0,103,5041,-2,2022-01-18,2022,20.6,26.87,15.84,75.65,1,Winter,11.03,South,Bangalore
50880927.0,103,5003,-4,2022-01-18,2022,20.19,27.4,14.54,71.4,1,Winter,12.86,West1,Pune
51127780.0,103,5021,-1,2022-01-18,2022,10.33,18.53,3.97,76.04,1,Winter,14.56,North1,Delhi
51130696.0,103,5042,-1,2022-01-19,2022,19.47,27.22,14.43,66.3,1,Winter,12.79,South,Hyderabad
51130712.0,103,5042,-1,2022-01-19,2022,19.47,27.22,14.43,66.3,1,Winter,12.79,South,Hyderabad
51140833.0,103,5021,-1,2022-01-20,2022,12.47,18.12,7.67,78.1,1,Winter,10.45,North1,Delhi
51139058.0,103,5042,-1,2022-01-20,2022,20.49,28.78,14.86,60.19,1,Winter,13.920000000000002,South,Hyderabad
51140081.0,103,5009,-1,2022-01-20,2022,20.21,29.02,14.95,51.56,1,Winter,14.07,West1,Nashik
51138476.0,103,5030,-1,2022-01-20,2022,12.47,18.12,7.67,78.1,1,Winter,10.45,North1,Delhi
51123875.0,103,5005,-1,2022-01-20,2022,22.05,32.12,13.64,56.05,1,Winter,18.48,West2,Ahmedabad
51138557.0,103,5042,-1,2022-01-20,2022,20.49,28.78,14.86,60.19,1,Winter,13.920000000000002,South,Hyderabad
51141889.0,103,5021,-1,2022-01-21,2022,13.34,20.18,8.64,77.23,1,Winter,11.54,North1,Delhi
51135889.0,103,5003,-10,2022-01-22,2022,18.59,24.79,13.87,85.35,1,Winter,10.92,West1,Pune
50987296.0,103,5026,-3,2022-01-22,2022,10.71,14.27,8.14,84.28,1,Winter,6.129999999999999,North2,Chandigarh
51140933.0,103,5002,-3,2022-01-22,2022,22.75,27.72,19.2,82.71,1,Winter,8.52,West1,Navi Mumbai
51150016.0,103,5041,-2,2022-01-22,2022,20.62,29.32,12.7,65.11,1,Winter,16.62,South,Bangalore
51150039.0,103,5021,-2,2022-01-22,2022,10.86,13.83,8.17,89.11,1,Winter,5.66,North1,Delhi
51152419.0,103,5041,-1,2022-01-24,2022,20.13,28.13,12.9,62.8,1,Winter,15.23,South,Bangalore
51143879.0,103,5010,-1,2022-01-24,2022,16.4,24.61,9.97,36.41,1,Winter,14.64,West2,Surat
51146229.0,103,5002,-1,2022-01-24,2022,16.59,24.64,10.42,56.47,1,Winter,14.22,West1,Navi Mumbai
51146147.0,103,5002,-2,2022-01-24,2022,16.59,24.64,10.42,56.47,1,Winter,14.22,West1,Navi Mumbai
51157493.0,103,5021,-1,2022-01-25,2022,10.33,16.16,5.09,82.9,1,Winter,11.07,North1,Delhi
51157840.0,103,5041,-1,2022-01-25,2022,20.92,28.06,14.19,71.47,1,Winter,13.87,South,Bangalore
51159151.0,103,5021,-1,2022-01-25,2022,10.33,16.16,5.09,82.9,1,Winter,11.07,North1,Delhi
51140091.0,103,5003,-2,2022-01-25,2022,14.13,23.21,5.96,56.48,1,Winter,17.25,West1,Pune
51157874.0,103,5021,-2,2022-01-25,2022,10.33,16.16,5.09,82.9,1,Winter,11.07,North1,Delhi
51151378.0,103,5041,-1,2022-01-27,2022,21.49,27.42,17.51,75.83,1,Winter,9.91,South,Bangalore
51167825.0,103,5021,-1,2022-01-27,2022,10.14,18.62,4.17,73.47,1,Winter,14.45,North1,Delhi
51167825.0,103,5021,-1,2022-01-27,2022,10.14,18.62,4.17,73.47,1,Winter,14.45,North1,Delhi
51118255.0,103,5041,-2,2022-01-27,2022,21.49,27.42,17.51,75.83,1,Winter,9.91,South,Bangalore
51167873.0,103,5021,-1,2022-01-27,2022,10.14,18.62,4.17,73.47,1,Winter,14.45,North1,Delhi
51066802.0,103,5028,-1,2022-01-28,2022,3.68,11.81,-2.59,70.3,1,Winter,14.4,North1,Uttaranchal
51178233.0,103,5021,-1,2022-01-31,2022,14.75,23.47,7.43,60.51,1,Winter,16.04,North1,Delhi
51180316.0,103,5021,-1,2022-02-01,2022,14.24,23.27,8.61,62.99,2,Winter,14.66,North1,Delhi
51178233.0,103,5021,1,2022-02-01,2022,14.24,23.27,8.61,62.99,2,Winter,14.66,North1,Delhi
51184476.0,103,5021,-2,2022-02-01,2022,14.24,23.27,8.61,62.99,2,Winter,14.66,North1,Delhi
51180258.0,103,5021,-1,2022-02-01,2022,14.24,23.27,8.61,62.99,2,Winter,14.66,North1,Delhi
