Order,Material,SLoc,Quantity,Pstng Date,Merge_Date,Year
53037740.0,108,5036,-1,2023-02-13,2023-02-13,2023
53523732.0,108,5042,-1,2023-05-06,2023-05-06,2023
53656610.0,108,5004,1,2023-07-22,2023-07-22,2023
53655661.0,108,5028,-1,2023-07-25,2023-07-25,2023
54054836.0,108,5033,-1,2023-07-27,2023-07-27,2023
54074898.0,108,5028,-1,2023-07-31,2023-07-31,2023
54070827.0,108,5033,-1,2023-08-02,2023-08-02,2023
54058001.0,108,5033,-1,2023-08-07,2023-08-07,2023
54061549.0,108,5033,-1,2023-08-07,2023-08-07,2023
,108,5020,-1,2023-08-26,2023-08-26,2023
54281747.0,108,5001,-1,2023-09-04,2023-09-04,2023
54320513.0,108,5001,-1,2023-09-11,2023-09-11,2023
54347162.0,108,5001,-1,2023-09-15,2023-09-15,2023
54448191.0,108,5033,-1,2023-09-30,2023-09-30,2023
11279919.0,108,5033,-1,2023-10-10,2023-10-10,2023
54547502.0,108,5033,-1,2023-10-17,2023-10-17,2023
54532988.0,108,5033,-1,2023-10-17,2023-10-17,2023
54648384.0,108,5033,-1,2023-11-02,2023-11-02,2023
97771408.0,108,5019,3,2023-11-08,2023-11-08,2023
97771408.0,108,5019,-3,2023-11-08,2023-11-08,2023
54676295.0,108,5009,-1,2023-11-08,2023-11-08,2023
97771408.0,108,5019,-3,2023-11-08,2023-11-08,2023
54792369.0,108,5033,-1,2023-12-01,2023-12-01,2023
54949334.0,108,5004,-1,2023-12-21,2023-12-21,2023
