Order,Material,SLoc,Quantity,Pstng Date,Year,Tavg,Tmax,Tmin,RH,Month,Season,Delta_T,Region,Location
57453635.0,102,5041,-1,2025-01-02,2025,19.98,27.7,14.85,76.3,1,Winter,12.85,South,Bangalore
57453635.0,102,5041,1,2025-01-02,2025,19.98,27.7,14.85,76.3,1,Winter,12.85,South,Bangalore
57462627.0,102,5003,-1,2025-01-04,2025,19.91,28.66,11.94,44.31,1,Winter,16.72,West1,Pune
57452573.0,102,5030,-1,2025-01-04,2025,15.22,25.63,9.05,51.49,1,Winter,16.58,North1,Delhi
57453635.0,102,5041,-1,2025-01-04,2025,18.66,27.39,12.83,73.47,1,Winter,14.56,South,Bangalore
57452842.0,102,5030,-1,2025-01-04,2025,15.22,25.63,9.05,51.49,1,Winter,16.58,North1,Delhi
57442817.0,102,5001,-2,2025-01-04,2025,22.4,32.64,15.09,52.93,1,Winter,17.55,West1,Mumbai
57467315.0,102,5006,-1,2025-01-04,2025,18.07,28.11,9.18,57.88,1,Winter,18.93,West2,Indore
57466886.0,102,5021,-1,2025-01-06,2025,14.03,21.98,8.98,61.57,1,Winter,13.0,North1,Delhi
57359143.0,102,5021,-2,2025-01-06,2025,14.03,21.98,8.98,61.57,1,Winter,13.0,North1,Delhi
57468566.0,102,5010,-1,2025-01-06,2025,19.79,28.97,13.19,50.65,1,Winter,15.78,West2,Surat
57391168.0,102,5030,-1,2025-01-06,2025,14.03,21.98,8.98,61.57,1,Winter,13.0,North1,Delhi
57468616.0,102,5030,-1,2025-01-06,2025,14.03,21.98,8.98,61.57,1,Winter,13.0,North1,Delhi
57468790.0,102,5022,-1,2025-01-06,2025,15.28,23.97,8.06,60.87,1,Winter,15.909999999999998,North1,Uttar Pradesh
57468615.0,102,5001,-2,2025-01-06,2025,21.63,30.08,16.0,61.43,1,Winter,14.079999999999998,West1,Mumbai
57467754.0,102,5001,-2,2025-01-07,2025,22.27,31.76,14.7,58.15,1,Winter,17.060000000000002,West1,Mumbai
57479575.0,102,5001,-2,2025-01-07,2025,22.27,31.76,14.7,58.15,1,Winter,17.060000000000002,West1,Mumbai
57474205.0,102,5003,-1,2025-01-07,2025,18.51,27.48,11.59,62.51,1,Winter,15.89,West1,Pune
57472213.0,102,5001,-3,2025-01-07,2025,22.27,31.76,14.7,58.15,1,Winter,17.060000000000002,West1,Mumbai
57469885.0,102,5001,-5,2025-01-07,2025,22.27,31.76,14.7,58.15,1,Winter,17.060000000000002,West1,Mumbai
57478795.0,102,5030,-1,2025-01-07,2025,12.53,21.11,7.11,58.99,1,Winter,14.0,North1,Delhi
57479750.0,102,5001,-4,2025-01-07,2025,22.27,31.76,14.7,58.15,1,Winter,17.060000000000002,West1,Mumbai
57472431.0,102,5022,-2,2025-01-07,2025,14.27,22.63,8.72,58.1,1,Winter,13.909999999999998,North1,Uttar Pradesh
57450108.0,102,5001,-4,2025-01-07,2025,22.27,31.76,14.7,58.15,1,Winter,17.060000000000002,West1,Mumbai
57478367.0,102,5001,-3,2025-01-07,2025,22.27,31.76,14.7,58.15,1,Winter,17.060000000000002,West1,Mumbai
49539873.0,102,5006,1,2025-01-07,2025,15.54,24.43,9.89,58.38,1,Winter,14.54,West2,Indore
57482595.0,102,5006,-1,2025-01-07,2025,15.54,24.43,9.89,58.38,1,Winter,14.54,West2,Indore
57481200.0,102,5042,-1,2025-01-08,2025,18.56,27.25,12.37,52.94,1,Winter,14.88,South,Hyderabad
57483037.0,102,5061,-1,2025-01-08,2025,19.12,27.25,13.53,70.38,1,Winter,13.72,East,Kolkatta
57489128.0,102,5001,-4,2025-01-08,2025,22.38,31.15,15.45,55.6,1,Winter,15.7,West1,Mumbai
57006846.0,102,5001,-1,2025-01-08,2025,22.38,31.15,15.45,55.6,1,Winter,15.7,West1,Mumbai
57487002.0,102,5022,-1,2025-01-08,2025,12.6,22.08,5.96,47.65,1,Winter,16.119999999999997,North1,Uttar Pradesh
57467349.0,102,5042,-3,2025-01-09,2025,18.39,27.4,10.05,57.63,1,Winter,17.349999999999998,South,Hyderabad
57497478.0,102,5021,-1,2025-01-09,2025,13.72,22.7,5.83,34.59,1,Winter,16.869999999999997,North1,Delhi
57499474.0,102,5003,-1,2025-01-09,2025,17.73,26.43,10.81,53.48,1,Winter,15.62,West1,Pune
57497804.0,102,5001,-2,2025-01-09,2025,22.55,31.16,14.74,47.35,1,Winter,16.42,West1,Mumbai
57188608.0,102,5001,-3,2025-01-09,2025,22.55,31.16,14.74,47.35,1,Winter,16.42,West1,Mumbai
57499184.0,102,5042,-1,2025-01-10,2025,19.49,27.09,14.13,72.2,1,Winter,12.96,South,Hyderabad
57504263.0,102,5023,-1,2025-01-10,2025,12.31,22.22,4.71,42.34,1,Winter,17.509999999999998,North1,Haryana
57507494.0,102,5023,-1,2025-01-10,2025,12.31,22.22,4.71,42.34,1,Winter,17.509999999999998,North1,Haryana
57499704.0,102,5042,-1,2025-01-10,2025,19.49,27.09,14.13,72.2,1,Winter,12.96,South,Hyderabad
57504281.0,102,5023,-1,2025-01-10,2025,12.31,22.22,4.71,42.34,1,Winter,17.509999999999998,North1,Haryana
57483484.0,102,5001,-2,2025-01-10,2025,22.74,31.04,15.96,56.5,1,Winter,15.079999999999998,West1,Mumbai
57507159.0,102,5030,-1,2025-01-10,2025,13.74,21.44,6.93,32.88,1,Winter,14.510000000000002,North1,Delhi
57499039.0,102,5010,-1,2025-01-11,2025,22.31,29.24,17.92,53.41,1,Winter,11.319999999999997,West2,Surat
57510392.0,102,5001,-2,2025-01-11,2025,22.49,28.93,18.59,64.19,1,Winter,10.34,West1,Mumbai
57514504.0,102,5001,-5,2025-01-11,2025,22.49,28.93,18.59,64.19,1,Winter,10.34,West1,Mumbai
57514500.0,102,5001,-5,2025-01-11,2025,22.49,28.93,18.59,64.19,1,Winter,10.34,West1,Mumbai
57514583.0,102,5023,-1,2025-01-11,2025,9.54,14.73,5.27,64.69,1,Winter,9.46,North1,Haryana
57470725.0,102,5033,-1,2025-01-13,2025,15.13,23.42,8.81,66.29,1,Winter,14.61,North1,Lucknow
57518124.0,102,5041,-1,2025-01-13,2025,22.46,29.0,17.52,79.46,1,Winter,11.48,South,Bangalore
57518082.0,102,5001,-1,2025-01-13,2025,23.7,32.12,16.7,63.03,1,Winter,15.419999999999998,West1,Mumbai
57521345.0,102,5030,-1,2025-01-13,2025,13.3,22.65,6.61,69.46,1,Winter,16.04,North1,Delhi
57515373.0,102,5030,-1,2025-01-13,2025,13.3,22.65,6.61,69.46,1,Winter,16.04,North1,Delhi
57533176.0,102,5001,-2,2025-01-15,2025,24.73,31.89,19.73,66.68,1,Winter,12.16,West1,Mumbai
57517982.0,102,5030,-1,2025-01-15,2025,13.74,21.81,7.75,46.41,1,Winter,14.06,North1,Delhi
57533052.0,102,5001,-1,2025-01-15,2025,24.73,31.89,19.73,66.68,1,Winter,12.16,West1,Mumbai
57534182.0,102,5022,-1,2025-01-15,2025,15.33,23.34,9.24,52.66,1,Winter,14.1,North1,Uttar Pradesh
57527227.0,102,5001,-1,2025-01-15,2025,24.73,31.89,19.73,66.68,1,Winter,12.16,West1,Mumbai
57536373.0,102,5001,-1,2025-01-16,2025,24.19,31.68,18.88,66.17,1,Winter,12.8,West1,Mumbai
57520765.0,102,5021,-1,2025-01-16,2025,13.22,17.66,10.24,78.08,1,Winter,7.42,North1,Delhi
57550127.0,102,5030,-1,2025-01-17,2025,12.46,21.38,7.47,65.43,1,Winter,13.91,North1,Delhi
57551409.0,102,5001,-1,2025-01-17,2025,24.94,32.8,19.41,56.29,1,Winter,13.389999999999995,West1,Mumbai
57554396.0,102,5022,-2,2025-01-17,2025,15.17,23.74,9.49,64.46,1,Winter,14.249999999999998,North1,Uttar Pradesh
57545151.0,102,5030,-1,2025-01-17,2025,12.46,21.38,7.47,65.43,1,Winter,13.91,North1,Delhi
57553553.0,102,5001,-1,2025-01-17,2025,24.94,32.8,19.41,56.29,1,Winter,13.389999999999995,West1,Mumbai
57560710.0,102,5030,-1,2025-01-18,2025,13.15,21.11,6.0,44.93,1,Winter,15.11,North1,Delhi
