Order,Material,SLoc,Quantity,Pstng Date,Merge_Date,Year
54996386,106,5004,-1,2024-01-05,2024-01-05,2024
55036435,106,5042,-1,2024-01-08,2024-01-08,2024
55382903,106,5001,-1,2024-03-09,2024-03-09,2024
55350751,106,5025,-1,2024-03-29,2024-03-29,2024
56001527,106,5030,-1,2024-06-05,2024-06-05,2024
56007821,106,5030,-1,2024-06-06,2024-06-06,2024
56543827,106,5021,-1,2024-08-27,2024-08-27,2024
56543827,106,5021,1,2024-09-05,2024-09-05,2024
56702047,106,5042,-1,2024-09-14,2024-09-14,2024
56736064,106,5023,-1,2024-09-20,2024-09-20,2024
56791270,106,5030,-1,2024-09-27,2024-09-27,2024
56801855,106,5001,-1,2024-09-28,2024-09-28,2024
56803018,106,5064,-1,2024-09-30,2024-09-30,2024
56803019,106,5064,-1,2024-09-30,2024-09-30,2024
56840203,106,5001,-1,2024-10-03,2024-10-03,2024
56928813,106,5030,-1,2024-10-15,2024-10-15,2024
56880650,106,5003,-1,2024-10-16,2024-10-16,2024
56954758,106,5024,-1,2024-10-17,2024-10-17,2024
56969170,106,5030,-1,2024-10-19,2024-10-19,2024
56970536,106,5042,-1,2024-10-21,2024-10-21,2024
56994679,106,5021,-1,2024-10-23,2024-10-23,2024
57091868,106,5042,-1,2024-11-07,2024-11-07,2024
57108484,106,5022,-1,2024-11-08,2024-11-08,2024
57112741,106,5042,-1,2024-11-09,2024-11-09,2024
57128149,106,5001,-1,2024-11-12,2024-11-12,2024
57127816,106,5001,-1,2024-11-12,2024-11-12,2024
57157908,106,5043,-1,2024-11-15,2024-11-15,2024
57132979,106,5043,-1,2024-11-15,2024-11-15,2024
57133021,106,5043,-1,2024-11-15,2024-11-15,2024
57174628,106,5003,-1,2024-11-19,2024-11-19,2024
57178618,106,5042,-1,2024-11-20,2024-11-20,2024
57211759,106,5042,-1,2024-11-25,2024-11-25,2024
57163511,106,5011,-1,2024-11-28,2024-11-28,2024
57108894,106,5011,-1,2024-11-28,2024-11-28,2024
57271617,106,5042,-1,2024-12-03,2024-12-03,2024
57281674,106,5003,-1,2024-12-04,2024-12-04,2024
57261198,106,5003,-1,2024-12-04,2024-12-04,2024
57301864,106,5003,-1,2024-12-06,2024-12-06,2024
57322600,106,5042,-1,2024-12-11,2024-12-11,2024
57274430,106,5003,-2,2024-12-11,2024-12-11,2024
57343407,106,5030,-1,2024-12-12,2024-12-12,2024
57340363,106,5001,-1,2024-12-12,2024-12-12,2024
57352000,106,5003,-1,2024-12-13,2024-12-13,2024
57351868,106,5011,-1,2024-12-19,2024-12-19,2024
57407770,106,5042,-1,2024-12-23,2024-12-23,2024
57409735,106,5011,-1,2024-12-24,2024-12-24,2024
57421133,106,5033,-1,2024-12-24,2024-12-24,2024
57409722,106,5011,-1,2024-12-24,2024-12-24,2024
57418744,106,5023,-1,2024-12-24,2024-12-24,2024
57419565,106,5064,-1,2024-12-24,2024-12-24,2024
57421790,106,5042,-1,2024-12-25,2024-12-25,2024
57426650,106,5042,-1,2024-12-27,2024-12-27,2024
57426531,106,5042,-1,2024-12-27,2024-12-27,2024
57431586,106,5042,-1,2024-12-27,2024-12-27,2024
